reference,system
"developing untethered millirobots that can adapt to harsh environments with high locomotion efficiency is of interest for emerging applications in various industrial and biomedical settings. despite recent success in exploiting soft materials to impart sophisticated functions which are not available in conventional rigid robotics, it remains challenging to achieve superior performances in both wet and dry conditions. inspired by the flexible, soft, and elastic leg/foot structures of many living organisms, here we report an untethered soft millirobot decorated with multiple tapered","als weichporenda bezeichnet man die bauart von robotern, die im unterschied zur starren robotik weniger bewegungsfreiheit aufweisen als die starren körper. im unterschied zur starren robotik besteht bei weichporenda überwiegend die gefahr der mehrdeutigkeit."
"the radio research station ( latterly the radio and space research station and ultimately the appleton laboratory ) located at ditton park near slough ( gardiner et al., 1982 ) conducted routine measurements of the earth's ionosphere from 1933 to 1996. these measurements continue today at the rutherford appleton laboratory near chilton, uk. this sequence represents the longest continuous set of ionospheric measurements in the world. the technique used exploits the fact that a transmitted radio pulse is returned from an ionised at","ein ionosphärisches messverfahren wird bei der messung der konzentration eines bestimmten teilchens der erdatmosphäre benutzt, um ihre höhe zu bestimmen. in der meteorologie wird es insbesondere zur bestimmung der wassertiefe benutzt, in der ozeanographie wird dies zur schätzung der wassertiefe benutzt."
"the adaptive significance of fruit colour has been investigated for over a century. while colour can fulfil various functions, the most commonly tested hypothesis is that it has evolved to increase fruit visual conspicuousness and thus promote detection and consumption by seed dispersing animals. however, fruit colour is a complex trait which is subjected to various constraints and selection pressures. as a result, the effect of animal selection on fruit colour are often difficult to identify, and several studies have failed to detect it. here","die fruchtfarbe von früchten ist eine phylogenetisch variable eigenschaft, die anhand der phylogenese, der pflanzenphysiologie und der lebensdichte von pflanzen bestimmt wird."
"in the human malaria vector anopheles gambiae, the gene doublesex ( agdsx ) encodes two alternatively spliced transcripts, dsx-female ( agdsxf ) and dsx-male ( agdsxm ), that control differentiation of the two sexes. the female transcript, unlike the male, contains an exon ( exon 5 ) whose sequence is highly conserved in all anopheles mosquitoes so far analyzed. we found that crispr","gene-drive-systeme ( gdst ) beschreiben vererbung und differenzierung von genen, die bei der zeugung von mosquitozellen verwendet werden. ein solches gen wird meistens als gene drive ( engl. für genantrieb ) bezeichnet, ein nicht-drive-system, welches die geschlechtsübertragung während der meiose blockiert."
"on 26 august 2017, hurricane harvey struck the gulf coast as a category four cyclone depositing ~95 km 3 of water, making it the wettest cyclone in u.s. history. water left in harveys wake should cause elastic loading and subsidence of earths crust, and uplift as it drains into the ocean and evaporates. to track daily changes of transient water storage, we use global positioning system ( gps ) measurements, finding a clear migration of subsidence ( up to 21 mm","hurrikan harvey war ein hurrikan in der amerikanischen geschichte, der auswirkungen auf die stabilität der erdkruste und auf die überlebenschancen von schilftälern hatte. hurrikan harvey war der folgenschwerste hurrikan der geschichte der vereinigten staaten, der zwar als hurrikan nicht das festland erreichte, aber innerhalb eines jahrhunderts über dem meeresspiegel mehr wasser auf den ozean stürzte. harveys folge war es für den amerikanischen hurrikanrikanrikanrikanrikan"
"chimeric antigen receptor ( car ) t cells brought substantial benefit to patients with bcell malignancies. notwithstanding, car tcell manufacturing requires complex procedures impeding the broad supply chain. here, we provide evidence that human cd19car t cells can be generated directly invivo using the lentiviral vector cd8lv specifically targeting human cd8 cells, yet with similar adverse effects currently notorious in the clinical practice. t cells were reprogrammed with chimeric antigen receptors ( cars ) insitu upon","chimär-antigen-rezeptor-t-zellen ( engl. chimeric antigen receptor-cells, abk. car-t-zellen ) sind spezielle immunzellen, die aus dem mononukleären antigen cd4 ( cd8 ) durch die injektion einer polymerasekettenreaktion auf die t-zellen übertragen werden können. die immunantwort auf t-zellen ist noch nicht vollständig geklärt."
"european centre for disease prevention and control. early occurrence of a large number of west nile virus infections reported in the eu/eea and the eu neighbouring countries 13 august 2018, stockholm, ecdc ; 2018. the early occurrence of a large number of human west nile virus ( wnv ) infections in eu/eea member states and eu neighbouring countriessuggests a high level of virus circulation in affected countries, which could potentially result in a high number of cases during the coming months. the majority of areas affected in","die infektionskrankheit des menschen ist eine erkrankung des menschen, die durch das west-nil-virus ( wnv ) ausgelöst wird. erstmals wurde die erkrankung im jahr 2018 in deutschland beobachtet."
"rescuers in the philippines are digging through mud to retrieve bodies buried by a landslide that hit as typhoon mangkhut battered the country. at least 32 people in the mining town of itogon, in benguet province, were crushed in a single shelter. teams are raking through the rubble with their bare hands, passing blocks of concrete and pieces of wood down a 50ft line to clear the area. typhoon mangkhut is now weakening over southern china","der typhon mangkhut ist ein auf den philippinen ausgedehnter sturm, der sich am nordöstlichen ende der philippinen sowie in den provinzen itogon und benguet ereignete. er tötete mindestens 32 menschen, mehr als 60 wurden verletzt. die hauptstadt von itogon ist itogon."
"loneliness is thought to serve as an adaptive signal indicating the need to repair or replace salutary social connections. accordingly, loneliness may influence preferences for interpersonal distance. if loneliness simply motivates a desire to socially reconnect, then loneliness may be associated with a preference for smaller interpersonal distances. according to the evolutionary model of loneliness, however, loneliness also signals an inadequacy of mutual aid and protection, augmenting self-preservation motive","das loneliness-modell ist ein modell der evolutionspsychologie, das erklärende phänomene wie menschliches soziales verhalten und beziehungen in verbindung mit der abweichung voneinander in der intimität beschreibt. es wurde ursprünglich vom ökonomen christian j. cacioppo entwickelt und beschreibt menschliche abweichungen voneinander in form von abweichungen, die sich auf die beziehungen zwischen individuen beziehen. loneliness kann als ein antonym für das evolutionäre modell der persönlichkeit sein."
"plastic in the marine environment is a growing environmental issue. sea turtles are at significant risk of ingesting plastic debris at all stages of their lifecycle with potentially lethal consequences. we tested the relationship between the amount of plastic a turtle has ingested and the likelihood of death, treating animals that died of known causes unrelated to plastic ingestion as a statistical control group. we utilized two datasets ; one based on necropsies of 246 sea turtles and a second using 706 records extracted from a national strandings","als müll oder kunstmüll ( in österreich und der schweiz auch plastikmüll ) werden gegenstände bezeichnet, die im wasser müll oder in gegenständen enthalten sind. dazu zählen gegenstände des täglichen lebens, wie beispielsweise schafe oder ziegen, plastische gegenstände ( z. b. plastikflaschen ) oder kleidung, aber auch müll in der luft oder in gegenständen des natürlichen lebens. der begriff müll wird vor allem in der tierzucht verwendet."
"china and the united states have continued sharing influenza virus samples for public health purposes, and the us centers for disease control and prevention has received five h7n9 viruses from the china cdc since may this year, according to the world health organization. the statement was made in response to a us media report, citing allegations by us officials, that china has refused for more than a year to share h7n9 virus with the us to develop vaccines and treatments. influenza virus sharing for public health via the who global influenza","das china-cdc-projekt ist das größte nationale netzwerk zur überwachung von influenzaviren. das projekt wird vom china-cdc zusammen mit den einzelbehörden der vereinten nationen ( uno ) und der weltgesundheitsorganisation ( who ) betrieben. es ist ein vorhaben von der uno zu finanzieren, um die sicherheit von tierseuchen zu erhöhen und die infektion von vögeln und säugetieren zu verhindern, ohne dass dafür maße wie die weltweite infektionskrankheitsüberwa"
"bubble formation plays an important role in industries concerned with mineral flotation, food, cosmetics, and materials, which requires additional energy to produce the liquidgas interfaces. a naturally observed fact is, owing to the effect of surface tension, a bubble film tends to retract to reduce its surface area. here we show a reverse phenomenon whereby a drop is transformed into a bubble using acoustic levitation via acoustic resonance. once the volume of the cavity encapsulated by the",unter blasenbildung versteht man die bildung von flüssigkeiten über einen längeren zeitraum. durch die vergrößerung des durchmessers der flüssigkeiten kommt es zu einer elastischen verformung ( levitation ). die blasenbildung ist eine physikalische vorstufe zur elastischen verformung.
"calvin college professor of astronomy larry molnar made a he and his team had identified a binary star in the constellation cygnus, the swan, that was a strong candidate to merge and explode in the near future. known by itskeplermission number, kic 9832227, the pair of stars is about 1800 light years from earth and has an orbit so close that it takes just 11 hours to go around once. that first-of-its-kind prediction caught the attention of an international audience, creating excitement within the scientific","das calvin observatory ist eine sternwarte der usa, die sich auf die suche nach verschmelzenden doppelsternen spezialisiert hat. das themenspektrum des calvin observatory wurde 1999 von larry molnars, einem professor für astronomie an der university of california, san diego, gegründet. molnars entdeckung eines paares von sternen im sternbild schwan, das sich im sternbild cygnus befindet, war ein vorschlag für eine mögliche entdeckung dieses sternbildes"
"hot jupiters ( hjs ), gas giant planets orbiting their host stars with periods on the order of days, commonly occur in the galaxy, including relatively massive ( 1.62.4 m, i.e., a-type main-sequence stars ) and evolved stars. the majority of a-type main-sequence stars have stellar binary companions, that can strongly affect the dynamical evolution of planets around either star. in this work, we investigate the effects of gravitational",einhauptreihensterne sind sterne der spektralklasse a oder b mit einer mittleren scheinbaren helligkeit von hauptreihensternen. sie befinden sich oberhalb der sterne und sind von den hauptreihensternen umgeben. die gruppe der a-type-sterne bildet die gruppe der hauptreihensterne.
"from historical and archeological records, it is posited that the european medieval household was a combination of close relatives and recruits. however, this kinship structure has not yet been directly tested at a genomic level on medieval burials. the early 7th century ce burial at niederstotzingen, discovered in 1962, is the most complete and richest example of alemannic funerary practice in germany. excavations found 13 individuals who were buried with an array of inscribed bridle gear, jewelry, armor",die bestattung von niederstotzingen ist eine der wenigen mittelalterlichen bestattungsformen in deutschland. sie fand zwischen dem späten 5. und frühen 8. jahrhundert v. chr. statt und entspricht der heutigen bestattung von bauern und arbeitern in niederstotzingen.
"glacial retreat in recent decades has exposed unstable slopes and allowed deep water to extend beneath some of those slopes. slope failure at the terminus of tyndall glacier on 17 october 2015 sent 180 million tons of rock into taan fiord, alaska. the resulting tsunami reached elevations as high as 193m, one of the highest tsunami runups ever documented worldwide. precursory deformation began decades before failure, and the event left a distinct sedimentary record, showing that geologic evidence can help","ein tsunami bezeichnet eine plötzliche, drastische verformung von steilhang. es kann von schneetreibenden landsliden oder von bergstürmen ausgelöst werden. ein tsunami kann entstehen, wenn der wasserüberschuss eines gletschers oder einer alpinen landschaftsformation den wasserüberschuss der zuvor aufgeschlagenen schnee oder das wasser in der landschaft überschreitet. neben natürlichen tsunamis treten auch meteorische ( „ atmosphärische “ ) tsunamis auf."
"the second century ce roman watermill complex of barbegal, france, is regarded as one of the first industrial complexes in human history. the 16 water wheels are no longer extant as all woodwork has decayed. however, carbonate deposits precipitated from water during operation of the mills forming casts on the woodwork. these casts are preserved in fragments and provide unique insights into the frequency of use and maintenance of the mills, and even into the structure of the water wheel chambers","die geschichte der wassermühlen als römisches reich beschreibt die entwicklung der wassermühlen, der wasserkraftanlagen und der technischen entwicklung im römischen reich von der vorgeschichte bis zur moderne."
"fifty years after compact rotating stars that emit beams of radiation astrophysicist jocelyn bell burnell has been awarded one of the most lucrative prizes in science : a us $ 3-million. thought by many to have been snubbed for a nobel prize for the discovery. any such delays would indicate that the pulsar had been jostled by a passing gravitational wave a ripple in space-time set off by cataclysmic events such as the merger of supermassive black holes, objects","der pulsar award ist ein us-amerikanischer wissenschaftspreis. er wurde im jahr 2000 von der university of california, san diego gestiftet und ist mit einer summe von us-dollar dotiert. er wird für besondere leistungen in der astrophysik vergeben, die in den vergangenen zehn jahren in der forschung und der astrophysik umfassen. die preisträger sollen ihre arbeiten im rahmen des nobelpreises für physik würdigen. er ist nach jocelyn bell burnell benannt"
"what an animal consumes and what an animal digests and assimilates for energetic demands are not always synonymous. sharks, uniformly accepted as carnivores, have guts that are presumed to be well suited for a high-protein diet. however, the bonnethead shark ( sphyrna tiburo ), which is abundant in critical seagrass habitats, has been previously shown to consume copious amounts of seagrass ( up to 62.1 % of gut content mass )","als kaninchenhirnhirn oder kurz kaninchen ( altgriechisch κύστις kýstis „ blase “, „ hohlraum “ ) wird das sehr fast kokkose befindliche harnsystem der kaninchen bezeichnet. kaninchenhirn ist eine spezialisierte art der gliederfüßer, die sich beispielsweise in europa, nordafrika und china ernähren. ihre nahrung besteht hauptsächlich aus proteinen und nährstoffen. sie ernähren sich vorrangig von pflanzennährstoffen wie seeg"
"adepartment of psychology and cognitive sciences, university of trento, 38068 rovereto ( tn ), italy ; and bdepartment of psychology, university of illinois at urbanachampaign, champaign, il 61820 we examined whether 21-month-old infants could distinguish between two broad types of social power : respect-based power exerted by a leader ( who might be an authority figure with legitimate power, a prestigious individual with merited power, or some combination thereof ) and","die sozialwissenschaftliche untersuchung von infants bezeichnete die unterschiede, die in der soziologie und sozialpsychologie auftreten. infants untersuchte, wie individuen stereotype und soziale störungen im zuge einer sozialen differenzierung aufeinander auswirken. die untersuchung wurde hauptsächlich anhand von fallstudien geführt, bei denen frauen die überwachung eines ereignisses in der realität erleben. dies spiegelte sich auch aus dem verhalten der protagonisten wider. daraus entstand eine reihe von untersuchungen"
"misuse of prescription opioids, opioid addiction, and overdose underscore the urgent need for developing addiction-free effective medications for treating severe pain. mu opioid peptide ( mop ) receptor agonists provide very effective pain relief. however, severe side effects limit their use in the clinical setting. agonists of the nociceptin/orphanin fq peptide ( nop ) receptor have been shown to modulate the antinociceptive and reinforcing effects of mop agonists.","ein agonist ( von griechisch αγωνιστής  agonistēs „ der tätige, handelnde “ ) ist in der medizin ein schmerzmittel, das die wirkungen entfaltet, die es selbst erlebt."
"a strange thing happens on the way to modernity : people get sicker and shorter. thats the antebellum puzzle, a term for the measurable decline in health of the u.s. population in the four decades ahead of the civil war, even as urbanization and industrialization sent gdp skyrocketing. historians have shown that during the economic-boom decades between 1820 and 1860, heights and lifespans shrank for the average americanincluding white men and women, as well as free black men and womenby as much","am antebellum-muster ( oder auch : antebellum-zeitalter ) stand der boom-verlauf in den wirtschafts- und gesundheitsdaten der usa in der zeit des 18. und 19. jahrhunderts. der begriff antebellum ist von der ethnologischen theorie abgeleitet, die besagt, dass durch den einfluss des weltsozialismus die eigene gesundheit und das wohlstandsniveau in den usa verzögert war. tatsächlich war die steigende bevölkerungszahl kurz vor dem beginn der"
"domestication has shaped the physiology and the behaviour of animals to better adapt to human environments. therefore, human facial expressions may be highly informative for animals domesticated for working closely with people, such as dogs and horses. however, it is not known whether other animals, and particularly those domesticated primarily for production, such as goats, are capable of perceiving human emotional cues. in this study, we investigated whether goats can distinguish human facial expressions when simultaneously shown two images of an unfamilia","gesichtsausdrucksregeln werden in der verhaltensbiologie verwendet, um das verhalten von tieren zu beschreiben, die domesticiert werden. dabei wird untersucht, von welchen faktoren die menschliche gesichtsausdrücke betroffen sind. es ist bisher unbekannt, ob pferde und hunde, die domesticierte rassen sind, oder ob andere tiere, die solche gesichtsausdrücke wahrnehmen können, betroffen sind."
"a scientific diver ascends a reef wall in palau at a depth of 90 meters ( 295 feet ). photo : pat colin, crrf coral reefs around the world are threatened by warming ocean temperatures, a major driver of coral bleaching. scientists routinely use sea-surface temperature data collected by satellites to predict the temperature-driven stress on reef communities, but new research shows that surface measurements alone may not accurately predict the full extent of thermal stress on deeper corals. a","mit coral bleaching ( engl. für „ korallenbleichen “ ) wird ein zustand der unteren erwärmung der meere bezeichnet, der insbesondere bei korallenriffen zu beobachten ist. dieses phänomen beschreibt die temperaturabhängigkeit des strahlungsdrucks, der sich im oberen und unteren kontakt zu meereswasserschichten aufbaut. die oberflächentemperatur dieses grunde ist mit der meeresoberflächentemperatur vergleichbar, jedoch ist der anteil der herabgesetzten strahlung am meeresspiegel kleiner"
"in most species the reproductive system ages at the same rate as somatic tissue and individuals continue reproducing until death. however, females of three species humans, killer whales and short-finned pilot whales have been shown to display a markedly increased rate of reproductive senescence relative to somatic ageing. in these species, a significant proportion of females live beyond their reproductive lifespan : they have a post-reproductive lifespan. research into this puzzling life-history strategy is hindered by the difficulties","postproduktive lebensspanne ist ein begriff aus der ökologie und bezeichnet den zeitraum, in dem eine population sich erfolgreich vermehren kann, ohne dass sie tod hervorruft. die postproduktive lebensspanne unterscheidet sich somit von der theoretischen und praktischen lebensspanne."
"the gut bacteria producing metabolites like short-chain fatty acids ( scfas ; e.g., acetate, propionate and butyrate ), are frequently reduced in patients with diabetes, obesity, autoimmune disorders, and cancers. hence, microbiome modulators such as probiotics may be helpful in maintaining or even restoring normal gut microbiome composition to benefit host health. herein, we developed a human-origin probiotic cocktail with the ability to modulate gut microbio","als darmflora ( probiota ) bezeichnet man die gesamtheit der mikroorganismen, die in den inneren organen des wirts leben, und bezeichnet den mikrobiellen anteil der dort lebenden mikroorganismen. die darmflora besteht vor allem aus bakterien, pilzen und protozoen. die zahl der darmflora kann bei verschiedenen krankheiten variieren und hängt von der jeweiligen krankheit ab. es werden vor allem mikrobielle, aber auch nichtozoische und einige autoimmunerkrankungen unterschieden"
"objectivesto quantify the association between systolic blood pressure and season, indoor and outdoor temperature and short-term trends in outdoor temperature. methodsthe study used data from the who monica project risk factors surveys from 25 populations in 16 countries. random samples of men and women aged 3564 years were invited to participate. systolic blood pressure measurements were available for 115434 participants. hierarchical models were used to quantify the association between blood pressure and temperature, and account for differences in the associations between populations. resultspopulations",das who-projekt ist ein forschungsprojekt zur messung des bluthochdrucks und der indoortemperatur. es wurde im jahr 2015 gestartet.
"obesity and related morbidities pose a major health threat. obesity is associated with increased blood concentrations of the anorexigenic hormone leptin ; however, obese individuals are resistant to its anorexigenic effects. we examined the phenomenon of reduced leptin signaling in a high-fat dietinduced obesity model in mice. obesity promoted matrix metalloproteinase2 ( mmp-2 ) activation in the hypothalamus, which cleaved the leptin receptors extracellular domain and im","leptinrezeptoren ( obr ) oder leptin-rezeptoren sind transmembranproteine in der membran von leptin, die regulieren das verhältnis von fett und körpermasse. sie gehören zu den leptinrezeptoren. im menschlichen körper wird der physiologisch wichtigste leptinrezeptor aktiviert, der beim abbau des fetts in zellen des körpers eine wichtige rolle spielt. seine wirkung beruht auf der beeinflussung der verhältnisse im körper und der umgebung. mutationen im"
"monumental architecture is a prime indicator of social complexity, because it requires many people to build a conspicuous structure commemorating shared beliefs. examining monumentality in different environmental and economic settings can reveal diverse reasons for people to form larger social units and express unity through architectural display. in multiple areas of africa, monumentality developed as mobile herders created large cemeteries and practiced other forms of commemoration. the motives for such behavior in sparsely populated, unpredictable landscapes may differ from wellstudied cases of monumental","unter monumentalität ( lateinisch monumentalitas ‚größe ‘, ‚rang ‘ ) versteht man die größenordnung einzelner monumentaler gebäude. sie kann monumentale gebäude sein, in denen mehrere lebewesen gleichzeitig wohnen oder wohnten. typische beispiele sind königliche gebäude, wie sie in vielen gebieten der westlichen welt zu finden sind oder friedhöfe, die an unterschiedlichen orten errichtet wurden. die monumentalität von gebäuden weist auf eine regelmäßige größenordnung hin ( vgl. gordon"
"animal defensive coloration has long provided many important examples of evolution and adaptation. of these, industrial melanism in the peppered moth is the classic textbook example of evolution in action, whereby dark and pale morphs suffer differential predation in polluted and unpolluted woodland based on their camouflage. despite extensive work, a striking gap remains in that no study has ever objectively quantified their camouflage or related this directly to predation risk. here we use image analysis and avian","tarnung dient dazu, individuen einer population oder art, die anderweitig bedroht sind, insbesondere solche, die deren tarnung nicht oder nur geringfügig gräbt oder zerstört. dies geschieht zum beispiel durch insekten oder pflanzen, die tarnung ihrer nahrungsvorräte oder die veränderung ihrer farbe, um sie der natürlichen selektion anzupassen. im kontext der evolutionstheorie bezeichnet tarnung die klasse der ökologischen störungen, die durch tarnung hervorgerufen werden. tarnung kommt"
"loneliness and social isolation markedly increase mortality risk, and are linked to numerous mental and physical comorbidities, including sleep disruption. but does sleep loss causally trigger loneliness? here, we demonstrate that a lack of sleep leads to a neural and behavioral phenotype of social withdrawal and loneliness ; one that can be perceived by other members of society, and reciprocally, makes those societal members lonelier in return. we propose a model in which sleep loss instigates a","soziale linien sind ein begriff aus der sozialpsychologie und beschreiben den zustand und die stärke des emotionalen ausdrucks, der einem individuum zukommt, wenn es in sozialer nähe zu anderen menschen ist. seine bedeutung ist unter anderem darin nachgewiesen, dass er soziale triggern hervorruft, welche jedoch nicht bei allen personen gleichermaßen wahrnehmbar sind. im gegensatz zu sozialem liniengefühl gibt es beim sozialen liniengefühl jedoch bestimmte abstufungen."
"id be scared. scared of what? scared of dying, i guess. of falling into the void. they say you fly when you die. ( feature film : enter the void ). near-death experiences ( ndes ) are complex experiential episodes that occur in association with death or the perception that it is impending. prospective studies with cardiac arrest patients indicate that the incidence of ndes vary between 218 % depending on what criteria are used to determine them. although there is no universally accepted definition of","nahtoderfahrungen oder nahtod-erfahrungen ( auch nahtod-death-erfahrungen, nahtod-erlebnisse oder dmt-erfahrungen ) sind subjektive erlebniszustände, die als veränderung von psychischen zuständen definiert werden, die mit dem tod und dem tod enden. diese zustände können sehr viele verschiedene ursachen haben, etwa chemisch, anatomisch, physiologisch, psychologisch oder pathologisch bedingt sein. man unterscheidet die nahtoderfahrung"
"fracture fundamentally limits the structural stability of macroscopic and microscopic matter, from beams and bones to microtubules and nanotubes. despite substantial recent experimental and theoretical progress, fracture control continues to present profound practical and theoretical challenges. while bending-induced fracture of elongated rod-like objects has been intensely studied, the effects of twist and quench dynamics have yet to be explored systematically. here, we show how twist and quench protocols may","der bruch ist ein grundlegender vorgang in der mechanik. er beschreibt die fähigkeit von materie, sich bei mechanischer beanspruchung bruchsicher zu verformen. das bruchprinzip wurde in den 1930er jahren von steven c. kirchhoff entwickelt."
"hundreds of scarlet macaw ( ara macao cyanoptera ) skeletons have been recovered from archaeological contexts in the southwestern united states and northwestern mexico ( sw/nw ). the location of these skeletons, > 1,000 km outside their neotropical endemic range, has suggested a far-reaching pre-hispanic acquisition network. clear evidence for scarlet macaw breeding within this network is only known from the settlement of paquim in nw dating between 1250 and 1450 ce.","die scarlet macaws ( ara macao cyanoptera ) sind eine gattung der makaren, die im neotropischen südamerika lebte. sie sind vor allem bekannt durch ihre mitochondrialen mitochondrien, die zeigten, dass sie im unterschied zu den wildformen gar keine mitochondrien, sondern nur eine einzelne haplogruppe ( haplogruppe 6 ) der dna enthielten. die scarlet macaws wurden in den regionen des isthmus von tehuantepec und zentralen mexiko-inseln gefunden"
"glaucoma is the most prevalent neurodegenerative disease and a leading cause of blindness worldwide. the mechanisms causing glaucomatous neurodegeneration are not fully understood. here we show, using mice deficient in t and/or b cells and adoptive cell transfer, that transient elevation of intraocular pressure ( iop ) is sufficient to induce t-cell infiltration into the retina. this t-cell infiltration leads to a prolonged phase of retinal ganglion cell degeneration that persists after i","die glaukoukoukoukosregeneration ist eine nicht heilbare erkrankung des zentralen nervensystems, die den tonus der blutgefäße im auge und der nabelschnur betrifft. sie ist nach dem us-amerikanischen arzt und molekularbiologen michael glaucoma benannt. die glaukosregeneration wird durch eine störung des intraokulären drucks ( iop ) in die netzhaut von krebstieren verursacht, die ein absinken des zentralen nerven"
"photoreceptor chromophore, 11-cis retinal ( 11cr ) and the photoproduct, all-trans retinal ( atr ), are present in the retina at higher concentrations and interact with the visual cells. non-visual cells in the body are also exposed to retinal that enters the circulation. although the cornea and the lens of the eye are transparent to the blue light region where retinal can absorb and undergo excitation, the reported phototoxicity in the eye has been assigned to lipophilic non-de","der begriff phototoxizität bezeichnet die eigenschaft, licht, das ultraviolettstrahlung aussendet, beeinflusst zu haben, also zu „ giftig “ zu sein."
"the annual measurement by researchers from stockholm university shows that kebnekaises south peak will no longer be swedens highest point in a very near future. the forecast is that the south peak will be lower than the north peak from the beginning of august. i have never seen so much snow that has melted on the south peak as this summer, says gunhild ninis rosqvist, professor of geography with a focus on physical geography at the department of physical geography, as well as head of tarfala research station at kebnekaise.","das südgipfel des kebnekaises ist mit 2096 m das höchste punkte südschwedens. zusammen mit dem nordgipfel ist es das höchste punkte der schwedens, aber auch direkt unterhalb des meeresspiegels. die höhe beläuft sich auf 209 m."
"strains of red fox ( vulpes vulpes ) with markedly different behavioural phenotypes have been developed in the famous long-term selective breeding programme known as the russian farm-fox experiment. here we sequenced and assembled the red fox genome and re-sequenced a subset of foxes from the tame, aggressive and conventional farm-bred populations to identify genomic regions associated with the response to selection for behaviour. analysis of the re-sequenced genomes identified 103 regions with either significantly decreased hetero",der red fox ( vulpes vulpes ) ist eine säugetierart aus der familie der hühnervögel ( canidae ). seine domestizierte population stammte vor allem aus dem nördlichen kanada und ist heute in großen städten sowie in der westlichen arabischen halbinsel verbreitet. die größten bekannten vertreter sind der tame-fox und der canis familiaris.
"cremated human remains from stonehenge provide direct evidence on the life of those few select individuals buried at this iconic neolithic monument. the practice of cremation has, however, precluded the application of strontium isotope analysis of tooth enamel as the standard chemical approach to study their origin. new developments in strontium isotopic analysis of cremated bone reveal that at least 10 of the 25 cremated individuals analysed did not spend their lives on the wessex chalk on which the monument is found. combined with the archaeological evidence",stonehenge ( auch stonehenge schotter ) ist eine schotterfundstätte in der grafschaft wessex in großbritannien. die bedeutung der gesteine liegt etwa 70 km südlich von wessex und 85 km nordwestlich von alice springs. die anlage wird als eine der größten neolithischen grabstätten europas angesehen. stonehenge ist ein synonym für strontiumisotop ( „ zahnwurzel “ ). der name „ stonehenge “ geht auf die großmutter von stonehenge zurück
"our system, called dactyl, is trained entirely in simulation and transfers its knowledge to reality, adapting to real-world physics using techniques we've been working on for the. dactyl learns from scratch using the same general-purpose reinforcement learning algorithm and code as. our show that it's possible to train agents in simulation and have them solve real-world tasks, without physically-accurate modeling of the world. examples of dexterous manipulation behaviors by dactyl",domain randomization und domain randomization sind begriffe aus dem bereich der robotik. sie werden zur beschreibung und modellierung von robotern genutzt. domain randomization bildet ein spezialfall der domain randomization simulation.
"venom proteins evolve rapidly, and as a trophic adaptation are excellent models for predatorprey evolutionary studies. the key to a deeper understanding of venom evolution is an integrated approach, combining prey assays with analysis of venom gene expression and venom phenotype. here, we use such an approach to study venom evolution in the amazon puffing snake, spilotes sulphureus, a generalist feeder. we identify two novel three-finger toxins : sulditoxin and","die venom-evolution bezeichnet die evolution der formen, die von verschiedenen toxinen in schlangenschlangenpflanzen produziert werden. diese toxine werden in der grundlagenforschung verwendet, da sie giftige und toxische eigenschaften aufweisen."
"here, we report a new discovery of a desmostylian fossil in the geological collection at a national university in japan. this fossil was unearthed over 60 years ago and donated to the university. owing to the original hand-written note kept with the fossil in combination with interview investigation, we were able to reach two equally possible fossil sites in the town of tsuchiyu onsen, fukushima. through the interviews, we learned that the fossil was discovered during construction of a debris flow barrier and that it was recognized as a dinosaur","die desmostylia-fossilität ist eine bedeutende fossilgattung aus dem prähistorischen kerngebiet japans und die älteste bekannte art überhaupt. sie wurde 1974 durch kōta shikama im auftrag des japanischen geologischen instituts tsuchiyu onsen in der nähe von fukushima, tokio, entdeckt. das fossil beinhaltet knochenfunde aus dem frühen miozän und den stammzügen ausgestorbener kaninchen. die desmostylia-fossilität wird der gruppe der mythologischen säugetiere"
"decades ago, -ray observatories identified diffuse galactic emission at 1.809mev13 originating from + decays of an isotope of aluminium, 26al, that has a mean lifetime of 1.04million years4. objects responsible for the production of this radioactive isotope have never been directly identified owing to insufficient angular resolutions and sensitivities of the -ray observatories. here, we report observations of millimetre-wave rotational lines of the isotopologue of aluminium monofluoride that","ck vul ist ein doppelsternsystem im sternbild stier. es ist nach dem deutschen astronomen carl gustav ck vul benannt. das system bildet ein isotopenpaar, das sich aus dem gleichnamigen isotop 26al ( aluminium-monofluorid ) entwickelt hat. aufgrund seiner geringen zur verfügung stehenden mengen wird angenommen, dass es sich um ein doppelsternsystem mit einem neutronenstern handelt."
"transport of fine-grained dust is one of the most widespread sedimentary processes occurring on mars today. in the present climate, eolian abrasion and deflation of rocks are likely the most pervasive and active dust-forming mechanism. martian dust is globally enriched in s and cl and has a distinct mean s : cl ratio. here we identify a potential source region for martian dust based on analysis of elemental abundance data. we show that a large sedimentary unit called the medusae fossae","die planetarische erdmüdung ist die gesamtheit der feinkörnigen massen, die in der erdatmosphäre und in der ionosphäre der marsoberfläche zusammen mit ihren verbindungen auftreten. sie nimmt damit eine untergeordnete, jedoch nicht unbedingte rolle ein. die planetarische erdmüdung besteht hauptsächlich aus feinkörnigen, aerosolierten stammteilen, die auf die oberfläche der erde wirken ( siehe auch hauptartikel schallquellen ). diese können in unterschiedliche klassen einge"
