reference,system
"stephen a. benton ( * 1. dezember 1941 in san francisco, kalifornien ; † 9. november 2003 in massachusetts ) war ein amerikanischer physiker. er wuchs auf in santa barbara, kalifornien. sein interesse an optik und 3d-techniken erwachte im alter von 11 jahren, als er zum ersten mal eine 3d-brille aufsetzte und den film the house of wax ansah. er machte sein examen b.s. ( bachelor of science ) im jahr 1963 am massa","stephen benton ( * 1941 in san francisco, san francisco ) ist ein us-amerikanischer physiker."
"circus ( von griechisch κίρκος oder κρίκος „ kreis “ ) hieß im antiken rom eine langgestreckte arena, in der in erster linie wagenrennen und seltener tierkämpfe der gladiatoren stattfanden. pferderennbahnen im antiken griechenland heißen hippodrom.","eine fahrbahn ist eine fahrbahn, die in der römischen sprache auch als fahrbahn bezeichnet wird. die fahrbahn besteht aus einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn, einer fahrbahn,"
"wärmebehandlung ist ein verfahren oder verbindung mehrerer verfahren zur behandlung von werkstücken, die dabei in einem bestimmten verlauf erwärmt und wieder abgekühlt werden, um werkstoffeigenschaften zu verändern. das verfahren zählt daher zur hauptgruppe stoffeigenschaften ändern. dabei können umgebende mittel änderungen der zusammensetzung, z. b. des kohlenstoff- oder stickstoffgehalts oder des kristallgitters herbeiführen, siehe auch tempern. eine warmumformung oder","ein salzofen ist ein heizofen, bei dem ein salzofen in einem kühlofen entsteht. es handelt sich um einen kühlofen, bei dem ein salzofen in einem kühlofen entsteht. salzofen ist ein kühlofen, das in einem kühlofen verwendet wird."
"syntegra ist ein von der siemens ag entwickeltes system der schienenverkehrstechnik, bei dem die fahrwerks-, antriebs- und bremstechnologie zu einem mechatronischen system zusammengeführt wurde.",die u-bahn bogie ist ein fahrzeugmodell der u-bahn. sie wurde von der u-bahn entwickelt. die u-bahn bogie wurde von der u-bahn entwickelt. die u-bahn bogie wurde von der u-bahn entwickelt. die u-bahn bogie wurde von der u-bahn entwickelt.
"die ferring holding s.a. mit sitz in saint-prex und wurzeln in schweden ist ein international tätiges schweizer pharmaunternehmen, das arzneimittel entwickelt und vermarktet. es konzentriert sich überwiegend auf die erforschung und herstellung von arzneimitteln auf der basis von peptiden. das unternehmen beschäftigt weltweit rund 5.000 mitarbeiter, davon 650 in der schweiz und erwirtschaftete 2015 einen umsatz von 1,5 milliarden chf. ferring vertreibt seine produkte welt",ferring ist ein pharmaunternehmen mit sitz in malmö.
"differenzielle kryptoanalyse verfolgt das ziel, rundenbasierte blockchiffren und kryptologische hashfunktionen zu brechen. zu diesem zweck untersucht sie die auswirkungen von differenzen in klartextblöcken auf die differenzen in den durch verschlüsselung erzeugten geheimtextblöcken.","differentialcryptanalysis ( englisch differential cryptanalysis ) ist eine methode der kryptographie, die sich mit kryptographischen methoden beschäftigt."
"bugonie bezeichnet die in der antike und im mittelalter verbreitete sagenhafte vorstellung, dass aus dem verwesenden körper eines toten stieres ein bienenvolk und auch andere insekten von selbst entstehen würden. obwohl die moderne biologie und die vertreter der imkerei dies als nicht möglich erachten, ist die bugonie, die wohl aus persien stammte und über ägypten einzug in die welt der klassischen antike hielt, offenbar praktiziert worden.","die bugonia ( altgriechisch βοῦς bugos, lateinisch βοῦς bugos, deutsch ‚baum ‘ ) ist ein sammelbegriff für die entstehung von pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden"
"die feinsäge ist eine handsäge mit einem feingezahnten, dünnen, rechteckig geformten sägeblatt. der rücken des sägeblattes ist mit einer gebördelten u-förmigen leiste verstärkt. ihr heft sitzt auf einer geraden, gekröpften oder umlegbaren angel. die feinsäge ist eine reine holzsäge. mit ihr lassen sich alle arten von geraden schnitten im holz fertigen. sie gehört zur","ein backsaw ( jap. 正巻, 正巻, 正巻, 正巻, 正巻, 正巻, 正巻, 正巻 ) ist ein werkzeug, das in der holzbearbeitung verwendet wird."
"als tiefpass bezeichnet man in der elektronik solche filter, die signalanteile mit frequenzen unterhalb ihrer grenzfrequenz annähernd ungeschwächt passieren lassen, anteile mit höheren frequenzen dagegen dämpfen. entsprechende filterfunktionen können auch in anderen bereichen, wie zum beispiel mechanik, akustik oder hydraulik vorkommen, sie werden dort meist jedoch nicht so genannt. auch jede art von mechanischer trägheit wirkt sich tiefpassbildend aus. mit","ein low-pass-filter ( englisch low-pass filter, rlc ) ist ein elektrisches filter, das in der elektrotechnik verwendet wird."
"sir howard grubb ( * 28. juli 1844 in rathmines, county dublin ; † 16. september 1931 in monkstown, county dublin ) war ein irischer erfinder, astronom und optiker. er gilt als erfinder des reflexvisiers.","sir howard grubb, auch sir howard grubb, war ein us-amerikanischer astronom."
"in der grammatik bezeichnet flexion ( lateinisch flexio ‚biegung ‘ ) die änderung der gestalt und der form eines wortes ( eines lexems ) zum ausdruck seiner grammatischen merkmale bzw. der grammatischen funktion im satz. synonym sind die wörter beugung und ( österreichisch ) biegung. das zugehörige verb lautet flektieren ( lateinisch flectere ‚biegen, beugen ‘ ).grammatische kategorien der flexion sind im deutschen","der begriff inflection bezeichnet in der sprachwissenschaft die entstehung einer bestimmten sprache, in der die entstehung einer bestimmten sprache entsteht. die entstehung einer bestimmten sprache ist in der sprachwissenschaft ein teilgebiet der linguistik. die entstehung einer bestimmten sprache ist in der sprachwissenschaft die entstehung einer bestimmten sprache. die entstehung einer bestimmten sprache ist die entstehung einer bestimmten"
"das peroxinitrit-anion ( onoo− ) gehört zu den reaktiven stickstoff- bzw. sauerstoffverbindungen ( rnos ; engl. reactive nitrogen oxide species bzw. ros ; engl. reactive oxygen species ). in einem organismus können diese verbindungen mit anderen verbindungen ( proteinen, dna ) reagieren und schaden verursachen. peroxinitrit-anionen entstehen bei der rekombination von stickstoffmonoxid",peroxynitrosäure ist eine chemische verbindung aus der gruppe der nitrosoperoxycarbonsäure.
"sessile tiere ( lateinisch sessilis ‚festsitzend ‘, ‚zum sitzen geeignet ‘ ) sind alle tiere, die nicht die fähigkeit besitzen, ihren aufenthaltsort zu wechseln, oder diese fähigkeit im laufe ihrer entwicklung ( ontogenese ) oder der evolution ( phylogenese ) verloren haben. alle sessilen tiere, mit ausnahme des röhrenaals, sind wirbellose ; sie sind praktisch ausschließlich aus dem meer und limn","als sessile organismen bezeichnet man in der biologie die entwicklung einer bestimmten gruppe von organismen, die sich in einer bestimmten phase entwickeln. sie entstehen in der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der biologie, der"
"eine verlängerungsleitung ( auch verlängerungskabel, verlängerungsschnur oder kurz verlängerung genannt ) ist ein kabel, das angeschlossen werden kann, wenn die länge der eigenen anschlussleitung eines elektrischen gerätes oder einer anderen anschlussleitung nicht ausreicht.","ein steckverbinder ( auch steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder, steckverbinder"
"logical channel numbering ( engl., abgekürzt lcn, deutsch ungefähr logische kanalnummerierung ), im englischen sprachraum auch als virtual channel bezeichnet, ist eine funktionalität von fernsehgeräten und anderen geräten, welche digitale fernsehsignale empfangen können. endgeräte, die mit dieser funktionalität ausgerüstet sind, können anhand einer vom sender übertragenen kanalnummer diese dem entsprechenden kanal auf dem empfangsgerät zuordnen","die digitale terrestrial television ( atsc ) ist eine spezielle form der digitalen fernsehtechnik, die sich mit digitalen fernsehsendern befasst."
"malvertising ( ein kofferwort aus `` malware '', schädliche software, und `` advertising '', werbung ) bezeichnet eine methode, um über computernetzwerke schädliche programme zu verbreiten. dabei dient oberflächlich gesehen harmlose internet-werbung als vehikel, um programmcode auszuführen oder nachzuladen. für einige der angriffsmöglichkeiten muss der benutzer nicht einmal auf die werbeanzeige klicken, damit sein computer infiziert wird ( sogenannter drive-by-","ein malvertisement ist ein begriff aus der informatik, der sich mit illegalen werbungskampagnen befasst. es handelt sich dabei um einen versuch, einen fehler, einen fehler, einen fehler, einen fehler, einen fehler oder einen fehler, einen fehler, einen fehler oder einen fehler, einen fehler, einen fehler oder einen fehler, einem fehler, einem fehler oder einer"
"holmen ab ( bis 2000 mo och domsjö ab ) ist ein schwedisches unternehmen an der börse in stockholm notiert ist. holmen ist ein schwedischer konzern mit schwerpunkt in der forstwirtschaft sowie in der zellstoff- und papierindustrie. zu den wichtigsten produkten gehören zum einen kartonagen für die verpackungsindustrie und für grafische anwendungen und zum anderen druckpapiere für zeitschriften und zeitungen, für beilagen und direktwerbung sowie für bücher. außerdem b",holmen ist ein schwedisches unternehmen mit sitz in örnsköldsvik.
"erasistratos ( * um 305 v. chr. in iulis, heute die altstadt von ioulis, auf keos ; † um 250 v. chr. ) war ein griechischer arzt und naturforscher, anatom, chirurg und physiologe. er gilt mit herophilos von chalkedon und eudemos von alexandria als hauptvertreter der alexandrinischen schule und zusammen mit diesem und galenos als wichtigster beschreibender anatom der antike.",edward edward edward erasistratus ( auch edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward
"als grammatischer wechsel ( zu altgr. γράμμα grámma ‚schriftzeichen, buchstabe ‘ ; wörtlich „ buchstabenwechsel “ ) wird ein durch das vernersche gesetz beschriebener konsonantenwechsel bezeichnet, der bei etymologisch verwandten wörtern sowie innerhalb bestimmter flexionsparadigmen auftritt.","als wechsel ( von lateinisch wechsel ‚wechsel ‘, ‚wechsel ‘ ) bezeichnet man in der linguistik die wechselwirkung eines wortes, bei der eine bestimmte beziehung zwischen einem wort oder einem anderen wort bezeichnet wird. in der linguistik ist die wechselwirkung eines wortes in einem bestimmten wort, einem wort, einem wort, einem wort, einem wort, einem wort oder einem anderen wort"
"die atmosphärische optik ist ein teilbereich der optik und beschäftigt sich interdisziplinär – gemeinsam mit der meteorologie – mit optischen phänomenen in der erdatmosphäre. das interesse an diesen phänomenen besteht einerseits in der aufklärung der ursachen für diese teilweise recht eindrucksvollen erscheinungen und andererseits in der möglichkeit, rückschlüsse auf bestimmte wetterlagen und atmosphärische schichtungen zu ziehen. beispiele sind : blaues himmelslicht, schatten","die atmosphärische strahlung ( auch atmosphärische strahlung ) ist ein begriff aus der astronomie, der sich mit der beobachtung und beobachtung von himmelskörpern befasst."
"reginald harold haslam „ reg “ parnell ( * 2. juli 1911 in derby, england ; † 7. januar 1964 ebenda ) war ein britischer spediteur, rennfahrer und teamchef. er war sowohl in der formel 1 als auch bei sportwagenrennen aktiv und führte in den 1960er-jahren das formel-1-team reg parnell racing, für das u. a. mike hailwood und chris amon an den start gingen.","robert william parnell ( * 19. juni 1910 in boston ; † 22. juni 1952 in boston, massachusetts ) war ein us-amerikanischer fahrradfahrer. er gilt als einer der bedeutendsten fahrer der vereinigten staaten. er gilt als einer der bedeutendsten fahrer der vereinigten staaten."
"als ii-vi-verbindungshalbleiter oder kurz ii-vi-halbleiter bezeichnet man verbindungshalbleiter, die aus elementen der 2. hauptgruppe ( erdalkalimetalle ) bzw. gruppe-12-elementen und elementen der 6. hauptgruppe ( chalkogene ) bestehen. ii-vi-halbleiter werden in der halbleitertechnik eingesetzt und eignen sich auf grund einer großen bandlücke prinzipiell für halbleiterlaser im kürzerwelligen spektralbereich. gerade für grün","semiconductorverbindungen sind verbindungen, die in der fertigung von semiconductoren verwendet werden. die semiconductorverbindungen werden in der fertigung von semiconductoren verwendet. die semiconductorverbindungen werden auch als semiconductorverbindungen bezeichnet. die semiconductorverbindungen werden auch als semiconductorverbindungen bezeichnet. die semiconductorverbindungen werden auch als semiconductorverbindungen bezeichnet. die semiconductorverbindungen werden auch als semiconductorverbindungen bezeichnet."
"die seismizität ist die gesamtheit aller erdbeben-erscheinungen eines gebietes. räumliche und zeitliche verteilung wie auch energie und ablauf der auftretenden erdbeben lassen sich seismologisch untersuchen und auswerten, so dass für die meisten orte der erde eine beurteilung der seismizität möglich ist. im weltweiten vergleich ist sie an plattengrenzen der kontinentalplatten am größten.",die seismische dichte ( auch seismische dichte oder seismische dichte ) ist ein begriff aus der astronomie. sie beschreibt die dichte der dichte einer fläche.
"der förster-resonanzenergietransfer ( kurz fret ), manchmal auch ( fälschlich ) fluoreszenz-resonanzenergietransfer genannt, ist ein nach theodor förster benannter physikalischer prozess der energieübertragung. im rahmen des förster-resonanzenergietransfers wird die energie eines angeregten farbstoffs, auch donor genannt, auf einen zweiten farbstoff, auch akzeptor genannt, übertragen. die energie wird dabei strahlungsfrei und","die fret-effekte ( auch fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte, fret-effekte"
"lionel tiger ( * 1937 in montreal, kanada ) ist ein amerikanischer anthropologe. er lehrt an der rutgers university im us-amerikanischen new jersey. tiger wurde als sohn einer jüdischen familie im katholischen frankokanadischen québec geboren. an der mcgill university schloss er 1957 mit dem bachelor und 1959 mit dem master of arts ab. die promotion zum ph.d. erfolgte 1962 an der london school of economics. tiger war assistant professor an der university","lionel williams tiger ( * 1. januar 1947 in washington, d.c. ) ist ein us-amerikanischer biologe. er ist professor an der university of california, berkeley, berkeley."
"dorothy burr thompson ( * 19. august 1900 in philadelphia ; † 10. mai 2001 in hightstown, new jersey ) war eine us-amerikanische altertumswissenschaftlerin und klassische archäologin am bryn mawr college. sie galt als expertin für terrakottakunst des hellenismus.","burr thompson, auch burr thompson, auch burr thompson, war eine us-amerikanische archäologin und archäologin. sie gilt als einer der bedeutendsten archäologin."
"die spracherkennung oder auch automatische spracherkennung ist ein teilgebiet der angewandten informatik, der ingenieurwissenschaften und der computerlinguistik. sie beschäftigt sich mit der untersuchung und entwicklung von verfahren, die automaten, insbesondere computern, die gesprochene sprache der automatischen datenerfassung zugänglich macht. die spracherkennung ist zu unterscheiden von der stimm- bzw. sprechererkennung, einem biometrischen verfahren zur personenidentifikation. allerdings ähneln sich die",der begriff spracherkennung ( englisch speech recognition ) bezeichnet in der sprachwissenschaft eine methode zur erkennung von sprachlichen informationen. der begriff stammt aus dem bereich der sprachverarbeitung.
"die london free school ( lfs ) war ein im märz 1966 gegründeter loser zusammenschluss von bekannten künstlern, die mitte der 1960er jahre diverse aktivitäten im bereich kultur organisiert haben, darunter die herausgabe der untergrundzeitung international times und veranstaltungen, insbesondere die vorläufer des notting hill carnival sowie einige konzerte u. a. mit der damals noch unbekannten band pink floyd, für deren aufstieg die lfs und ihr umfeld von bedeutung waren","die notting hill neighbourhood service ( lfs ) ist eine gemeinnützige organisation, die sich mit der entwicklung der notting hill neighbourhood service ( lfs ) befasst. die gründung der lfs erfolgte im jahr 1958 in london."
"die enzyklika humani generis wurde von papst pius xii. am 12. august 1950 veröffentlicht. sie gilt als letzte der vier bedeutenden theologischen enzykliken seines pontifikats, nach mystici corporis über die kirche, divino afflante spiritu über die bibel ( beide 1943 ) und mediator dei über die liturgie ( 1947 ), die vom ii. vatikanum häufig zitiert werden. die vier wichtigsten konstitutionen des konzils spiegeln lehraus","der begriff humani generis ( lateinisch humani generis ) bezeichnet in der philosophie und theologie eine reihe von theorien, die in der philosophie und der philosophie, insbesondere in der philosophie, insbesondere in der philosophie, insbesondere in der philosophie, insbesondere in der philosophie, insbesondere in der philosophie, insbesondere in der philosophie, insbesondere in der philosophie, insbesondere in der philosophie, in"
"die llanos [ ˈʝanos ] oder [ ˈʎanos ] sind weite ebenen im nördlichen südamerika, die vor allem von feuchtsavannen geprägt werden. sie werden durch den fluss orinoco entwässert. die llanos erstrecken sich über die kolumbianischen departamentos arauca, casanare, vichada, guainía, meta, vaupés und guaviare die venezolanischen staaten apure, barinas, portuguesa",die llanero ( auch : llanero ) ist eine stadt in mexiko. sie liegt in der stadt los llanos.
"das viadukt von millau ( oder brücke von millau ), französisch viaduc de millau, führt in südfrankreich die autoroute a75 über den tarn. es wurde von michel virlogeux entworfen und von norman foster gestalterisch ausgearbeitet. am 14. dezember 2004 weihte der damalige französische präsident jacques chirac das bauwerk ein, zwei tage später folgte die allgemeine inbetriebnahme. das viadukt ist mit 2460 m die längste schrägseilbrücke der","compagnie eiffage du viaduc de millau ( auch : compagnie eiffage du viaduc de millau ) ist eine gemeinnützige unternehmensgruppe, die sich mit architektur und architektur beschäftigt."
"die international mobile station equipment identity ( imei ) ist eine eindeutige 15-stellige seriennummer, anhand derer jedes gsm- oder umts-endgerät weltweit eindeutig identifiziert werden kann. dual-sim-handys besitzen zwei imei-nummern.in der breiten öffentlichkeit ist die imei durch die angebliche möglichkeit zum sperren eines gestohlenen mobiltelefons bei den mobilfunknetzbetreibern bekannt. in der theorie ist das mobiltelefon nach sperrung auch mit einer anderen sim-",die gsm-nummer ( auch : gsm-nummer ) ist eine schlüsselnummer für gsm-telefone. die schlüsselnummer ist eine schlüsselnummer für gsm-telefone. die schlüsselnummer ist eine schlüsselnummer für gsm-telefone. die schlüsselnummer ist eine schlüsselnummer für gsm-telefone. die schlüsselnummer ist eine schlüsselnummer für gsm-telefone. die schlüsselnummer ist eine schlüsselnummer für gsm-telefone. die schlüsselnummer ist eine schlüsselnummer für gsm-
"die heinrich-tessenow-medaille ist ein architekturpreis, der jährlich seit 1963 im gedenken an heinrich tessenow vergeben wird. bis 2006 wurde sie durch die alfred toepfer-stiftung f.v.s. hamburg auf vorschlag der heinrich-tessenow-gesellschaft e.v. verliehen. seit 2007 wird sie nun durch die heinrich tessenow-gesellschaft selbst vergeben. bis 1994 fand die preisverleihung im rahmen der fritz-schumacher-stiftung an der universität hannover",friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich friedrich
"mary mallon ( * 23. september 1869 in cookstown, nordirland ; † 11. november 1938 auf north brother island, vereinigte staaten ), bekannt als typhoid mary ( typhus-mary ), war die erste person in den vereinigten staaten, die als nicht erkrankter träger von typhus identifiziert wurde, als sogenannter dauerausscheider. sie war 1883 aus irland eingewandert.","mary mary mallon ( * 1869 in cookstown, irland ; † 19. september 1907 in oyster bay, irland ) war eine us-amerikanische medizinerin."
sudan i ist ein synthetisch hergestellter azofarbstoff aus der gruppe der sudanfarbstoffe.,sudan ist eine chemische verbindung aus der gruppe der nukleinverbindungen. sie gehört zur gruppe der nukleinverbindungen.
"der berliner goldhut ist ein bronzezeitliches artefakt aus dünnem goldblech. es diente als äußere schmuckverkleidung einer langschäftigen kopfbedeckung mit krempe, die vermutlich aus organischem material bestand und das außenliegende, dünne goldblech mechanisch stabilisierte. er ist das am besten erhaltene exemplar aus einer gruppe von inzwischen vier bekannten, kegelförmigen goldhüten aus der bronzezeit, die im verlauf des 19. und 20. jahrhunderts im süddeutschen","der berliner gold hat ist eine sehr seltene, sehr seltene, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr glänzende, sehr"
"kreationismus ( von lateinisch creatio „ schöpfung “ ) bezeichnet die auffassung, dass das universum, das leben und der mensch buchstäblich so entstanden sind, wie es in den heiligen schriften der abrahamitischen religionen und insbesondere in der alttestamentlichen genesis geschildert wird. als bedeutende strömung trat der kreationismus im frühen 20. jahrhundert im bereich des evangelikalismus in den usa auf, wo er bis heute auch seine größte","der begriff creationismus ( auch creationismus ) bezeichnet in der wissenschaftstheorie eine theorie, die sich mit der entwicklung der erde beschäftigt. der begriff entstammt der theorie der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der entwicklung, der"
"mit walam olum wird eine ideographische bilderschrift bezeichnet, in der auf fünf tafeln aus birkenrinde die stammeschronik der lenni lenape, eines indianerstammes aus dem nordosten der usa, dargestellt ist.",der walam olum ( auch : walam olum ) ist eine historische geschichte der amerikanischen anthropologie. die geschichte der amerikanischen anthropologie beschäftigt sich mit der geschichte der amerikanischen anthropologie und der geschichte der amerikanischen anthropologie.
"john william jamieson herivel ( * 29. august 1918 in belfast, nordirland ; † 18. januar 2011 in oxford, england ) war ein britischer historiker und kryptoanalytiker. während des zweiten weltkrieges trug er in der government code and cypher school ( gc & cs ) ( deutsch etwa : „ staatliche code- und chiffrenschule “ ) im englischen bletchley park, also der militärischen dienststelle, die sich erfolgreich mit der entzifferung des","john williams herivel ( * 29. januar 1940 in bletchley, newmanry ; † 29. januar 1940 in bletchley, newmanry ) war ein deutscher informatiker."
"granulare materie, auch granulares medium oder granulat genannt, besteht aus vielen kleinen, festen partikeln wie körnern oder kugeln. beispiele für diesen zustand sind körnige materialien wie kunststoffgranulat, pulverförmige materialien wie puder oder in großen mengen auch loses material wie beispielsweise geröll. man verwendet auch die begriffe haufwerk für mechanische und schüttgut für logistische aspekte.","als granularmaterial bezeichnet man in der physik die entstehung von stoffen, die in einem bestimmten zustand entstehen. der begriff granularmaterial bezeichnet in der chemie, insbesondere in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der chemie, in der"
reinhart ahlrichs ( * 16. januar 1940 in göttingen ; † 12. oktober 2016 in heidelberg ) war ein deutscher theoretischer chemiker.,heinrich liebig-denkmuenze ( * 16. juni 1943 in göttingen ; † 12. juni 2018 in werner ) war ein deutscher chemiker.
"beim politischen missbrauch der psychiatrie werden die medizinischen mittel der psychiatrie ( z. b. diagnostik, therapie, zwangseinweisung ) genutzt, um individuen aus politischen gründen aus der öffentlichkeit zu entfernen, in misskredit zu bringen oder ihnen grundlegende menschenrechte vorzuenthalten. in vielen ländern der welt und zu unterschiedlichen zeiten haben sich psychiater am missbrauch ihrer patienten beteiligt. dies geschieht entweder in einzel","politische psychiatrie ( englisch political abuse of psychiatry, kurz wpa ) ist ein begriff aus dem bereich der psychiatrie."
"konstruierte sprachen, auch kunstsprachen oder künstliche sprachen, sind sprachen, die von einer person oder einer gruppe aus verschiedenen gründen und zu verschiedenen zwecken neu entwickelt wurden. sie stehen im gegensatz zu den natürlichen sprachen. die allgemeine kennung für konstruierte sprachen nach der internationalen sprachenstandardisierung iso 639-2 ist der code art, wobei weit verbreitete sprachen einen eigenen code erhalten haben.","ein konstruiertes sprachsystem ist ein begriff aus der linguistik, das sich mit einer bestimmten sprache befasst. es handelt sich dabei um eine bestimmte sprache, die sich mit einer bestimmten sprache befasst."
"paliperidon ist ein arzneistoff aus der gruppe der atypischen neuroleptika. unter dem handelsnamen invega ( janssen pharmaceutica ) ist er seit 2007 in form von retardtabletten und als xeplion und trevicta in intramuskulärer depotform seit 2011 in der europäischen union zugelassen für die behandlung der schizophrenie. die verabreichung der depotform erhöht die kontrolle der kontinuierlichen einnahme des medikaments. dies ist insofern wichtig, als neuroleptika für die therapie einiger schwer",paliperidon ist ein arzneistoff aus der gruppe der antipsychotika.
revlon ist ein us-amerikanisches unternehmen mit sitz in new york. das unternehmen produziert verschiedene kosmetikartikel. im unternehmen sind rund 6800 mitarbeiter beschäftigt. präsident und ceo des unternehmens ist alan t. ennis.,"revlon ist ein us-amerikanischer hersteller von kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik, kosmetik"
nate ist ein männlicher vorname und eine englische kurzform von nathan bzw. nathanael ( hebräisch : gott hat gegeben bzw. gottesgeschenk ).,albert albert ist ein us-amerikanischer komponist und musiker. albert albert ist ein us-amerikanischer komponist und musiker.
als hiatushernie ( „ zwerchfellbruch “ ) wird ein krankhafter durchtritt von anteilen des magens durch das zwerchfell im bereich des schlitzes für den durchtritt der speiseröhre ( hiatus oesophageus ) bezeichnet. sie gehört zu den zwerchfellhernien.,"die hiatale hernie ( auch : hiatale hernie ) ist eine sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr"
"zonenverteidigung oder auch ball-raum-verteidigung nennt man beim basketball eine verteidigung, bei der die spieler einen raum und keinen direkten gegenspieler verteidigen. dabei gibt es verschiedene formen und mischformen. etwa „ box+1 “, bei der vier spieler eine zonenverteidigung spielen und ein spieler druck auf den ball führenden gegenspieler ausübt. die klassische zonenverteidigung bezieht jedoch alle fünf spieler ein. dabei verteidigen","eine zoneverteidigung ( auch zoneverteidigung ) bezeichnet in der verteidigung und verteidigung eine spezielle form der verteidigung, bei der ein spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler, spieler"
"der instruktionalismus ist eine lerntheorie, in der der lernende instruiert wird, etwas zu tun. dem lernenden wird wissen vermittelt, welches dieser passiv aufnehmen soll. dieses vermittelte wissen wird durch übungen vertieft, bspw. bei der vier-stufen-methode. diese lerntheorie folgt dem modell des behaviorismus, d. h. dass reiz-reaktionsmodelle verstärkt werden. auf einen bestimmten reiz wird eine reaktion antrainiert.vorteil","der begriff unterrichtstheorie ( englisch instructional theory ) bezeichnet in der pädagogik eine theorie, die sich mit dem lernen beschäftigt. der begriff unterrichtstheorie befasst sich mit dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen, dem lernen und dem"
"unter hedonistischer tretmühle ( auch hedonistische adaptation ) versteht man die tendenz der menschen, nach einem stark positiven oder negativen lebensereignis relativ schnell zu einem relativ stabilen level von glück bzw. glücklichsein zurückzukehren. sie ist untersuchungsgegenstand sowohl in der glücksforschung, der positiven psychologie, als auch in teilen der wirtschaftswissenschaften, z. b. der verhaltensökonomik. es ist eine art set-point-theorie","die hedonische anpassung ( auch hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung, hedonische anpassung"
die rationale rekonstruktion ( auch : rekonstruktion ) ist eine methode der empirisch-analytischen wissenschaftstheorie. dieser metatheoretische untersuchungsansatz will durch eine logische analyse und axiomatisierte beschreibung eine theorie durch einen nachvollzug transparent machen.,"der begriff rationale rekonstruktion ( auch rationale rekonstruktion ) bezeichnet in der philosophie die entstehung von theorien, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden, methoden"
