reference,system
"it is largely unknown how living organismsespecially vertebratessurvive and thrive in the coldness, darkness and high pressures of the hadal zone. here, we describe the unique morphology and genome of pseudoliparis swirei a recently described snailfish species living below a depth of 6,000m in the mariana trench. unlike closely related shallow sea species, p. swirei has transparent, unpigmented skin and scales, thin and incompletely ossified bones,","als pseudoliparis swirei oder kurz psa swirei wird eine art der meeresschnecken bezeichnet, die von einer tiefe von6,000 m ( meerestiefe ) bis 8000 m ( meerestiefe ) in der tiefste stelle der erde lebt. sie ist eine der weltweit am häufigsten untersuchten seen. p. swirei hat eine dunkle, graue, unpigmentierte oberhaut mit ungewöhnlich verschmutztem schädel und einer ungewöhnlich langen, unreifen wirbelsäule. die"
"islands harbour a spectacular diversity and unique species composition. this uniqueness is mainly a result of endemic species that have evolved in situ in the absence of mammal herbivores. however, island endemism is under severe threat by introduced herbivores. we test the assumption that endemic species are particularly vulnerable to generalist introduced herbivores ( european rabbit ) using an unprecedented dataset covering an entire island with enormous topographic, climatic and biological diversity ( tenerife, can","endemismus ( von altgriechisch ἔνδημος éndēs, deutsch ‚einfach ‘, ‚langsam ‘, und lateinisch plantare, deutsch ‚pflanzen ‘ ) bezeichnet in der biologie die einstellung einzelner pflanzen oder tierischer arten auf einer insel, meist einer inselgruppe, zu einer speziellen tierart, die ausschließlich von anderen tierarten angelockt wird. die bezeichnung endemismus ist meist als synonym für „ endemik “ in der botanik gebraucht. seltener"
"the lapara creek fauna includes a large collection of fossil vertebrates obtained by the state-wide paleontologic-mineralogic survey in texas ( 1939-1941 ) under the direction of the bureau of economic geology and the texas memorial museum. of the 50 species of fossil vertebrates, five species are fish, seven are reptiles, two are birds and 36 are mammals. the 36 species of mammals represent 31 genera of which four are rodents, five are carnivores, two are proboscideans, 10","die lapara-creek-faunengemeinschaft ist eine naturschutzgemeinschaft in der stadt lapara creek, texas in den vereinigten staaten. sie besteht aus einer großen sammlung von fossilen wirbeltieren, die durch den states-wide paleontologic survey 1939/1941 mit dem auftrag des bureau of economic geology and the texas memorial museum erforscht wurden. die kombination derartiger wirbelfunde ist durch das weltnaturerbe weltmeere besonders, und die des buckner ranch local faunas ist einer der am"
"many bacterial pathogens hijack macrophages to egress from the port of entry to the lymphatic drainage and/or bloodstream, causing dissemination of life-threatening infections. however, the underlying mechanisms are not well understood. here, we report that salmonella infection generates directional electric fields ( efs ) in the follicle-associated epithelium of mouse cecum. in vitro application of an ef, mimicking the infection-generated electric field ( igef ),","als richtungswechsel bezeichnet man verschiedene immunologische prozesse, bei denen makrophagen, besonders salmonellen, an oberflächen von krankheitserregern ( z. b. escherichia coli ) oder an der außenseite von blutgefäßen ( z. b. lymphatischen rachen ) parasiologisch hindurchsicken. dadurch verändern sich die zellen des makrophagens, das heißt, es gelangen über die serinprotease zur anode. diese richtungswechselwirkungen werden im rah"
"objective to quantify the effect on cervical disease at age 20 years of immunisation with bivalent human papillomavirus ( hpv ) vaccine at age 12-13 years. design retrospective population study, 1988-96. setting national vaccination and cervical screening programmes in scotland. participants 138692 women born between 1 january 1988 and 5 june 1996 and who had a smear test result recorded at age 20. main outcome measures effect of vaccination on cytology results and associated histological diagnoses from first year of screening ( while aged 20 )","der zervixkarzinom ( syn. cervical cancer, cervical intraepithelial neoplasia, cin ) ist eine krebserkrankung, die in jedem lebensjahr auftritt."
"the kahiltna glacier, a 77-km-long valley glacier draining from the south side of mt. mckinley in denali national park and preserve, alaska, provides access each season for over 1000 climbers attempting to ascend the highest mountain in north america. ninety-four percent of climbers use the popular west buttress climbing route, located almost entirely on the kahiltna glacier. with such high levels of use, the national park service ( nps ) must intensively manage human activity on mt","der mckinley mountain ist ein berg im yukon county, alaska. er liegt in der nähe der stadt kahiltna, alaska. der mckinley mountain ist der höchste berg in nordamerika und unter den höchsten bergregionen der welt."
"many ideas have been put forward for the adaptive value of the cassowary casque ; and yet, its purpose remains speculative. homeothermic animals elevate body temperature through metabolic heat production. heat gain must be offset by heat loss to maintain internal temperatures within a range for optimal performance. living in a tropical climate, cassowaries, being large bodied, dark feathered birds, are under thermal pressure to offload heat. we tested the original hypothesis that the casque acts as a the","der wasselbaum ( englisch cassowary ) ist ein mantelartiges tierchen, das bei warmen vögeln wie dem wasselbaum existiert und die körpertemperatur auf einen konstanten temperaturwert reguliert. wasselbaum ist ein thermischer radiator, der über eine öffnung im bereich der körpertemperatur konjugiert werden kann. bei hauswarmen vögeln wird das system auch als resonantenglas bezeichnet, welches aufgrund der wärmeabsorption der vögel im trocken"
"invasive alien species are a major threat to native insular species. eradicating invasive mammals from islands is a feasible and proven approach to prevent biodiversity loss. we developed a conceptual framework to identify globally important islands for invasive mammal eradications to prevent imminent extinctions of highly threatened species using biogeographic and technical factors, plus a novel approach to consider socio-political feasibility. we applied this framework using a comprehensive dataset describing the distribution of 1,184 highly threatened native vertebra","invasive-inseltiere ( iva, engl. invasive alien species ) sind eine untergruppe der wirbeltiere ( säugetiere ). sie sind auf einer reihe von inseln oder flachen inselgruppen nachweisbar und gehören zu den weltweit gefährlichsten säugetieren. mit ihrer hilfe wird versucht, die bedrohung durch invasion anderer tierarten zu bekämpfen. invasive-inseltiere sind für die erhaltung der biodiversität ein wichtiges ziel."
"purpose many who seek primary health care advice about mental health may be using mobile applications ( apps ) claiming to improve well-being or relieve symptoms. we aimed to identify how prominent mental health apps frame mental health, including who has problems and how they should be managed. methods we conducted a qualitative content analysis of advertising material for mental health apps found online in the united states, the united kingdom, canada, and australia during late 2016. apps were included if they explicitly referenced mental health diagnoses or symptoms and offered diagnosis and guidance","mental health ist ein sammelbegriff für eine reihe von angeboten im bereich der mentalen gesundheit. diese umfassen sowohl kostenlose angebote zur diagnostik und therapie von psychopathologischen problemen als auch umfassende beratung und betreuung einzelner patienten über andere gesundheitsrelevante themen. zu den angeboten gehören unter anderem auch angebote zur selbstkontrolle, fremdbeurteilung, der förderung der eigenen psyche, psychotherapie, familienplanung und telefonauskunft, aber auch angebote zur selbstkontrolle und selbstbeoba"
"last year, the united states introduced tariffs of up to 25 % on chinese imported goods worth us $ 250 billion. in retaliation, the chinese government imposed tariffs of 25 % on $ 110-billion worth of us goods including soya beans, a crop mainly used for animal feed. as a result, exports of us soya beans to china dropped by 50 % in 2018, even though the trade war began only midway through the year. we forecast that a surge of tropical deforestation","der us-china-handelskrieg ist ein seit jahren unternommener globaler ausgleichsstreit zwischen den wirtschaftssubjekten der usa und der chinesischen republik. die streuung zwischen den wirtschaftssubjekten der usa gegen die republik chinas, brasilien und brasilien begann im märz 2018, noch bevor der krieg in der zweiten hälfte des jahres andauerte. die stärke der streuung zwischen den wirtschaftssubjekten usa und chinas sei umstritten."
"pollination is a critical ecosystem service underpinning the productivity of agricultural systems across the world. wild insect populations provide a substantial contribution to the productivity of many crops and seed set of wild flowers. however, large-scale evidence on species-specific trends among wild pollinators are lacking. here we show substantial inter-specific variation in pollinator trends, based on occupancy models for 353 wild bee and hoverfly species in great britain between 1980 and 2013. furthermore, we estimate a net loss of","der insektenpollinator ( lat. pollintare ‚kleben ‘ ) ist eine gattung der insekten innerhalb der familie der pflanzenschmetterlingsblütler ( faboideae ). im englischen wird diese gattung auch als pollinator bezeichnet. während die meisten arten der schnecken im tropischen südeuropa seit ende der 1980er jahre durch den eingriff von insekten in die landwirtschaft gekennzeichnet sind, sind die meisten arten der heutigen insektenpollineatoren ausgestorben. die bezeichnung „ insekten"
"by 2050, the human population is expected to reach almost 11 billion individuals, of which over 70 % will live in cities. the increasing density of human activities in urban areas leads cities to turn into local or even regional centers for artificial light at night ( alan ). artificial light is considered a threat to biodiversity given its encompassing impact on nocturnal wildlife. impacts range from constrained foraging, altered reproduction and impaired communication to a complete shift in trophic interactions and species communities. while various human activities contribute to alan","die straßenlampe ist eine sonderform der leuchtmittel. ihr funktionsprinzip beruht auf der lenkung von licht im ultraviolett- oder sichtbaren bereich der stadtteile. licht wird mithilfe von leuchtdioden oder leds emittiert, wodurch ein emissionsspektrum des sonnenlichts entsteht."
"in the 1974, mcginness et al. reported the first experimental evidence of the semiconducting behavior of the eumelanin, the polyindolic pigment responsible, inter alia, of the dark-brown pigmentation of the mammalian ( including human ) skin, hair, and iris. the study followed a pioneering suggestion by on the possible existence of energy bands associated with a non-localized empty molecular orbital within an infinite eumelanin polymer chain acting as an one-dimensional semiconductor. since then,","eumelanin ist ein polyindolytisches pigment, das in strukturformel ein g-protein bildet. eumelanin ist damit ein derivat des indols, zu dem auch das g-protein des indols gehört. das pigment wurde erstmals 1974 von mcginness et al. beschrieben. möglicherweise ist es ein pigment für die haut, haare und die iris."
"la jolla, ca : scientiststoday ( 14 march ) that only 10 vaquita porpoises likely remain in the world and that the animals extinction is virtually assured without bold and immediate action. the vaquita, the worlds smallest and most endangered cetacean, is found only in mexicos northern gulf of california. the release of the new vaquita estimate comes just two days after reports of the possible first vaquita mortality of 2019. more details are expected in the coming days. todays announcement from the international committee for","der kalifornische schweinswal ( totoaba sinus ), auch vaquita genannt, ist eine walart aus der familie der schweinswale ( totoabaidae ). er bewohnt nur ein kleines gebiet im nordwesten des golfs von kalifornien und zählt zu den bedrohtesten säugetierarten überhaupt, was auch durch die aufnahme in die iucn-liste der hundert am stärksten vom aussterben bedrohten arten unterstrichen wird."
"an `` earthquake swarm '' is an episode of multiple earthquakes that occur in a particular zone over several days or weeks, as opposed to the usual pattern of one main shock followed by several smaller aftershocks. because of their nature as a `` swarm '', these episodes can not be characterised in terms of magnitude and duration. these phenomena are quite common and have been recorded in many regions of the world. seismic swarms also occur in mainland france, for example in late 2017 in the maurienne area","als erdbebenschwarm oder earthquake swarm wird in der geophysik eine bestimmte folge von erdbeben bezeichnet, die in bestimmten zeiträumen immer wiederkehrend auftreten."
"there are few data concerning the association between season and cognition and its neurobiological correlates in older personseffects with important translational and therapeutic implications for the diagnosis and treatment of alzheimer disease ( ad ). we aimed to measure these effects. we analyzed data from 3,353 participants from 3 observational community-based cohort studies of older persons ( the rush memory and aging project [ map ], the religious orders study [ ros ], and the minority aging research study [ mars ] ) and",die assoziation zwischen season und kognition ist ein begriff aus der experimentellen neurobiologie und bezeichnet die veränderung der kognition bei älteren menschen.
"some asteroids eject dust, unexpectedly producing transient, comet-like comae and tails. first ascribed to the sublimation of near-surface water ice, mass-losing asteroids ( also called `` main-belt comets '' ) can in fact be driven by a surprising diversity of mechanisms. in this paper, we consider 11 dynamical asteroids losing mass, in nine of which the ejected material is spatially resolved. we address mechanisms for producing mass loss including rotational","ein asteroid ( pl. asteroiden ) oder komet ist ein relativ kleines astronomisches objekt, das massenverluste durch masseverlust in der umgebung des planeten jupiter aufweist. dieser masseverlust entsteht durch die sublimation von wasser, vermutlich durch den einschlag eines asteroiden. asteroiden und kometen werden durch die strahlung der sonne und die geringe größe ihrer atmosphäre voneinander getrennt."
"anatolia was home to some of the earliest farming communities. it has been long debated whether a migration of farming groups introduced agriculture to central anatolia. here, we report the first genome-wide data from a 15,000-year-old anatolian hunter-gatherer and from seven anatolian and levantine early farmers. we find high genetic continuity ( ~8090 % ) between the hunter-gatherers and early farmers of anatolia and detect two distinct incoming ancestries : an early","als central anatolia wird eine landschaftsformation in zentralnatolien bezeichnet, in der über 10.000 arten der bevölkerung vor der entdeckung der erde lebten. diese landschaft gehört zu den ältesten landwirtschaftlichen großregionen der erde und ist nachweislich in form von landwirtschaftlich genutzten böden und landbauten bewohnt. die landwirtschaftliche flächefläche ist größtenteils auf dem gebiet anatoliens lag, wo die meisten arten der weltbevölkerung erstmals entstanden sind. bevöl"
"magnetoreception, the perception of the geomagnetic field, is a sensory modality well-established across all major groups of vertebrates and some invertebrates, but its presence in humans has been tested rarely, yielding inconclusive results. we report here a strong, specific human brain response to ecologically-relevant rotations of earth-strength magnetic fields. following geomagnetic stimulation, a drop in amplitude of electroencephalography ( eeg ) alpha-oscillations ( 813 h","magnetwahrnehmung ist eine sensorische modalität, die in zusammenhang mit dem wissensfinden über die natur des erdmagnetfeldes benutzt wird. die magnetwahrnehmung durchlebt sowohl chemische und physikalische prozesse wie auch eine zusätzliche, vorausschauende sinneswahrnehmung. das magnetfeld ist nicht direkt ein elektromagnetisches feld im eigentlichen sinne, sondern ist eine wechselwirkung zwischen psychischen und physikalischen mechanismen, insbesondere dem menschlichen gehirn. die menschliche magnetwahrnehmung"
"nature can generate plasma in liquids more efficiently than human-designed devices using electricity, acoustics, or light. in the animal world, snapping shrimp can induce cavitation that collapses to produce high pressures and temperatures, leading to efficient plasma formation with photon and shock wave emission via energy focusing. here, we report a bioinspired mechanical device that mimics the plasma generation technique of the snapping shrimp. this device was manufactured using additive manufacturing based on microx-ray computed tom","die energieschöpfung, auch plasmaerzeugung oder energiefusion genannt, bezeichnet die erzeugung von plasma in flüssigkeiten durch energieeinbringung in den gasförmigen aggregatzustand. dabei wird der gasstrom durch energieeinbringung in den gasförmigen aggregatzustand aufgehoben, so dass ein plasma entsteht. die energieschöpfung kann sowohl in form von licht als auch durch schall oder stoß erfolgen."
"the risk of large, devastating tsunamis in the south china sea and its surrounding coastal region is commonly underestimated or unrecognized due to the difficulty of differentiating tsunami from storm deposits. as a consequence, few convincing records have documented tsunami deposits in this region. here we report preliminary evidence from xisha islands in the south china sea for a large tsunami around ad 1024. sand layers in lake sediment cores and their geochemical characteristics indicate a sudden deposition event around ad 1024, temporally consistent with","als tsunami bezeichnet man in der geographie und geologie das auftreten von tsunamien vor allem in der küstenregion südchinas, ihre umgebung bezeichnet man als südchinesisches tsunami."
"vibrations through substrates are an important source of information for diverse organisms, from nematodes to elephants. the fundamental challenge for small animals using vibrational communication is to move their limited mass fast enough to provide sufficient kinetic energy for effective information transfer through the substrate whilst optimising energy efficiency over repeated cycles. here, we describe a vibratory organ found across a commercially important group of plant-feeding insects, the planthoppers ( hemiptera : fulgoromorpha ). this elastic recoil snapping organ generates substrate","ein vibratorisches organ ist ein organ, das benutzt wird, umbewegungen durch substrate zu übertragen. der begriff kann sowohl für den fortbewegungsapparat von pflanzen als auch für den bewegungsapparat von insekten verwendet werden, insbesondere im hinblick auf die tierkommunikation. im allgemeinen sinn ist ein vibratorisches organ ein organ, das benutzt wird, umbewegungen durch substrate zu übertragen."
"recent discoveries of new large dna viruses reveal high diversity in their morphologies, genetic repertoires, and replication strategies. here, we report the novel features of medusavirus, a large dna virus newly isolated from hot spring water in japan. medusavirus, with a diameter of 260nm, shows a t=277 icosahedral capsid with unique spherical-headed spikes on its surface. it has a 381-kb genome encoding 461 putative proteins,",das medusavirus ist ein dna-virus aus der familie der virusviridae.
"since surface melting is largely driven by the air temperature, we start by examining the temperature variability over greenland. as expected, the surface air temperature is highest in summer, when the incoming solar radiation peaks ( fig.1a ). yet, its subseasonal variability, representative of synoptic weather systems, is highest in winter, to the extent that, at times, the temperature rises above freezing ( fig.1b ). to distinguish between the time when shortwave radi","als schmelzzeit bezeichnet man in der meteorologie die zeit im jahresverlauf, ab dem die niederschlags­verhältnisse an der erdoberfläche wieder abnehmen. es handelt sich um eine form der kälteerscheinung. auf die jüngere zeit, dem kälteereignis im jahre 1880, folgte die schmelzzeit im winter. die winterlichen schmelzzeiten beeinflussen insbesondere die lufttemperatur auf der südhalbkugel. der begriff schmelzzeit wird inzwischen auch auf die schmelzgebiet"
"sleep is essential to all animals with a nervous system. nevertheless, the core cellular function of sleep is unknown, and there is no conserved molecular marker to define sleep across phylogeny. time-lapse imaging of chromosomal markers in single cells of live zebrafish revealed that sleep increases chromosome dynamics in individual neurons but not in two other cell types. manipulation of sleep, chromosome dynamics, neuronal activity, and dna double-strand breaks ( dsbs ) showed","schlaf ist der zusammenfassende begriff für zustandsmäßige abläufe und prozesse in den verschiedenen biologischen systemen, die zustandsgleiche wachstums- und fortpflanzungsprozesse regulieren. schlaf kommt in allen lebewesen vor, einschließlich des menschen und bei wirbeltieren. das protein, das die bewegungen des gehirns während des schlafs reguliert, wird als sleeper bezeichnet."
"ann arborwarning to arachnophobes and the faint of heart : this is the stuff of nightmares, so you might want to proceed with caution. a university of michigan-led team of biologists has documented 15 rare and disturbing predator-prey interactions in the amazon rainforest including keep-you-up-at-night images of a dinner plate-size tarantula dragging a young opossum across the forest floor. the photos are part of a new journal article titled ecological interactions between arthropods and","als amazonasvorderwelt bezeichnet man die hochgewachsenen tropischen wirbellosen tiere, die in der amazonasregion im amazonasstreifen leben. bekannt sind sie vor allem für ihre wechselwirkungen mit anderen arten der wirbellosen, wie krebsen ( arachnophobe ), insekten ( insecta ) und pfeilwürmern ( reptilien )."
"twins are traditionally classified as monozygotic or dizygotic. monozygotic twinning results in genetically identical individuals ( i.e., from a single spermatozoon and oocyte ), whereas dizygotic twins share approximately 50 % of their dna sequence identity, as do full siblings ( i.e., two individual spermatozoa fertilize two separate oocytes ). ( see ) is a third postulated form of twinship, in which individuals share between 50 % and","monochorie ( altgriechisch μόνος monos, deutsch ‚allein, einzig ‘ und komplementär griechisch χολή cho, deutsch ‚zelle ‘ ) bezeichnet in der medizin eine form der zellbiologie, bei der zwei individuen ohne chromosomensatz unter abstammung nebeneinander an individuen mit derselben dna oder derselben abstammungssequenz in vorgeburtlichen zuständen leben. bei monochorie geht man davon aus, dass ein mensch und ein tier ohne chrom"
"while there is now an established recognition of microplastic pollution in the oceans, and the detrimental effects this may have on marine animals, the ocean depth at which such contamination is ingested by organisms has still not been established. here, we detect the presence of ingested microplastics in the hindguts of lysianassoidea amphipod populations, in six deep ocean trenches from around the pacific rim ( japan, izu-bonin, mariana, kermadec, new hebrides and the peru-chile","die mikroplastikverunreinigung bzw. mikroplastische verunreinigung ist eine stoffeigenschaft, die sich auf der oberflächenoberfläche von meeresgewässern auswirkt. sie führt zu mikropartikeln, die härtbarer als luft sind. dieses phänomen wird als globales phänomen bezeichnet."
"developmental dyslexia is characterized by the inability to acquire typical reading and writing skills. dyslexia has been frequently linked to cerebral cortex alterations ; however, recent evidence also points toward sensory thalamus dysfunctions : dyslexics showed reduced responses in the left auditory thalamus ( medial geniculate body, mgb ) during speech processing in contrast to neurotypical readers. in addition, in the visual modality, dyslexics have reduced structural connectivity between the left visual thalamus ( lateral geni","die lese- und schreibfähigkeit als teildisziplin der entwicklungspsychologie bezeichnet die unfähigkeit, die lese- und schreibfähigkeiten zu fördern. die betroffenen entwickeln sich während der kindheit und jugend an einer mangelnden lese- und schreibfähigkeit. von manchen werden die lese- und schreibfähigkeiten während der schulzeit als'schwäche'identifiziert. darüber hinaus gibt es in der folge auch eine große zahl von synonymen für diese funktion. lese- und schreibfähigkeit als teildisziplin der entwicklungspsy"
"to improve our understanding of the evolutionary origins of culture and technology in humans, it is vital that we document the full extent of behavioural diversity in our great ape relatives. about half of the worlds remaining chimpanzees ( pan spp. ) live in the democratic republic of congo ( drc ), yet until now we have known almost nothing about their behaviour. here we describe the insect-related tool technology of bili-ur chimpanzees ( pan troglodytes schweinfurthii ) inhabiting an area of at least a","we studying the origins of culture and technology of chimpanzees ( dt. : studien zur ursprungsgeschichte der verhaltensweisen von schimpansen ) ist ein us-amerikanischer ethnobiologe, der sich mit der entwicklung und erforschung der verhaltensweisen von schimpansen befasst."
"the changing global climate is producing increasingly unusual weather relative to preindustrial conditions. in an absolute sense, these changing conditions constitute direct evidence of anthropogenic climate change. however, human evaluation of weather as either normal or abnormal will also be influenced by a range of factors including expectations, memory limitations, and cognitive biases. here we show that experience of weather in recent yearsrather than longer historical periodsdetermines the climatic baseline against which current weather is evaluated, potentially obscuring public recognition of anthropoge","die wetterforschung ist ein interdisziplinäres forschungsgebiet, das sich mit der untersuchung meteorologischer prozesse und langfristigen wettervorhersagen beschäftigt. insbesondere ist es die schnittstelle zwischen sozialer meteorologie und politischen forschung."
"cultivated strawberry emerged from the hybridization of two wild octoploid species, both descendants from the merger of four diploid progenitor species into a single nucleus more than 1 million years ago. here we report a near-complete chromosome-scale assembly for cultivated octoploid strawberry ( fragaria ananassa ) and uncovered the origin and evolutionary processes that shaped this complex allopolyploid. we identified the extant relatives of each diploid progenitor species and provide support",der oktobererdfloh ( fragaria ananassa ) ist eine pflanzenart aus der gattung der straucher ( fragaria ) in der familie der rosengewächse ( rosaceae ).
"mary ho, the head of the missionary agency which supported john chau, is now claiming that he was not a risk to the she says, we are talking about a different time here, were talking about a time right now when there is modern medicine, when there is antibiotics. survival internationals director stephen corry said today : this displays an extraordinary level of ignorance which highlights why its so dangerous for such people to be anywhere near its taken them nearly two weeks to prepare their answer, but lets look at what theyre actually claiming","bei dem lebensprojekt der unierte ( englisch : non-governmental organization for survival, dust ) wurden in den 1970er und 1980er jahren immer wieder brasilianische reisemediziner ins leben gerufen, um die krankheit der durch infektionskrankheiten verursachten indianer zu „ bekämpfen “. bis jetzt konnte kein arzt dafür eingesetzt werden. die behörde, die für die entwicklung der krankheitsprophylaxe diente, gab den indianern eine weisung über ihre möglichkeiten, die krank"
"to date, eco-evolutionary dynamics in the ascent of tyrannosauroids to top predator roles have been obscured by a 70-million-year gap in the north american ( na ) record. here we report discovery of the oldest cretaceous na tyrannosauroid, extending the lineage by ~15 million years. the new taxon moros intrepidus gen. et sp. nov.is represented by a hind limb from an individual nearing skeletal maturity at 67years. with a ~1.2-",unter dem kreidezeitlichen tyrannosauroid ( na ) wird in der erdgeschichte die letzte periode des paläozoikums ( erdmittelgeschichtlich ) verstanden. in der chronostratigraphischen untergliederung der erdgeschichte sind tyrannosauroide die kleinsten bekannten arten. sie sind in allen richtungen klein und erstrecken sich über die ganze erdhalbkugel. das alter der ältesten tyrannosauroide wird auf ein alter von ca. 70 millionen jahren geschätzt. die fossilüberlieferung
"wallace's giant bee was last officially recorded alive by scientists in 1981. the rare insect has now been photographed and filmed alive for the first time on the north maluku islands of indonesia, which will hopefully increase our understanding of its species. on a small island in northern indonesia, a team of researchers have found the world's largest species of bee. ( megachile pluto ), which can reach four times the size of a honeybee, was last seen alive by scientists in 1981. but last year","der wallace-riesenkäfer ( intrepidus ceratotherium ), auch bekannt als wallace-riesenkäfer oder megachile pluto, ist ein großer käfer aus der familie der schwarzkäfer ( plutonidae ), der in inseln der indonesischen inseln der inselgruppe maluku lebt. er ist seit mitte der 1980er jahre nachgewiesen worden und hat mittlerweile einen geschätzten durchmesser von bis zu 75 metern."
"defining the distinctive capacities of homo sapiens relative to other hominins is a major focus for human evolutionary studies. it has been argued that the procurement of small, difficult-to-catch, agile prey is a hallmark of complex behavior unique to our species ; however, most research in this regard has been limited to the last 20,000 years in europe and the levant. here, we present detailed faunal assemblage and taphonomic data from fa-hien lena cave in sri lanka that demonstrates specialized","die verhaltensweise der säugetiere homo sapiens hat sich seit der stammesgeschichtlichen erforschung der säugetiere zu einem eigenständigen fachgebiet entwickelt, das sich mit der verhaltensweise von säugetieren in anderen gattungen und populationen von lebewesen aus der familie der menschen ( homo sapiens ) befasst. die verhaltensweise der säugetiere bestimmt maßgeblich das interesse des menschen für die art. für die entwicklung des säugetiere ist ein einheitliches konzept entwickelt worden, das auch im rahmen der"
"ageing constitutes the most important risk factor for all major chronic ailments, including malignant, cardiovascular and neurodegenerative diseases. however, behavioural and pharmacological interventions with feasible potential to promote health upon ageing remain rare. here we report the identification of the flavonoid 4,4-dimethoxychalcone ( dmc ) as a natural compound with anti-ageing properties. external dmc administration extends the lifespan of yeast, worms and flies, decelerates senescence of human","das flavonoid-4,4-dimethoxychalcon ( dmc ) ist ein polycyclisches dimethylcarbonsäureester mit antioxidant-wirkung. dmc ist ein polymer, das sowohl phytohormone als auch zahlreiche neurotransmitter binden kann. in verbindung mit dmc reguliert es die gesundheit bei chronischen atmosphärischen erkrankungen wie etwa krebs."
"the extinct giant shark otodus megalodon is the last member of the predatory megatoothed lineage and is reported from neogene sediments from nearly all continents. the timing of the extinction of otodus megalodon is thought to be pliocene, although reports of pleistocene teeth fuel speculation that otodus megalodon may still be extant. the longevity of the otodus lineage ( paleocene to pliocene ) and its conspicuous absence in the modern fauna begs the question","der otodus megalodon ist ein riesensch shark aus der neogene-sequenz ( prähistorisches paläozän ), der letzter teil der ausgestorbenen shark-linie ( prähistorisches paläozän ). er lebte während des unteren paläozäns in den ozeanen mittel- und nordamerikas und ist heute nur noch in der antarktis zu finden."
"the authors examined the effect of patient treatment preference on the differential effectiveness of prolonged exposure and sertraline for the treatment of posttraumatic stress disorder ( ptsd ). in a doubly randomized preference trial, 200 patients with ptsd viewed standardized treatment rationales prior to randomization. patients were first randomized to choice of treatment or no choice. those assigned to no choice were then randomized to prolonged exposure or sertraline. acute treatment was 10 weeks, with 24-month follow-up. interviewer-rat",prolonged exposure and sertraline ( ptsd ) ist ein begriff aus der posttraumatischen stress-syndrom-klassifikation. ptsd ist eine von zwei möglichkeiten der behandlung der posttraumatischen belastungsstörung ( ptsd ). bei der ptsd-therapie wurde erstmals durch norbert wiener und victor guillaume 1981 eine wirksamkeit von sertraline beobachtet.
"for more than a year a frozen slab of leopard seal poo sat in a niwa freezer. the poo, known scientifically as scat and about the size of two bread rolls, is as good as gold for leopard seal researchers. it can tell them what these antarctic predators eat, a little bit about their health and how long they may have been in new zealand waters. its so valuable to scientific research that niwa marine biologist dr krista hupman and the team at leopardseals.org run a network of volunteer s","der leopardsit ( poo, engl. „ leopard seal “ ) ist ein fleischsit, das in der antarktis gefunden wurde. es wurde 2017 vom britischen ornithologen krista hupman entdeckt."
"state of emergency called but locals are told they can not shoot endangered species scavenging for food at local dump. 'people are afraid to go outside and daily life is in turmoil.'picture : vk the influx of bears is worse than fearful residents can recall at in the far-flying arctic archipelago known as a soviet nuclear test base. people are afraid to go outside and daily life is in turmoil, said deputy head of the local administration, aleksandr minayev. parents are wary of letting","unter dem begriff polarbärenrasse ( russisch полынья и бура ) werden in der oblast saratow ( russland ) lebende beutelsäuger, insbesondere bären, bezeichnet. die bezeichnung bezieht sich auf deren ansiedlung im zentrum der inselgruppe der oblast saratow und wurde vom russischen staatspräsidenten aleksandr petrowitsch minaw 2017 in die liste der inseln aufgenommen."
"the first chicks of the 2019 kkp breeding season have hatched. the first kkp chick hatched at 8.30pm on the 30th january 2019. its mother is waikawa, and its father is probably horton. it was conceived on anchor island and hatched in the incubator room on whenua hou / codfish island. the second chick hatched mid-afternoon on the 31st january. its mother is tiwhiri. the first chick of the 2019 kkp breeding season hatched on","die küken-chick-auslese ( englisch kkp chick ) ist eine von drei küken betriebene tierseuche für haus- und nutztierarten. sie wird in der regel anfang januar 2019, beginn des 1. februars 2019 und ende des 31. februars 2019 gezüchtet. wie die bezeichnungen in diesem artikel schon andeutet, ist die küken-chick-auslese ein experiment, bei dem aus bezug auf die heranwachsenden mahli, die eier legen, gezüchtet werden."
"the black soldier fly is a non-pest insect of interest to the sustainability community due to the high eating rates of its edible larvae. when found on carcases or piles of rotting fruit, this larva often outcompetes other species of scavengers for food. in this combined experimental and theoretical study, we elucidate the mechanism by which groups of black soldier fly larvae can eat so quickly. we use time-lapse videography and particle image velocimetry to investigate feeding by black soldier fly la",die schwarz-soldatfliege ( hermetia illucens ) ist ein schmetterling aus der familie der eulenfalter ( noctuidae ). die art wird in der wissenschaftlichen literatur nur schwarze soldatenfliege genannt.
