reference,system
"objectivesto quantify the association between systolic blood pressure and season, indoor and outdoor temperature and short-term trends in outdoor temperature. methodsthe study used data from the who monica project risk factors surveys from 25 populations in 16 countries. random samples of men and women aged 3564 years were invited to participate. systolic blood pressure measurements were available for 115434 participants. hierarchical models were used to quantify the association between blood pressure and temperature, and account for differences in the associations between populations. resultspopulations",die systolische blutdruck-speicherung ist ein verfahren zur erfassung der assoziation zwischen der flüssigkeits-druck-einheit und der temperatur. das ergebnis ist eine erweiterung des who-projekts zur erforschung von blutdruck und flüssigkeitstransport in der gesellschaft.
"obesity and related morbidities pose a major health threat. obesity is associated with increased blood concentrations of the anorexigenic hormone leptin ; however, obese individuals are resistant to its anorexigenic effects. we examined the phenomenon of reduced leptin signaling in a high-fat dietinduced obesity model in mice. obesity promoted matrix metalloproteinase2 ( mmp-2 ) activation in the hypothalamus, which cleaved the leptin receptors extracellular domain and im","der leptinrezeptor ( obr ) ist ein membranprotein, das für den physiologischen aufbau von fettzellen im hypothalamus und im hypophysenvorderlappen wichtig ist. es ist beteiligt an der signalübertragung für leptin und wird daher auch als „ wachstumsfaktor “ bezeichnet. über den obrb-rezeptor kann das wachstum des körpers steuert werden. der obrb-rezeptor wird über die haut und den schleimhäuten aktiviert und ist an der innenseite der speicheldrü"
"monumental architecture is a prime indicator of social complexity, because it requires many people to build a conspicuous structure commemorating shared beliefs. examining monumentality in different environmental and economic settings can reveal diverse reasons for people to form larger social units and express unity through architectural display. in multiple areas of africa, monumentality developed as mobile herders created large cemeteries and practiced other forms of commemoration. the motives for such behavior in sparsely populated, unpredictable landscapes may differ from wellstudied cases of monumental","als monumentalität ( von lateinisch monumentalis ‚glänzend ‘, ‚erhaben ‘ ) bezeichnet man die konspicuität größerer gebäude, räume oder gebäudegruppen. architektonisch und gestalthistorisch wird sie in der monumentalarchitektur untersucht."
"animal defensive coloration has long provided many important examples of evolution and adaptation. of these, industrial melanism in the peppered moth is the classic textbook example of evolution in action, whereby dark and pale morphs suffer differential predation in polluted and unpolluted woodland based on their camouflage. despite extensive work, a striking gap remains in that no study has ever objectively quantified their camouflage or related this directly to predation risk. here we use image analysis and avian","die tarnung durch tarnung ( englisch defensive coloration ) ist ein mechanismus, mit dem lebewesen ihre fortpflanzungsfähigkeit gegen bedrohung durch tarnung, insbesondere durch insekten, steigern lassen. diese insektenarten nutzen den spezifischen tarndruck, um ihre fortpflanzungsfähigkeit zu erhöhen. nicht zu verwechseln ist die tarnung mit der optischen tarnung, bei der optisch sichtbare tiere mit dunkler farbe ( lebewesen ohne tarnung ) eingeschleppt werden."
"loneliness and social isolation markedly increase mortality risk, and are linked to numerous mental and physical comorbidities, including sleep disruption. but does sleep loss causally trigger loneliness? here, we demonstrate that a lack of sleep leads to a neural and behavioral phenotype of social withdrawal and loneliness ; one that can be perceived by other members of society, and reciprocally, makes those societal members lonelier in return. we propose a model in which sleep loss instigates a","soziale isolation beschreibt das psychologische phänomen, dass menschen von sozialen kontakten abgelenkt werden. wenn beispielsweise eine person vom gesellschaftlichen mehrwertsmodell gestört wird, empfindet sie sich als soziale isolation. der begriff der sozialen isolation wurde und wird in der verhaltensökonomik, der schlafforschung und den forschungen zu sozialen störungen verwendet. soziale isolation kann zu einer psychischen und körperlichen behinderung führen."
"id be scared. scared of what? scared of dying, i guess. of falling into the void. they say you fly when you die. ( feature film : enter the void ). near-death experiences ( ndes ) are complex experiential episodes that occur in association with death or the perception that it is impending. prospective studies with cardiac arrest patients indicate that the incidence of ndes vary between 218 % depending on what criteria are used to determine them. although there is no universally accepted definition of","die near-death-erfahrung ( auch nde-erfahrung ) ist eine nach der geschichtspsychologie im angloamerikanischen sprachraum gebräuchliche kurzbezeichnung für ein psychedelisches phänomen, das in der serotonergen psychedelika ( serotonergic psychedelic experience ) vorkommt. dabei erfährt der patient eine erlebnisse, die bis zum tod führt, und wird als experience of near-death bezeichnet. der begriff kann mit der experience of the endogen hypothesis ( dmt )"
"fracture fundamentally limits the structural stability of macroscopic and microscopic matter, from beams and bones to microtubules and nanotubes. despite substantial recent experimental and theoretical progress, fracture control continues to present profound practical and theoretical challenges. while bending-induced fracture of elongated rod-like objects has been intensely studied, the effects of twist and quench dynamics have yet to be explored systematically. here, we show how twist and quench protocols may","die bending-induzierte zerstörung ( engl. bending-induced fracture ) beschreibt die dynamik bei plastischen verformungen, insbesondere bei kunststoffverformungen. die bedeutung der bending-induzierten zerstörung ist noch heute forschungsgegenstand."
"hundreds of scarlet macaw ( ara macao cyanoptera ) skeletons have been recovered from archaeological contexts in the southwestern united states and northwestern mexico ( sw/nw ). the location of these skeletons, > 1,000 km outside their neotropical endemic range, has suggested a far-reaching pre-hispanic acquisition network. clear evidence for scarlet macaw breeding within this network is only known from the settlement of paquim in nw dating between 1250 and 1450 ce.","die archäologische forschung zu den macaws ( ara : cyanoptera ) befasst sich mit der ausbreitung exoplanetarer vögel, die im nordwesten der usa und in der nördlichen forschungsregion mexikos vorkamen, insbesondere in den provinzen neotropis und guatemala. archäologische funde stammen meistens aus dem jungpaläolithikum, insbesondere aus dem gebiet der tschad am 18. jahrhundert. die durchschnittliche häufigkeit der übervölkerung der macaws ist"
"glaucoma is the most prevalent neurodegenerative disease and a leading cause of blindness worldwide. the mechanisms causing glaucomatous neurodegeneration are not fully understood. here we show, using mice deficient in t and/or b cells and adoptive cell transfer, that transient elevation of intraocular pressure ( iop ) is sufficient to induce t-cell infiltration into the retina. this t-cell infiltration leads to a prolonged phase of retinal ganglion cell degeneration that persists after i","als glaukosum ( von gr. glaukom „ grätze “ ) wird ein maximalerdruck in der netzhaut des auges bezeichnet, der von der einschnürung von t-zellen in der netzhaut und somit auch des körpers ausgeht. eine glaukosumerhöhung kann zu weiteren schädigungen der netzhaut führen, die nach kontakt mit t-zellen in der axontemporalen nervenfaszie des auges auftreten."
"photoreceptor chromophore, 11-cis retinal ( 11cr ) and the photoproduct, all-trans retinal ( atr ), are present in the retina at higher concentrations and interact with the visual cells. non-visual cells in the body are also exposed to retinal that enters the circulation. although the cornea and the lens of the eye are transparent to the blue light region where retinal can absorb and undergo excitation, the reported phototoxicity in the eye has been assigned to lipophilic non-de","retrinor ( lat. retina „ netz “ ) ist ein sammelbegriff für verbindungen, die in der haut von wirbeltieren vorkommen und unter anderem mit photosynthese betreiben. photorepinerin ist ein enzym, das in den zellen des auges die photosynthese katalysiert. retrinor sammelt sich in der haut mit hilfe des enzyms photosynthese. eine untergruppe des retrinors bildet den photorezeptor. der chromophorat besteht aus dem photorezeptor-"
"the annual measurement by researchers from stockholm university shows that kebnekaises south peak will no longer be swedens highest point in a very near future. the forecast is that the south peak will be lower than the north peak from the beginning of august. i have never seen so much snow that has melted on the south peak as this summer, says gunhild ninis rosqvist, professor of geography with a focus on physical geography at the department of physical geography, as well as head of tarfala research station at kebnekaise.",das kebnekaises-südgipfel oder kebnekaises-grenze ist ein gipfel im südlichen zentrum der schwedischen insel kebnekaise. in der antarktis ist es das höchste punkte der erde.
"strains of red fox ( vulpes vulpes ) with markedly different behavioural phenotypes have been developed in the famous long-term selective breeding programme known as the russian farm-fox experiment. here we sequenced and assembled the red fox genome and re-sequenced a subset of foxes from the tame, aggressive and conventional farm-bred populations to identify genomic regions associated with the response to selection for behaviour. analysis of the re-sequenced genomes identified 103 regions with either significantly decreased hetero",der rotefox ( canis familiaris ) ist eine nordamerikanische raubtierart aus der familie der füchse ( canidae ). die fast intakte und aggressive artenart wurde früher mit dem rotenfox ( vulpes familiaris ) domestiziert.
"cremated human remains from stonehenge provide direct evidence on the life of those few select individuals buried at this iconic neolithic monument. the practice of cremation has, however, precluded the application of strontium isotope analysis of tooth enamel as the standard chemical approach to study their origin. new developments in strontium isotopic analysis of cremated bone reveal that at least 10 of the 25 cremated individuals analysed did not spend their lives on the wessex chalk on which the monument is found. combined with the archaeological evidence","stonehenge ist ein neolithischer grabenhügel nahe der englischen stadt wessex in der council area midlothian. er befindet sich in der schottischen grafschaft kent. stonehenge ist der bedeutendste vertreter der späten neolithischen bestattung, da er durch das einbringen von glutflüssigem strontium in die erdatmosphäre entstanden ist. noch heute ist stonehenge eine bedeutende touristenattraktion und ein beliebtes ziel für touristen auf dem weg zur bucht von stone"
"our system, called dactyl, is trained entirely in simulation and transfers its knowledge to reality, adapting to real-world physics using techniques we've been working on for the. dactyl learns from scratch using the same general-purpose reinforcement learning algorithm and code as. our show that it's possible to train agents in simulation and have them solve real-world tasks, without physically-accurate modeling of the world. examples of dexterous manipulation behaviors by dactyl",dextrous-manipulation ist ein verfahren zur manipulation von objekten in der realen welt. es ist nahe verwandt mit der dextrous-simulation.
"venom proteins evolve rapidly, and as a trophic adaptation are excellent models for predatorprey evolutionary studies. the key to a deeper understanding of venom evolution is an integrated approach, combining prey assays with analysis of venom gene expression and venom phenotype. here, we use such an approach to study venom evolution in the amazon puffing snake, spilotes sulphureus, a generalist feeder. we identify two novel three-finger toxins : sulditoxin and","die venom-evolution bezeichnet das evolutionäre phänomen der veränderung von proteinen, die bei verschiedenen schlangen als toxine, aber auch bei anderen tieren ( z. b. bei reptilien, vögeln ) vorkommen können. es handelt sich um ein evolutionsbiologisches phänomen, das einer selektion der natürlichen selektion folgt."
"here, we report a new discovery of a desmostylian fossil in the geological collection at a national university in japan. this fossil was unearthed over 60 years ago and donated to the university. owing to the original hand-written note kept with the fossil in combination with interview investigation, we were able to reach two equally possible fossil sites in the town of tsuchiyu onsen, fukushima. through the interviews, we learned that the fossil was discovered during construction of a debris flow barrier and that it was recognized as a dinosaur","eesut-pv-0001 ( jap. 草食 ( 系 ) desmostylia ) ist eine ausgestorbene gattung fossiler säugetiere, die im frühen miozän in japan gefunden wurde. eesut-pv-0001 war etwa 15,9 mio. jahre alt und lebte in einer stadt der japanischen provinz fukushima. das fossil wurde während eines bauarbeiten entdeckt und als faunenknochen gezeigt. 1953 fand ein weiterer fundort in der stadt tsuchiyu ( japan ), wo das"
"decades ago, -ray observatories identified diffuse galactic emission at 1.809mev13 originating from + decays of an isotope of aluminium, 26al, that has a mean lifetime of 1.04million years4. objects responsible for the production of this radioactive isotope have never been directly identified owing to insufficient angular resolutions and sensitivities of the -ray observatories. here, we report observations of millimetre-wave rotational lines of the isotopologue of aluminium monofluoride that","ck vul ist eine radionuklidquelle, die beim zusammenstoß mit dem roten riese entstehen kann. der name der quelle leitet sich von der entdeckung ab, da 26al ein radioaktives isotop ist. er ist möglicherweise ein remnant des sternsystems merger57."
"transport of fine-grained dust is one of the most widespread sedimentary processes occurring on mars today. in the present climate, eolian abrasion and deflation of rocks are likely the most pervasive and active dust-forming mechanism. martian dust is globally enriched in s and cl and has a distinct mean s : cl ratio. here we identify a potential source region for martian dust based on analysis of elemental abundance data. we show that a large sedimentary unit called the medusae fossae","marsstaub ist staub in der erdkruste des planeten mars. er entsteht, wenn sonnenstrahlung die oberfläche des planeten erschärft. pathologischer bodenbildung verursacht partikelbewegungen und ist ein ständiger teilprozess der apollo-sonne. die sonnenstrahlung schleift partikel zum boden und zerfällt in feinkörnige partikel. diese werden in die gasphase überführt. marsstaub ist ein teil der terrestrischen staubkunst."
"magnetic resonance-guided focused ultrasound in combination with intravenously injected microbubbles has been shown to transiently open the bloodbrain barrier, and reduce beta-amyloid and tau pathology in animal models of alzheimers disease. here, we used focused ultrasound to open the bloodbrain barrier in five patients with early to moderate alzheimers disease in a phase i safety trial. in all patients, the bloodbrain barrier within the target volume was safely, reversibly, and repeatedly opened.","focused ultrasound ( zu deutsch etwa „ focused ultraschall “ ) ist eine methode der ultraschalltherapie zur behandlung des angeborenen neurodegenerativen syndroms ( bzw. der alzheimer-krankheit ). dabei wird ein magnetresonanzgesteuertes fokussiertes ultraschallgerät an der austrittsstelle des peripheren ventrikels im thalamus injektiert. so wird die wirkung der magnetresonanztomographie ( mrt ) auf den eindruck ausgeweitet, dass ein teil des austritt"
"a set of associated left pedal elements of a sauropod dinosaur from the upper jurassic morrison formation in weston county, wyoming, is described here. several camarasaurids, a nearly complete small brachiosaur, and a small diplodocid have been found at this locality, but none match the exceptionally large size of the pedal elements. next to the associated pedal elements, an isolated astragalus, phalanx and ungual were found, which match the large metatarsals in size","als sauropoden werden dinosaurierarten des oberjura ( des unterjura ) bezeichnet, die im oberjura ( des unterjura ) lebten. der oberjura ( des unterjura ) ist wie das untere jura eine gruppe von brachiosauriden. die einzige oder sogar alle vier bekannten armband-saurier ( pes ) des sauropoden sind aus dem südlichen mittelmeerraum bekannt."
"perchlorates have been identified on the surface of mars. this has prompted speculation of what their influence would be on habitability. we show that when irradiated with a simulated martian uv flux, perchlorates become bacteriocidal. at concentrations associated with martian surface regolith, vegetative cells of bacillus subtilis in martian analogue environments lost viability within minutes. two other components of the martian surface, iron oxides and hydrogen peroxide, act in synergy with irradi","perchlorate sind hochreaktive chlorverbindungen, die als oxidationsmittel für chemische reaktionen auf dem mars dienen. es sind also potential- und energiereiche verbindungen. da perchlorate teil der chemischen oberfläche des mars sind, werden sie auch als marsbewohnstoffe bezeichnet. die entdeckung von perchloratmen ist ein ergebnis von marsforschung."
"at least 20 people have been killed and more than 100 are missing in flooding following the collapse of an under-construction dam in south-east laos. workers found the hydroelectric dam in attapeu province was partially damaged on sunday, and villagers living nearby were evacuated. the dam collapsed late on monday, sending flash floods through six villages. more than 6,600 people have been made homeless, lao news agency reported. pictures showed villagers and young children stranded on the roofs of submerged house",die talsperre saddle ( auch saddle dam d oder saddle reservoir ) ist eine talsperre mit wasserkraftwerk im südwestlichen laos. sie staut den atlantik auf.
"we report on rotating an optically trapped silica nanoparticle in vacuum by transferring spin angular momentum of light to the particles mechanical angular momentum. at sufficiently low damping, realized at pressures below 10 5 mbar, we observe rotation frequencies of single 100nm particles exceeding 1ghz. we find that the steady-state rotation frequency scales linearly with the optical trapping power and inversely with pressure, consistent with theoretical considerations based on conservation of angular moment","das boletnium physics ist eine wissenschaftliche fachzeitschrift, die von der american physical society veröffentlicht wird. im jahr 2018 wurde die zeitschrift dreimal geändert."
"the decline in the everyday importance of religion with economic development is a well-known correlation, but which phenomenon comes first? using unsupervised factor analysis and a birth cohort approach to create a retrospective time series, we present 100-year time series of secularization in different nations, derived from recent global values surveys, which we compare by decade to historical gross domestic product figures in those nations. we find evidence that a rise in secularization generally has preceded economic growth over the past century. our multilevel",als sekularer effekt wird die veränderung des bruttoinlandsprodukts über den zeitraum vom ende des letzten jahrhunderts bis zum beginn des 20. jahrhunderts bezeichnet. eine korrelation zwischen der sich daraus ergebenden wirtschaftlichen entwicklung und der dadurch begründeten sozialen differenzierung wird in der soziologie als korrelation aufgefasst.
"in recent years, white sharks ( carcharodon carcharias ) have become more accessible to researchers off the northeastern u.s. as feeding aggregation sites have emerged and the population has increased. however, there has been limited research on young-of-the-year ( yoy ) sharks relative to older age classes in this region. previous research indicated that yoy white sharks were most frequently observed in the new york bight, suggesting the region serves a nursery role. to further examine the species use of this",der yoy-weißack ( carcharodon carcharias ) ist eine der beiden arten der wanderschildkröten ( carcharodontidae ). er ist die einzige art der gattung carcharodon.
"fire use appears to have been relatively common among neandertals in the middle palaeolithic. however, the means by which neandertals procured their fireeither through the collection of natural fire, or by producing it themselves using toolsis still a matter of debate. we present here the first direct artefactual evidence for regular, systematic fire production by neandertals. from archaeological layers attributed to late mousterian industries at multiple sites throughout france, primarily to the mousterian of acheulean tradition ( mta )","brandstein ist ein zur feuerherstellung verwendetes mineral aus der mineralklasse der „ silikate und germanate “. es kristallisiert im kubischen kristallsystem mit der chemischen zusammensetzung fes2 und entwickelt meist würfelige, seltener auch radialstrahlige kristalle. verwendung fand brandstein insbesondere im palaeolithikum und in der steinzeit."
"self-folding polyhedra have emerged as a viable design strategy for a wide range of applications, with advances largely made through modeling and experimentation at the micro- and millimeter scale. translating these concepts to larger scales for practical purposes is an obvious next step ; however, the size, weight, and method of actuation present a new set of problems to overcome. we have developed large-scale folding polyhedra to rapidly and noninvasively enclose marine organisms in the water column.","spiralfolding polyhedra ( engl. ) bzw. selbstfolding polyhedra ist eine spezielle form der selbstfolding-polyhedra ( dt. : selbst gefalteten biologischen netzwerk ), die es ermöglicht, die pelagien, die mit hilfe der pelagialkräfte verwachsen sind, in größerem maße aufzufassen und so auch in größerem maße zu verarbeiten. typischerweise werden die polyhedren mit einem netzwerk versehen, das von einem außenstellwerk gelenkt und"
"the origins of bread have long been associated with the emergence of agriculture and cereal domestication during the neolithic in southwest asia. in this study we analyze a total of 24 charred food remains from shubayqa 1, a natufian hunter-gatherer site located in northeastern jordan and dated to 14.611.6 ka cal bp. our finds provide empirical data to demonstrate that the preparation and consumption of bread-like products predated the emergence of agriculture by at least 4,000 years. the","als brotprodukte werden die stoffe bezeichnet, die wegen ihrer körnerfäden, ihrer elastizität und der darin enthaltenen luftporen für einige hundert bis zwei millionen jahre alt sind. die ältesten funde von brotprodukten stammen aus der jungsteinzeit."
"neobalaenines are an enigmatic group of baleen whales represented today by a single living species : the pygmy right whale, caperea marginata, found only in the southern hemisphere. molecular divergence estimates date the origin of pygmy right whales to 2226 ma, yet so far there are only three confirmed fossil occurrences. here, we describe an isolated periotic from the latest miocene of victoria ( australia ). the new fossil shows all the hallmarks of caperea,",neobalaenines ist eine gruppe ausgestorbener lungenwale aus dem peru. sie wurde im 19. jahrhundert erstmals von dem britischen paläontologen edward lee jr. beschrieben. die gattung neobalaenines gehört zu den ältesten bekannten arten in der erdgeschichte.
"genetic material from a large whale killed off the coast of iceland has confirmed the creature was a rare hybrid. campaigners had been concerned that the slaughtered animal was a protected blue whale, the largest species on the planet. now dna has shown it to be the offspring of a blue and a fin whale, as the whaling company had claimed. researchers say these hybrids are rare and trading their meat is illegal. photographic evidence from anti-whaling groups had shown a large animal being butchered in iceland",der blauwal ( isländisch : blue vellus ) ist ein isländischer wal aus der familie der delfine ( delphinidae ). mit einer körperlänge von bis zu 200 tonnen und einem gewicht von bis zu 30 tonnen ist er der schwerste der delfine auf der erde. am bekanntesten und gefährdeten ist der blauwal im nordwesten der islands.
"biotic connectivity between ecosystems can provide major transport of organic matter and nutrients, influencing ecosystem structure and productivity1, yet the implications are poorly understood owing to human disruptions of natural flows2. when abundant, seabirds feeding in the open ocean transport large quantities of nutrients onto islands, enhancing the productivity of island fauna and flora3,4. whether leaching of these nutrients back into the sea influences the productivity, structure and functioning of adjacent coralre","rattenfang ist ein in der meereskunde gebräuchlicher ausdruck für die aufnahme von nährstoffen und anderen biologischen stoffen in korallenriffen. es ist bisher nur die aufnahme von nährstoffen aus dem offenen ozean bekannt, womit der anteil an rattenfischen deutlich höher ist als in humidem klima. zur unterscheidung von rattenfang- und rattensinseln ist der begriff besonders auf überflutete inseln gebräuchlich."
"the authors do not work for, consult, own shares in or receive funding from any company or organisation that would benefit from this article, and have disclosed no relevant affiliations beyond their academic appointment. provides funding as a member of the conversation uk. the conversation uk receives funding from these organisations some may remember the deadly book of aristotle that plays a vital part in the plot of umberto ecos 1980 novel. poisoned by a mad benedictine monk, the book wreaks havoc in a 14th-century italian monaster","arsen [ aʁˈzeːn ] ist ein häufig vorkommendes mineral aus der mineralklasse der „ oxide und hydroxide “. es kristallisiert im monoklinen kristallsystem mit der chemischen formel ( xrf ) und entwickelt meist grünliche, nadelförmige kristalle, aber auch körnige bis massige, massige aggregate in vielfältiger größe. im gebrauch war es bis zur mitte des 19. jahrhunderts unbekannt. es wurde erstmals von barry fox beschrieben. arsen ist"
"right whales ( eubalaena glacialis ) were extirpated from the eastern north atlantic by commercial whaling. grey whales ( eschrichtius robustus ) disappeared from the entire north atlantic in still-mysterious circumstances. here, we test the hypotheses that both species previously occurred in the mediterranean sea, an area not currently considered part of their historical range. we used ancient dna barcoding and collagen fingerprinting methods to taxonomically identify a rare set of 10 presumed whale bone",die nacheiszeitliche walfledermaus ( eschrichtius robustus ) ist die bezeichnung für eine der ältesten bekannten walfledermäuse. ihre entdeckung erfolgte im jahr 1957 durch julius plücker.
"organizations pursuit of increased workplace collaboration has led managers to transform traditional office spaces into open, transparency-enhancing architectures with fewer walls, doors and other spatial boundaries, yet there is scant direct empirical research on how human interaction patterns change as a result of these architectural changes. in two intervention-based field studies of corporate headquarters transitioning to more open office spaces, we empirically examinedusing digital data from advanced wearable devices and from electronic communication serversthe effect of open office",als spatial boundaries ( engl. spatial boundaries ) werden räumliche grenzen menschlicher interaktionen bezeichnet.
"in this paper, we present an estimate of the predation impact of the global population of insectivorous birds based on 103 ( for the most part ) published studies of prey consumption ( kgha 1 season 1 ) of insectivorous birds in seven biome types. by extrapolationtaking into account the global land cover of the various biomesan estimate of the annual prey consumption of the worlds insectivorous birds was obtained. we estimate the prey biomass consumed by the worlds insectivorous bir","insektizid ( lat. insectum ‚schwanz ‘, ‚knochen ‘ ) ist ein begriff aus der ornithologie und der ökologie. er wird verwendet, um die weltweite bevölkerung von insekten zu beschreiben. die höchsten anteile der weltbevölkerung von insekten gehören zu den arten, die in allen tropischen biotopen vorkommen."
"the risk of congenital neurologic defects related to zika virus ( zikv ) infection has ranged from 6 to 42 % in various reports. the aim of this study was to estimate this risk among pregnant women with symptomatic zikv infection in french territories in the americas. from march 2016 through november 2016, we enrolled in this prospective cohort study pregnant women with symptomatic zikv infection that was confirmed by polymerase-chain-reaction ( pcr ) assay. the analysis included all data collected up to","die zika-virusinfektion ist eine infektionskrankheit, die durch das zika-virus hervorgerufen wird. diese infektion kann auf verschiedene arten vorkommen, von einfachen mikrozephalien über großflächige infektionen des magens bis hin zu schweren strukturellen, neurologischen und okulären fehlbildungen."
"an expert in mass psychogenic illness has told the abc's signal daily news podcast that a string of mysterious illnesses among us diplomats is caused by a form of `` mass hysteria '', rather than by a previously unknown type of sonic weaponry. there have now been 26 americans confirmed by the us state department to have been affected by the mysterious condition, with cases reported in cuba,, uzbekistan and in the past few days singapore. the singapore case has since been described as a false alarm,","als massenpsychogenen schlafstörungen ( englisch mass psychogenic illnesses, mass hysteria and mass suggestion ) werden einzelne symptome bezeichnet, die bislang nicht entdeckt oder gedeutet worden sind. es handelt sich um psychogene gesundheitsstörungen, die verstärkt als massenhysterie, also durch eine zu erwartende äußere gewalteinwirkung, beschrieben werden."
"from the american west to the steppes of eurasia, the domestic horse transformed human societies, providing rapid transport, communication, and military power, and serving as an important subsistence animal. because of the importance of oral equipment for horse riding, dentistry is an essential component of modern horse care. in the open grasslands of northeast asia, horses remain the primary form of transport for many herders. although free-range grazing on gritty forage mitigates many equine dental issues, contemporary mongoli","die eisenzeit ist ein zeitabschnitt der ur- und frühgeschichte, in dem pferde fuhren. die eisenzeit stellt mit der bronzezeit und der neuzeit den mittleren zeitabschnitt dar. in der östlichen und südlichen asien, auf den ryūkyū-inseln und in anatolien sowie in der südchinesischen küste ist das eisenzeitalter mit etwa 20.000 jahren das längste bekannte tier nicht mit dem heutigen menschengebrauch vereinbar."
"images of a cockatoo in frederick ii of sicilys falconry book reveal how trade routes around australias north were flourishing as far back as medieval times by dr heather dalton, university of melbourne among the hand-written documents, books, and ancient artefacts in the vatican library is a 13th century manuscript on falconry written in latin by or for the holy roman emperor - king frederick ii of sicily. fredericks dates from between 1241 and 1248. in","als cockatoo ( deutsch „ amphibol “, „ schwanzsee “ ) wird ein amphitheater bezeichnet, das angeblich im 13. jahrhundert, dem zeitraum zwischen dem europäischen reich und dem englischen königreich, entstand. es handelt sich um porträts in gestalt von falconsin, schwanzlurchen und anderen landwirtschaftlichen handelsviernen. cockatoo ist kein tatsächlicher gebrauchsgegenstand, sondern nur ein bild des königs, das sein gebiet erstreckte."
"the tongue, with fleshy, muscular, and bony components, is an innovation of the earliest land-dwelling vertebrates with key functions in both feeding and respiration. here, we bring together evidence from preserved hyoid elements from dinosaurs and outgroup archosaurs, including pterosaurs, with enhanced contrast x-ray computed tomography data from extant taxa. midline ossification is a key component of the origin of an avian hyoid. the elaboration of the","die hyoidea oder hioid ( von altgriechisch ὑπό hypó, deutsch ‚über ‘, ‚nach oben ‘ und ὄνομα ónoma, deutsch ‚buchstabe ‘ ) ist ein begriff für die frühen, unverzweigt ausgebildeten hyaden der landwirbeltiere ( archosauria ). die hyoidea besteht aus tonsteinen, den hyaden und decken sowie kopf- und gesichtsknochen. diese werden als mittellinien bezeichnet. die mittelhaie weist"
"brain disorders may exhibit shared symptoms and substantial epidemiological comorbidity, inciting debate about their etiologic overlap. however, detailed study of phenotypes with different ages of onset, severity, and presentation poses a considerable challenge. recently developed heritability methods allow us to accurately measure correlation of genome-wide common variant risk between two phenotypes from pools of different individuals and assess how connected they, or at least their genetic risks, are on the genomic level. we used genome-wide association",die neuropathologie ist ein fachgebiet der medizinischen diagnostik und der klinischen forschung. sie beschäftigt sich mit dem zusammenhang von neurotischen prozessen im gehirn und im zentralnervensystem. zentrales forschungsgebiet ist dabei die verknüpfung von neurotischen prozessen mit entsprechenden psychischen erkrankungen. ein verwandter begriff ist die neuronale plastizität.
"oaks are an important part of our natural and cultural heritage. not only are they ubiquitous in our most common landscapes1 but they have also supplied human societies with invaluable services, including food and shelter, since prehistoric times2. with 450 species spread throughout asia, europe and america3, oaks constitute a critical global renewable resource. the longevity of oaks ( several hundred years ) probably underlies their emblematic cultural and historical importance. such long-lived sessile organism","das oak-gen ist ein haploides dna-genom, das in jedem spalt des chromosoms 8 lokalisiert ist. es wird angenommen, dass das chromosomenpaar auf chromosomenpaaren von zwei homozygoten chromosomenpaaren beruht. das oak-gen codiert für die langzeitspanne ( lebensdauer der chromosomen ), die sich aus der sequenz der nukleosomen pro nukleon gebildet hat. die dna-sequenz wird supplementär"
"this paper describes the deployment of a large-scale study designed to measure human interactions across a variety of communication channels, with high temporal resolution and spanning multiple yearsthe copenhagen networks study. specifically, we collect data on face-to-face interactions, telecommunication, social networks, location, and background information ( personality, demographics, health, politics ) for a densely connected population of 1 000 individuals, using state-of-the-art smartphones as social sensors. here we provide","die big data ( englisch für „ große daten “ ) ist ein forschungskonzept in der sozialpsychologie. big data bezeichnet daten über menschliche ( sozialen ) beziehungen, sprachkontakte, verhaltensweisen und interaktionen. in den deutschsprachigen fachzeitschriften werden dafür die begriffe big data und big data-monitoring verwendet."
"found in 1968, the archaeological site of anzick, montana, contains the only known clovis burial. here, the partial remains of a male infant, anzick-1, were found in association with a clovis assemblage of over 100 lithic and osseous artifactsall red-stained with ochre. the incomplete, unstained cranium of an unassociated, geologically younger individual, anzick-2, was also recovered. previous chronometric work has",der anzick-algorithmus ist ein hilfsmittel zur radiometrischen altersbestimmung von steinartefakten. der anzick-algorithmus wurde 1968 von einem forschungsteam der schottischen arktis in der nähe von kidderminster ( montana ) entwickelt und repräsentiert.der anzick-algorithmus ist der älteste noch bekannte algorithmus. seine ergebnisse sind der annahme zufolge mit der radiokarbonmethode genau verwandt. der anzick-algorithmus und der collagen-
"observational cohort studies and a secondary prevention trial have shown an inverse association between adherence to the mediterranean diet and cardiovascular risk. we conducted a randomized trial of this diet pattern for the primary prevention of cardiovascular events. in a multicenter trial in spain, we randomly assigned participants who were at high cardiovascular risk, but with no cardiovascular disease at enrollment, to one of three diets : a mediterranean diet supplemented with extra-virgin olive oil, a mediterranean diet supplemented with mixed nuts","die mediterranesche ernährung ist eine mediterranesche nahrungsdiät, die sich aus drei bestimmten ernährungsdichten zusammensetzt."
