reference,system
"der kleinere partner des zwerplaneten pluto, charon, ist eine eine ganz eigene welt, wie forscher aus den gesammelten daten der vorbeigerauschten sonde new horizons herauslesen. so schlägt sich etwa je nach jahreszeit von pluto her einfallender dunkler stickstoff - methan - reif auf den polen nieder, während die gravitation des nahen zwergplaneten für allerlei spektakuläre geologische phänomene auf charon sorgt. insgesamt führt","charon ist ein wissenschaftliches forschungsprojekt, das sich mit der erforschung der erde beschäftigt. das projekt wurde von dem us-amerikanischen astronomen mark showalter ( iau ) gegründet. das projekt wurde von dem us-amerikanischen astronomen mark showalter ( iau ) gegründet."
"manche meerestiere wie zum beispiel fangschreckenkrebse können über ihre augen die polarisationsrichtung des lichts wahrnehmen. das hilft ihnen, getarnte beutegreifer zu entdecken und möglicherweise auch sich zu orientieren. letzteres erlaubt jetzt ein nach dem vorbild des fangschreckenkrebses entwickelter sensor, der die polarisationsrichtung des lichts unter wasser erfasst. geht es nach dem entwicklerteam um viktor gruev von der university of illino","unterwasserpolarisation ( engl. : underwater polarization ) bezeichnet in der meteorologie die beobachtung von wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser"
"sonne, temperaturen über 40grad, eis und freibad : hitzewellen haben hier zu lande nicht den schlechtesten ruf. doch sie können auch verheerend sein. das gilt besonders, wenn es nicht die luft ist, die besonders heiß wird, sondern das wasser – auch im meer gibt es hitzewellen. dort bedrohen sie ganze ökosysteme, und sie werden immer häufiger, wie jetzt eine arbeitsgruppe um den kanadischen oze","die meereswärme ( mhws ), auch meereswärme ( mhws ) genannt, ist ein begriff aus der meteorologie, der sich mit der erwärmung der meeresoberfläche beschäftigt. sie beschreibt die einflussnahme der meerestemperatur, der oberflächentemperatur, der oberflächentemperatur, der oberflächentemperatur, der oberflächentemperatur, der oberflächentemperatur, der oberflächentemperatur, der oberflächentemperatur, der oberflächentemperatur, der oberflächen"
"auf 1, 6millionen einheiten auf der scoville - schärfeskala bringen es chilis der züchtung » carolina reaper «, laut offizieller guinness - messung die schärfste sorte der welt. zum vergleich : selbst scharfe chilis für den hausgebrauch liegen üblicherweise deutlich unter 100000einheiten. und das ist auch gut so, nimmt man sich den fall eines 34 - jährigen us - bürgers zur warnung, der eine » carolina","die thunderclap headache ( englisch : thunderclap headache ) ist eine sehr seltene erkrankung, bei der eine sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene erkrankung entsteht."
"nicht nur beim bleigießen kommen manchmal sonderbare formen heraus. ein experiment von kuin - tian xi von der ohio state university und zwei kollegen zeigt, dass auch im mikrokosmos fantasievolle formen entstehen können, wenn man zwei flüssigkeiten mischt. natürlich goss das physikertrio nicht einfach flüssiges blei in kaltes wasser. die forscher warfen stattdessen einen computer an und spielten darauf durch, was passiert, wenn","die bose-einstein-konstante ( auch bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante, bose-einstein-konstante"
"bis mitte des vergangenen jahrhunderts wurden frauen deutlich seltener als intelligent beschrieben als männer. doch in den 1960erjahren glich sich das verhältnis zunehmend an. anhand solcher sprachtrends ziehen forscher von der stanford university jetzt in der fachzeitschrift » pnas « die entwicklung von stereotypen über ein ganzes jahrhundertnach. sprachanalyse sei ein klassisches werkzeug, um stereotype zu untersuchen, erläutert das team aus kalifornien. computerlinguisten nutzen","das wort-embedding ( engl. : word embedding ) ist ein verfahren zur beschreibung von wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern, wörtern,"
"über die unterschiede und anatomischen besonderheiten der beiden schwesterarten homo sapiens und homo neanderthalensis ist viel geforscht worden, letzte und allerletzte details sind aber längst noch nicht erschöpfend beleuchtet. das betrifft etwa die nasenpartie der beiden arten, an der sich nun ein forscherstreit zu entzünden droht : warum nur hatte der neandertaler einen so großen, der moderne mensch aber einen eher kleinen zinken? die sache",der begriff neanderthal-gesicht ( englisch neanderthal face ) bezeichnet in der medizin die gesamtheit der zahn- und zahnknochen.
"soziale insekten werden durch ihren wohlorganisierten staatsapparat zu den erfolgreichsten organismen auf unsere erde : durch eine balance strikter arbeitsteilung und sinnvoller spezialisierung werden die aufzucht des nachwuchses, fortpflanzung, nahrungsbeschaffung und verteidigung hocheffizient erledigt. gefährlich wird es für das gut geölte uhrwerk allerdings, wenn flexibilität gefragt ist und durch absprachen koordiniert werden muss. solche situation haben nun forscher um james crall von der harvard university","die soziale insektenkolonie ( auch soziale insektenkolonie ) ist eine spezielle gruppe von insekten, die sich mit hilfe von sozialen insekten befasst."
"viruspartikel könnten als einfach aufzutragender überzug die hitzeabgabe von wärme produzierenden elektronischen bauteilen optimieren, wie forscher aus japan experimentell nachweisen. im fachblatt » scientific reports « beschreiben sie die details ihrer entdeckung : im wesentlichen gelinge es im zuge des eintrocknungsprozesses, viele identische virushüllenproteine in einer geordneten, immer gleichen orientierung fest an die anorganische oberfläche zu binden, was die spätere wärmeabstrahlung enorm","der begriff wärmekonstante ( auch wärmekonstante ) bezeichnet in der chemie die fähigkeit, die oberflächen- und prozesse von polymeren zu fördern. der begriff wärmekonstante wird auch als wärmekonstante bezeichnet. die wärmekonstante wird auch als wärmekonstante bezeichnet. die wärmekonstante wird auch als wärmekonstante bezeichnet. die wärmekonstante wird auch als wärmekonstante bezeichnet. die wärmekonstante besteht darin,"
"seit mindestens 75jahren leben hausmäuse auf dem midway - atoll im pazifik - zusammen mit einer der größten albatroskolonien der erde. und lange wurden sie von ökologen kaum beachtet, denn die nager waren hier zwar eingeschleppt worden, doch richteten sie weit weniger schaden an als die ebenfalls unerwünscht angesiedelten hausratten. diese gelten weltweit als eine der schlimmsten invasiven arten, die schon zahlreiche andere spezies auf in","der midway atoll ist ein atoll im südwesten des us-bundesstaates washington, d.c.. der atoll liegt im südwesten des us-bundesstaates washington, d.c.. im südwesten des us-bundesstaates washington, d.c.."
"das geräusch treibt die einen in den wahnsinn, während es andere mit genuss zelebrieren : das knacken der fingergelenke, wenn diese gedehnt oder gestaucht werden. was dieses knacken auslöst, darüber wird seit mehr als einem jahrhundert gerätselt - und schon mehrfach präsentierten wissenschaftler eine lösung. zuerst hieß es, dass blasen in der gelenkflüssigkeit platzen und dieses geräusch verursachen. dann wurde","der begriff knuckle cracking ( engl. : knuckle cracking ) ist ein begriff aus der akustik, der sich mit der entstehung von knucklen beschäftigt. der begriff knuckle cracking beschreibt die entstehung von knucklen, die durch die entstehung von knucklen entsteht. der begriff knuckle cracking beschreibt die entstehung von knucklen."
"eine gruppe von fußabdrücken auf einer insel vor der kanadischen pazifikküste ist vermutlich 13000jahre alt - und stammt damit möglicherweise von einer der ersten menschlichen populationen, die den kontinent besiedelten. die insgesamt 29fußabdrücke fand ein team um duncan mclaren von der university of victoria unter einem strand der insel calvert island. wie die arbeitsgruppe in plos one berichtet, stammen sie von mindestens zweierwachsenen und einem kind, die auf",der begriff küstenlandschaft bezeichnet in der geologischen geschichte die gesamtheit der geologischen landschaften der kanadischen hauptstadt british columbia.
"die hirnwellen von zuschauerinnen und zuschauern sind bei einem echten konzert stärker synchronisiert als bei einem publikum, das eine aufnahme vorgespielt bekommt. dieses ergebnis präsentierte eine arbeitsgruppe um mollyj. henry von der university of western ontario auf dem 25. jahrestreffen der gesellschaft für kognitive neurowissenschaft in boston. wie henry berichtet, ähneln sich die hirnrhythmen beim livepublikum am meisten in jenem frequenzbereich von 2bis 4,","der begriff musikalische verarbeitung ( engl. : musical processing ) bezeichnet in der neurowissenschaften die verarbeitung, verarbeitung, verarbeitung und verarbeitung von musikalischen prozessen."
"europas größter aktiver vulkan wandert richtung mittelmeer. zu diesem schluss kommt ein team um johnb. murray von der open university in milton keynes anhand von gps - messungen von referenzstationen an den flanken des bergs. wie das team im bulletin of vulcanology berichtet, gleitet der vulkan mit einer durchschnittlichen geschwindigkeit von etwa anderthalb zentimetern pro jahr in richtung ostsüdost auf das nahe gelegene mittelmeer zu. ursache","der sliding vector ( kurz : esa ) ist ein wissenschaftlicher datensatz für vulkane, der in der geologie verwendet wird. der sliding vector besteht aus einem sliding vector, einem sliding vector, einem sliding vector, einem sliding vector, einem sliding vector, einem sliding vector, einem sliding vector, einem sliding vector, einem sliding vector, einem sliding vector, einem"
"auf der suche nach den spannendsten bakterienkolonien im alltag haben forscher zuletzt raumstationen, zahnbürsten und spülmaschinendampf untersucht. natürlich finden sich aber noch idealere orte für das blühen und gedeihen von unschädlichen und weniger harmlosen keimen. einen haben nun mikrobiologen um lisa neu und frederik hammes von der ethzürich und dem eidgenössischen eawag - institut mit kollegen der university of illinois unter die lupe genommen","der begriff bath-toys ( auch bath-toys ) bezeichnet in der biologie eine reihe von geräten, die in der biologie, insbesondere in der biologie und in der biologie, insbesondere in der biologie, in der biologie und in der biologie verwendet werden. der begriff bath-toys wird in der biologie verwendet, um die entstehung und entwicklung von mikroorganismen zu fördern."
"zweimal im jahr schließen sich die karibus zu einer großen herde zusammen, um ihre wanderung zwischen dem kanadischen festland und der victoria - insel anzutreten. innerhalb dieses karibu - kollektivs herrscht offenbar zucht und ordnung. die große horde besteht nämlich aus kleineren rentier - einheiten, die sich wie karawanen in den fluss der großen wanderbewegung einreihen, wie biologen und biomathematiker aus den usa und schottland nun","als soziale beziehungen bezeichnet man die verhaltensweisen zwischen individuen und tiere, die gemeinsam mit anderen arten, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere,"
"archäologen finden seit mehr als einem jahrzehnt immer neue hinweise darauf, dass das heute vom tropischen regenwald dicht überwucherte südliche amazonasbecken eine alte kulturlandschaft ist : wahrscheinlich haben hier menschen schon lange in weit gestreuten siedlungen gelebt, bevor ein amerikaner den gerade über den atlantik heransegelnden kolumbus entdeckt hat. eine neue studie sammelt nun frisch gefundene spuren und ältere belege, um abzuschätzen, wie groß","der begriff pre-columbian waldbau ( auch pre-columbian waldbau genannt ) bezeichnet in der archäologie die gesamtheit von waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau, waldbau,"
"manche lieben sie, andere bekämpfen sie mit allen möglichen mitteln : locken stellen ihre trägerinnen und träger nicht immer zufrieden. warum sie aber überhaupt entstehen und nicht jedes haar glatt ist, entzog sich bislang dem exakten wissenschaftlichen nachweis. eine der thesen ging beispielsweise davon aus, dass sich die zellen auf der außenseite des haars häufiger teilen als auf der innenseite, was zu unterschiedlichen wachstumsraten führt,","die schleimhautkurve ( auch schleimhautkurve ) ist ein begriff aus der biologie, der sich mit der entwicklung von schleimhaut beschäftigt. die schleimhautkurve beschreibt die gesamtheit der schleimhaut."
"in australien grassiert momentan eine geschlechtskrankheit. betroffen sind davon aber nicht menschen, sondern die wahren sympathieträger des kontinents : die koalas. viele der beuteltiere haben sich mit chlamydien infiziert, und zwar mit einem besonders aggressiven stamm, der sogar zum tod führen kann. rettung verspricht jedoch auch eine behandlung mit antibiotika nicht unbedingt, so katherine dahlhausen von der university of california in davis und ihre kollegen","der koala ( auch koala ) ist eine pflanzenart, die in australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien,"
"verglichen mit anderen ökosystemen sind die meere relativ schlecht erforscht. nur so lässt es sich erklären, dass biologen eine komplett neue lebenszone im ozean ausweisen können, die ihnen bislang weitgehend entgangen ist. carole baldwin vom smithsonian national museum of natural history und ihr team beschreiben in » scientific reports « die rariphotische zone, in der es nicht nur von fischen allgemein wimmelt, sondern auch zahlreiche bislang unbekannte",die mesophotische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozeanische ozean
"der in den ozeanen der nordhemisphäre heimische schnurwurm lineus longissimus bewirbt sich seit geraumer zeit beim guinessbuch der rekorde mit durchschnittlich 30metern körperspanne um den titel längstes tier der welt : ein angespültes exemplar soll mit 55metern die ernsthaftesten konkurrenten aus der gruppe der staatsquallen endgültig ausgestochen haben. sonst war über die biologie der langen schnurwürmer bisher wenig bekannt : unter anderem wurde übersehen,",peptidtoxine ( nemertean ) sind toxine aus der gruppe der toxine. sie gehören zur gruppe der toxine.
"im großen müllstrudel des pazifiks, dem great pacific garbage patch zwischen kalifornien und hawaii, treiben bekanntermaßen unmengen von plastikpartikeln herum. tatsächlich ist das problem aber womöglich rund 16 - mal größer als gedacht, rechnen ozeanforscher nun nach langzeitauswertungen vor. in ihrer in scientific reports veröffentlichten studie kommen laurent lebreton von der ocean cleanup foundation in delft und seine kollegen auf eine gesamtmenge von etwa","der begriff ozeanisches kunststoff ( englisch plastic accumulation zone, gpgp ) bezeichnet eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbezeichnung für eine sammelbe"
"wissenschaftler um begoña ruiz - núñez von der niederländischen reichsuniversität groningen sind auf einen möglichen zusammenhang zwischen dem chronischen erschöpfungssyndrom ( cfs, von chronic fatigue syndrome ) und einer störung der schilddrüsenfunktion gestoßen. wie die forscher im magazin frontiers in endocrinology berichten, scheint bei menschen mit cfs die konzentration der schilddrüsenhormone triiodthyronin ( t3 ) und thyroxin (","die chronic fatigue syndrome ( englisch chronic fatigue syndrome, kurz cfs ) ist eine sehr seltene erkrankung der hypothalamuspituitaryadrenalen. sie ist eine sehr seltene, sehr seltene, sehr seltene, sehr seltene erkrankung."
"verhaltensbiologen vom smithsonian tropical research institute in panama haben herausgefunden, dass sich fledermäuse artübergreifend dabei helfen, neue beutetierarten zu erkennen. dem team um krista patriquin gelang es erstmals, das gegenseitige lernen an zwei arten von blattnasenfledermäusen zu untersuchen, die sich einen lebensraum teilen. wie die forscher nun in der zeitschrift science advances schreiben, geben die fledermäuse neu erworbene","ein sammelbegriff für soziale lernen, auch soziale lernen, ist ein begriff aus der biologie, der sich mit sozialen lernen beschäftigt. es handelt sich dabei um einen sammelbegriff für soziale lernen."
"eine gentechnisch veränderte hefe erzeugt zwei hauptgeschmacksstoffe des hopfens - das erbgut dafür kommt aber aus minze und basilikum. das berichtet jetzt eine arbeitsgruppe um charlesn. denby und jayb. keasling von der university of california in berkeley in nature communications. das team brachte gängige bierhefe dazu, die beiden substanzen in hopfenöl enthaltenen aromastoffe linalool und geraniol zu produzieren. bei einer blind","ein hop ( auch : hop ) ist ein bier, das in der bierproduktion verwendet wird. es handelt sich dabei um eine spezielle verbindung, die in der bierproduktion verwendet wird."
"hundefleisch war eine wichtige proteinquelle der frühen maya - kulturen. das legen die bisher ältesten belege für organisierte tierzucht im maya - gebiet nahe, von denen nun ein team um ashleye. sharpe vom smithsonian tropical research institute in panama berichtet. wie die arbeitsgruppe in pnas schreibt, weisen die überreste von dutzenden hunden und einer großkatze, die zwischen den jahren450 und 300 vor unserer zeitrechnung",die maya-region ist eine stadt in guatemala im südwesten guatemala. sie befindet sich im südwesten von guatemala. sie befindet sich im süden von guatemala.
"etwa ein viertel aller medikamente stört das wachstum von darmbakterien. darauf weisen versuche mit mehr als 1000zugelassenen pharmazeutika hin, die eine arbeitsgruppe um lisa maier, mihaela pruteanu und michael kuhn vom european molecular biology laboratory ( embl ) in heidelberg durchgeführt hat. wie die gruppe jetzt in » nature « berichtet, hemmten 27prozent der untersuchten stoffe, die nicht auf bakterien zielten, das wachstum mindestens",die gutmikrobiologie ist ein teilgebiet der biologie. sie beschäftigt sich mit der entwicklung und entwicklung der menschlichen mikrobiologie. sie beschäftigt sich mit der entwicklung und entwicklung der menschlichen mikrobiologie. die entwicklung der menschlichen mikrobiologie beschäftigt sich mit der entwicklung und entwicklung der menschlichen mikrobiologie. die entwicklung der menschlichen mikrobiologie beschäftigt sich mit der entwicklung und entwicklung der menschlichen mikrobiologie. die entwicklung der menschlichen mikrobiologie
"als laie geht man davon aus, dass in einer spülmaschine nur geschirr und besteck überleben, bakterien und pilze hingegen über den jordan gehen. dem ist allerdings nicht so, wie mikrobiologen seit einigen jahren wissen. in einem durchschnittshaushalt bildet die küche eine art multikulturelles ballungsgebiet für mikroorganismen. und die überlebenskünstler unter den kleinstlebewesen hausen ausgerechnet in der spülmaschine, wie eine studie in der fachzeitschrift »","die haushaltsküche ist ein haushaltsgerät, das sich mit haushaltsgeräten befasst. die haushaltsküche ist ein haushaltsgerät, das sich mit haushaltsgeräten beschäftigt."
"amateurastronomen haben vermutlich einen neuen typ von polarlicht aufgespürt. in den jahren2015 und 2016 hatten hobbyforscher des citizen - science - projekts aurorasaurus in südkanada immer wieder nordlichter fotografiert, die sich wie ein schmales grün - lilafarbenes band von ost nach west bewegten. damit unterschieden sie sich deutlich von anderen polarlichtern, die grün, blau oder rot leuchten und meist die form von wolken, vorhängen oder breiten bögen haben. am","die aurora borealis ( auch aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora borealis, aurora australis, aurora australis, aurora australis, aurora australis, aurora australis, aurora australis, aurora australis"
"die wenigsten menschen haben wohl schon einmal eine schwarzkehl - nachtschwalbe ( antrostomus vociferus ) gesehen. aber dank ihres gesangs hat sie es vielfach in die literatur und legenden der neuenglandstaaten der usa geschafft : so wird ihr nachgesagt, dass sie es spürt, wenn eine seele ihren körper verlässt, und diese fangen kann. der charakteristische ruf whip - poor - will, der dem vogel seinen englischen","der begriff insektenwachstum ( auch insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwachstum, insektenwach"
"einen gewissen schrecken deuten namen wie quetzalcoatlus oder hatzegopteryx vielleicht schon an. kein wunder, denn diese ptero - oder flugsaurier erreichten dimensionen von kleinflugzeugen und waren auf dem boden stehend so groß wie giraffen. während der kreidezeit vor rund 70millionen jahren waren sie eindeutig die herrscher der lüfte. und entgegen bisheriger annahmen blieben sie dies wohl bis zu ihrem plötzlichen ende vor 66millionen jahren","die pterosauren ( auch : pterosauren ) sind eine gruppe von arten, die in der frühen zeit der frühen frühen zeit lebten. sie zählen zu den ältesten arten der erde. sie gehören zu den ältesten arten der erde. die pterosauren gehören zu den ältesten arten der erde."
"gärten könnten kleine zufluchten für wildtiere sein : für insekten, vögel, igel. viele besitzer bevorzugen jedoch kurz getrimmte rasen, exotisches begleitgrün oder pflanzen gleich gar nichts, sondern verwandeln beete in steinwüsten. dabei könnten schon kleine maßnahmen die vielfalt und anzahl beispielsweise von wildbienen dramatisch erhöhen. das zeigt eine arbeit von susannah lerman vom","der begriff gartenmowing ( auch gartenmowing genannt ) bezeichnet in der landschaftsbiologie die nutzung von pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen,"
"jeden sommer bilden sich auf grönlands eisschild tausende schmelzwasserseen, und ihre zahl nimmt seit jahren wegen der erderwärmung zu. viele dieser gewässer überdauern monate, manche sogar jahre. doch wenn sie sich entleeren, kann es rasend schnell gehen : wie die niagarafälle stürzen dann wassermassen innerhalb weniger stunden durch gletschermühlen oder spalten in die tiefe und gelangen oft bis zum fuß der eiszunge","die supraglaziale wälder ( auch supraglaziale wälder, sgls ) sind wälder, die in einem tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen"
"die hautfarbe blitzschnell an die umgebungsverhältnisse anpassen - das ist eine fähigkeit, die man eher bei tintenfischen erwartet. doch auch der an der us - atlantikküste beheimatete eber - lippfisch ( lachnolaimus maximus ) ist dazu in der lage. möglich machen es in beiden fällen so genannte chromatophoren. diese mit pigmenten gefüllten zellen lassen durch formveränderung mal mehr, mal weniger farbe sichtbar werden. wie der","der begriff phototransduktion ( auch : phototransduktion ) bezeichnet in der biologie einen prozess, bei dem eine phototransduktion in einem bestimmten zustand verändert wird. der begriff wurde von der duke university veröffentlicht."
"archaeopteryx könnte doch ein aktiver flieger gewesen sein. das jedenfalls legt der aufbau seiner armknochen nahe, wie forscher um dennis voeten von der palacký universität im tschechischen olmütz schreiben. die flugeigenschaften des 150millionen jahre alten vogelverwandten dürften dennoch eher bescheiden ausgefallen sein : ein ins jura zurückversetzter beobachter würde sich eher an einen heutigen fasan erinnert fühlen als an einen","archaeopteryx ( auch : archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx"
"dass seit mitte januar 2018 viele uhren in ganz europa plötzlich nachgehen, liegt an stromnetzbetreibern in serbien und im kosovo. die nämlich hatten versäumt, die netzfrequenz gemäß den internationalen normen zu regeln. das schreibt der verband europäischer übertragungssystembetreiber entso - e in einer pressemitteilung. die frequenz des netzstroms hängt vom gleichgewicht zwischen eingespeister und verbrauchter energie ab. nach angaben von","das european european power grid ( kurz : ce ) ist ein zentraleuropas elektrisches netz, das sich mit einem elektrischen netz beschäftigt. es handelt sich um einen zentraleuropas elektrischen netz, das sich mit einem elektrischen netz beschäftigt. das elektrische netz, das elektrische netz, das elektrische netz, das elektrische netz, das elektrische netz, das elektrische netz, das elektrisch"
"vögel sind nicht nur die nachfahren der dinosaurier, ihre karriere begann auch schon zu der zeit, als die urzeitechsen noch die welt beherrschten. schon im jura und in der kreidezeit bevölkerten zahlreiche vogelarten die erde, auch wenn ein teil davon ebenfalls dem massenaussterben am ende der kreide zum opfer fiel. eine linie, welche die zeitenwende beispielsweise nicht überstand, waren die enantiornithes, die im gegen","als ossifikation bezeichnet man in der biologie die entwicklung von vögeln, bei denen sich die entwicklung von vögeln befinden. die ossifikation erfolgt durch die entwicklung von vögeln, die sich in der entwicklung von vögeln beschäftigen. die ossifikation erfolgt im rahmen der entwicklung von vögeln. die ossifikation erfolgt durch die entwicklung von vögeln. die ossifikation erfolgt durch die entwicklung von vögeln. die ossifikation erfolgt durch die entwicklung von"
"nur selten finden wissenschaftler ihren weg zu danger island auf der ostseite der antarktischen halbinsel : sie ist abgelegen und schwierig zu erreichen. und deshalb entging forschern auch über jahrzehnte, dass sich hier eine megakolonie an adéliepinguinen verbarg. mehr als 1, 5millionen der vögel nisten in mehreren standorten auf dem eiland, wie alex borowicz von der stony brook university und sein team in scientific reports schreiben.","als adlie-philippinen bezeichnet man in der biologie die gesamtheit der philippinen, die sich in den vereinigten staaten, insbesondere in der ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanischen ozeanen befinden."
"je weniger parasiten, desto mehr heavy - metal - bands. zu dieser schlussfolgerung kommen farid pazhoohi und karlos luna von der university of minho in portugal anhand einer auswertung der daten von insgesamt 45europäischen staaten. wie die beiden forscher in evolutionary psychological science schreiben, geht der zusammenhang auf den antisozialen, antireligiösen außenseiterhabitus der metal - szene zurück - der sei in weniger gesunden gesellschaften","parasitestress ist ein begriff aus dem bereich der psychologie, der sich mit der verhaltens- und verhaltenspsychologie befasst. es handelt sich dabei um einen begriff aus der psychologie, der sich mit verhaltens- und verhaltenspsychologie befasst."
"inoffizieller weltrekordhalter im nicht - frieren trotz eisiger kälte ist der niederländer wimhof : er lief bereits ziemlich nackt halbmarathons nördlich des polarkreises und nahm das längste eisbad seit beginn der aufzeichnungen - ohne sich ernsthaft zu beklagen. wissenschaftliche untersuchungen des eismannes hatten bisher keine körperlichen auffälligkeiten gefunden, die erklären könnten, warum hof mit kälte offensichtlich besser umgeht als der durchschnitt",wim hof ( * 20. april 1959 in amsterdam ) ist ein niederländischer mediziner.
nur uneingeweihte und flüchtig hinblickende menschen verwechseln sie gelegentlich mit bienen oder wespen : schwebfliegen haben zwei statt vier flügel und fliegen und summen auf ganz eigene weise. einige sind aber immerhin tatsächlich zur tarnung mit gelb - schwarzen warnfarben geringelt. und zur überraschung von emily bailes von der royal holloway university of london und ihren kollegen nehmen es auch krankheitserreger von bienen manchmal nicht so genau und,"infektionskrankheiten ( auch infektionskrankheiten ) sind krankheiten, die in der pflanzenkunde, pflanzenkunde, pflanzenkunde, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen, pflanzen,"
das enorm nützliche gentechnik - werkzeug crispr / cas9 dürfte seinen entdeckern ( wer immer das auch ist ) einmal einen nobelpreis einbringen - doch es hat schwächen. die wissenschaft forscht daher dauernd nach alternativen und verbesserungen. einen erfolg bei dieser suche präsentieren nun davidliu vom mit im magazin nature : sie stellen eine vielseitigere cas9 - enzymvariantevor. die genschere cas9 schneidet beim crisp,"das crisprcas9-system ist ein verfahren zur dna-modifikation. es handelt sich um eine methode zur dna-modifikation, die die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die dna-modifikation, die d"
"zugegeben : architeuthis dux, der riesenkalmar, kann einen mit seinen 13meter länge vom kopf bis zum fangarmende schon stärker beeindrucken. dafür weisen zwergtintenfische andere qualitäten auf, denn sie überzeugen menschliche betrachter mit ihrem kindchenschema. amanda reid und jan strugnell von der james cook university haben jetzt einen neuen vertreter dieser kleinen weichtiere in zootaxa beschrieben. den hallam -",die notoides clade ist eine pflanzenart aus der familie der niosepiidae. sie gehört zur familie der niosepiidae.
"viren gelten im klassischen sinn nicht als lebewesen. ihnen fehlt die fähigkeit zur proteinbiosynthese, und damit können sie sich auch nicht selbst vermehren, wie dies bakterien, pilzen, pflanzen oder tieren gelingt. viren hingegen müssen fremde zellen kapern, um sich zu reproduzieren. in den letzten jahren entdeckten biologen jedoch immer mehr riesenviren, die diese grenze womöglich verschieben : mimi -, mega","tupanviren ( auch tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren, tupanviren,"
