reference,system
"glutathion ( gsh ), auch γ-l-glutamyl-l-cysteinylglycin, ist ein tripeptid, das aus den drei aminosäuren glutaminsäure, cystein und glycin gebildet wird. es ist in fast allen zellen in hoher konzentration enthalten und gehört zu den wichtigsten als antioxidans wirkenden stoffen im körper. gleichzeitig ist es eine reserve für cystein. es handelt sich bei glutathion nicht um ein echtes tri",glutathion ist eine chemische verbindung aus der gruppe der thiole.
"pathophysiologie oder auch pathologische physiologie setzt sich begrifflich aus den komponenten pathologie und physiologie zusammen. darin ist die pathologie die lehre von den krankhaften veränderungen am körper eines lebewesens und die physiologie die lehre von der funktionsweise des körpers ( gr. physis ) eines lebewesens. in der begrifflichen kombination „ pathophysiologie “ ist gemeint, wie der körper unter den krankhaften veränderungen abweichend funktioniert und wel","die parkinson-krankheit ( auch : parkinson-krankheit ) ist eine krankheit, bei der die lewis-blutgerinnung von lewy-körpern ( lewy-körper ) in der blutgerinnung ( lewy-körper ), auch lewy-körper ( lewy-körper ) oder lewy-körper ( lewy-körper ) genannt wird. die krankheit ist eine krankheit, bei der die lewis-blutgerinnung ( lewy-blutgerinnung ) in der blutgerinnung"
"die analysis [ aˈnaːlyzɪs ] ( griechisch ανάλυσις análysis, deutsch ‚auflösung ‘, altgriechisch ἀναλύειν analýein ‚auflösen ‘ ) ist ein teilgebiet der mathematik, dessen grundlagen von gottfried wilhelm leibniz und isaac newton als infinitesimalrechnung unabhängig voneinander entwickelt wurden. als eigenständiges teilgebiet der mathematik neben den klassischen teilgebieten der geometrie und der algebra existiert die analysis seit leonhard","die mathematik ist ein teilgebiet der mathematik. sie beschäftigt sich mit der analyse von funktionen, die in der allgemeinen mathematik verwendet werden."
"kampfmoral - die moderne militärsoziologie spricht auch von einsatzmotivation - bezieht sich auf das verhalten von soldaten in unmittelbaren militärischen auseinandersetzungen. eine hohe kampfmoral ( unbeugsamer kampfeswille und moralische standfestigkeit ) ist aus sicht des militärs die eigenschaft von soldaten oder einheiten, auch in als schwierig empfundenen kampfsituationen nicht aufzugeben und in ihren anstrengungen nicht nachzulassen. für die militärische führung, die das","die militärische moral ( auch militärische moral ) ist ein begriff aus der militärischen streitkräfte. sie beschreibt die fähigkeit eines streitkräftes, einen streitkräften, einen streitkräften, einen streitkräften, einen streitkräften, einen streitkräften, einen streitkräften, einen streitkräften, einen streitkräften, einen streitkräften, einen streitkräften, einer streit"
"das peristyl ( griech. περίστυλον peristylon ; lat. peristylium ) ist in der antiken architektur ein rechteckiger hof, der auf allen seiten von durchgehenden säulenhallen ( kolonnaden ) umgeben ist. das griechische wort setzt sich aus „ um herum “ ( griechisch peri ) und „ säule “ ( griechisch stylos ) zusammen und bedeutet eigentlich „ das von säulen umgebene “. gelegentlich werden totum pro parte auch nur die","als peristischhaus bezeichnet man in der römischen architektur ein haus, das in der römischen architektur, in der römischen architektur und in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike, in der antike"
"goldschläger nennt man die hersteller von blattgold, die das goldschlagen ausüben, ein handwerk, das es seit über 5000 jahren gibt.","die goldschmiede ( auch goldschmiede, goldschmiede, goldschmiede, goldschmiede, goldschmiede, schmiedeschmiede, schmiedeschmiede, schmiedeschmiede, schmiedeschmiede, schmiedeschmiede, schmiedeschmiede, schmiedeschmiedeschmiede, schmiedeschmiedeschmiede, schmiedeschmiedeschmiede, schmiedeschmiedeschmiede, schmiedeschmiedeschmiede, schmiedeschmiedeschmiedeschmi"
"claude perrault ( * 25. september 1613 in paris ; † 9. oktober 1688 ebenda ) war ein bedeutender französischer architekt, kunsttheoretiker, altphilologe, mediziner und naturwissenschaftler. er war der bruder des dichters und kunsttheoretikers charles perrault.",louis xiv perrault ( * um 1680 in paris ; † um 1680 in paris ) war ein französischer architekt. er gilt als einer der bedeutendsten vertreter der französischen architektur.
"marjorie glicksman grene, geborene marjorie glicksman ( * 13. dezember 1910 in milwaukee, wisconsin ; † 16. märz 2009 in blacksburg, virginia ) war eine us-amerikanische philosophin.","david grene, geborene grene, ( * 9. dezember 1914 in illinois ; † 9. november 2007 in dublin ) war eine us-amerikanische wissenschaftshistorikerin. sie gilt als einer der führenden vertreterin der philosophie der biologie."
"charles christian lauritsen ( * 4. april 1892 in holstebro ; † 3. april 1968 ) war ein dänisch-us-amerikanischer experimenteller physiker. lauritsen studierte zunächst architektur in odense ( abschluss 1911 ). 1911 bis 1912 und 1914 bis 1915 war er bei der dänischen armee. 1917 ging er in die usa, wo er zunächst schiffe entwarf und auch in florida als fischer arbeitete. 1919 bis 1921 war er ingenieur bei der ohio body and blower company","crater crater lauritsen ( * 9. februar 1888 in holstebro, denmark ; † 13. april 1968 in palo alto, kalifornien ) war ein us-amerikanischer physiker."
die european association of social anthropologists ( easa ) ist eine akademische gesellschaft zur förderung der sozialanthropologie in europa.,european social anthropology/anthropologie social ( easa ) ist eine wissenschaftliche fachzeitschrift für anthropologie und anthropologie in europa. sie wurde 1989 gegründet und hat ihren sitz in castelgandolfo.
"das max-planck-institut für extraterrestrische physik ( oft mpe abgekürzt ) wurde 1963 als teilinstitut des max-planck-instituts für physik und astrophysik in münchen gegründet. 1991 wurde es zu einem selbstständigen institut. es befasst sich vor allem mit satellitengestützten astronomischen beobachtungen von infrarot-, röntgen- und gammastrahlung, sowie mit komplementären erdgebundenen beobachtungen und experimenten im labor. es ist ein institut der max-plan",das max-planck-institut für extraterrestrische physik und astrophysik ( mpe ) ist ein forschungsinstitut für extraterrestrische physik und astrophysik in garching. das institut befindet sich in garching ( barrack x1 ). das institut wurde 1961 gegründet.
differenzierung ( von lateinisch differre ‚sich unterscheiden ‘ ) bezeichnet in der entwicklungsbiologie die entwicklung von zellen oder geweben von einem weniger in einen stärker spezialisierten zustand. es handelt sich hierbei um einen vielfach irreversiblen und daher prädeterminiert erscheinenden wandel von einzelnen zellen und geweben. dieser wandel kann in unterschiedlichen ( polyvalenten ) richtungen erfolgen.,als differentiation bezeichnet man in der biologie die differenzierung von zellen in einem organismus.
"agl ist die englische abkürzung für above ground level.in der luftfahrt werden höhenangaben mit dem zusatz agl versehen, wenn es sich um eine höhe über grund handelt. im gegensatz dazu beziehen sich höhenangaben mit dem zusatz msl oder amsl auf den meeresspiegel ( engl. above mean sea level, siehe höhe über dem meeresspiegel ). in beiden fällen werden die höhen in aller regel und international einheitlich in fuß ( ft ) an",die altitude ( englisch altitude ) ist eine maßeinheit für die höhe eines flugzeugs. sie dient der bestimmung der altitude.
"harmonizität, inharmonizität oder teiltonverstimmung bezeichnet ein phänomen schwingender saiten. aber es ist auch generell ein merkmal von akustischen signalen monophoner, polyphoner oder komplexer natur. harmonizität a h { \displaystyle a_ { \mathrm { h } } } beschreibt, wie genau die frequenzen f h { \displaystyle f_ { \mathrm { h } } } der harmonischen h { \displaystyle \mathrm {","der begriff klaviertöne bezeichnet in der akustik einen zustand, bei dem die töne in einem bestimmten zustand stehen. der begriff klaviertöne wird in der akustik verwendet, um die töne in einem bestimmten zustand zu beschreiben. die klaviertöne werden auch als klaviertöne bezeichnet. der begriff klaviertöne werden auch in der musiktechnik verwendet. die klaviertöne werden auch als klaviertöne bezeichnet."
"nachhilfeunterricht oder nachhilfe ist die unterstützung von schülern beim lernen außerhalb der regulären veranstaltungen der schule, beziehungsweise der hochschule. diese unterstützung kann gelegentlich oder regelmäßig erfolgen. sie kann im einzelunterricht oder im kleingruppenunterricht erfolgen. mehreren umfragen zur folge nehmen jährlich 1,2 millionen schüler nachhilfe ; gleichzeitig geben eltern dabei mehr als eine milliarde für die schulische unterstützung aus.","als tutoring bezeichnet man in der pädagogik eine methode zur unterstützung von unterrichtspartnern, die gemeinsam mit einem anderen lehrer, einem anderen lehrer, einem anderen lehrer, einem anderen lehrer, einen anderen lehrer, einen anderen lehrer, einen anderen lehrer, einen anderen lehrer, einen anderen lehrer, einen anderen lehrer, einen anderen lehrer, einen anderen lehrer,"
"auf zwei planeten ist ein 1897 erschienener science-fiction-roman des deutschen schriftstellers kurd laßwitz. die handlung beschreibt eine realität, in der marsmenschen und erdlinge ende des 19. jahrhunderts aufeinander treffen. weiterhin werden die folgen und die resultierenden konflikte dieser zunächst freundlichen begegnung gezeigt. deren umschwung ist nicht zuletzt dem umstand geschuldet, dass die außerirdischen auf ihrem planeten seit generationen keinen krieg mehr",der krieg der welt ( originaltitel : the war of the worlds ) ist ein science-fiction-roman des deutschen autors edwin lester del rey.
"die vitalkapazität ( vc ) ist eine kenngröße für die funktion der lunge und wird in der spirometrie benutzt. es gibt größen jeweils für die einatmung ( inspiratorische vitalkapazität ( ivc ) ) und für die ausatmung ( exspiratorische vitalkapazität ( evc ) ). die atmung erfolgt dabei über ein mundstück, die atmung durch die nase sollte durch eine nasenklemme verhindert werden. die messgenauigkeit hängt neben","die vitalität ist ein begriff aus der medizin und bezeichnet in der medizin die fähigkeit eines patienten, einen bestimmten zeitraum zu bestimmen. sie wird in der medizin verwendet, um die fähigkeit eines patienten zu bestimmen. die vitalität wird in der medizin verwendet, um die fähigkeit eines patienten zu bestimmen."
"als panama papers [ ˈpanaˌmaː ˈpeɪpərz ] ( deutsch panama-papiere ) werden vertrauliche unterlagen des panamaischen offshore-dienstleisters mossack fonseca bezeichnet, die infolge eines 2,6 terabyte großen datenlecks am 3. april 2016 an die öffentlichkeit gelangten. nach einschätzung der beteiligten medien belegen die unterlagen legale strategien der steuervermeidung, aber auch steuer- und geldwäschedelikte, den","der wikileaks-skandal, auch wikileaks-skandal oder wikileaks-skandal, ist ein nachrichtenskandal, der von mossack fonseca, mossack fonseca und mossack fonseca veröffentlicht wurde."
"die genetik ( moderne wortschöpfung zu griechisch γενεά geneá ‚abstammung ‘, γένεσις génesis ‚ursprung ‘ ) oder vererbungslehre ist die wissenschaft von der vererbung und ein teilgebiet der biologie. sie befasst sich mit den gesetzmäßigkeiten und materiellen grundlagen der ausbildung von erblichen merkmalen und der weitergabe von erbanlagen ( genen ) an die nächste generation. das wissen, dass individuelle merkmale über mehrere generationen",die genetik ist ein teilgebiet der genetik. sie beschäftigt sich mit der evolutionsbiologie und beschäftigt sich mit der evolutionsbiologie.
ion-mobility-massenspektrometer ( ims-ms ) ist eine kopplung von ionen-mobilitäts-spektrometer mit der massenspektrometrie. erste arbeiten zur ims-ms wurden schon 1962 von earl w. mcdaniel publiziert. 1963 veröffentlichten mcafee und edelson arbeiten zu einer ims-tof kopplung. weitere forschungsgeräte folgten. erst im jahr 1999 entwickelten d.e. clemmer und kollegen ein ims,die ionenmobility-massspektrometrie ( ims ) ist eine physikalische methode zur messung von elektrischen feldern.
"mcjob ist eine pejoration für arbeitsplätze im niedriglohnbereich, die in verschiedene englischsprachige wörterbücher und das wörterbuch der new economy aus dem duden-verlag eingang fand.","der begriff mcdonald ’ s jobs ( engl. : low-pay, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low-prestige, low"
"ein schwerwiegendes unerwünschtes ereignis ( sue ) ( von englisch serious adverse event, sae ) ist ein schwerwiegender vorfall, der im rahmen einer klinischen studie mit arzneimitteln oder medizinprodukten bei einem patienten oder versuchspersonen auftritt.",ein wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirksames wirk
"die königlich marokkanische gendarmerie ( arabisch الدرك الملكي المغربي, dmg ad-darak al-malakī al-maġribī, französisch gendarmerie royale marocaine ) ist eine polizeieinheit in marokko. sie ist teil der marokkanischen streitkräfte und daher im unterschied zu den übrigen marokkanischen polizeikräften nicht dem innenministerium, sondern direkt dem könig unterstellt. sie ähnelt in ihrer struktur stark der französischen gendarmerie",die französische gendarmerie royale ( französisch gendarmerie royale ) ist eine französische polizei mit sitz in rom. sie wurde 1957 gegründet. die französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische französische f
"das mansudae-kunststudio ist ein atelier in der nordkoreanischen hauptstadt pjöngjang im stadtteil p ’ yŏngch ’ ŏn-guyŏk. mit einer gesamtfläche von 120.000 quadratmetern ist es die größte und bedeutendste kunstproduktionsstätte nordkoreas. es besteht seit 1959 und beschäftigt etwa 4000 angestellte, darunter etwa 1000 ausgebildete maler, bildhauer und weitere künstler.in dem studio befinden sich 13 kreativgruppen und sie",das mansudae art studio ist ein künstlerisches museum in der südkoreanischen republik korea. es gehört zu den größten künstlern der welt.
"unter doping versteht man die einnahme von unerlaubten substanzen oder die nutzung von unerlaubten methoden zur steigerung bzw. zum erhalt der – meist sportlichen – leistung. im sport ist doping weitestgehend verboten, da die für die sportler häufig mit dem risiko einer gesundheitsschädigung einhergehende anwendung von dopingmitteln zu einer ungleichen chancenverteilung im sportlichen wettbewerb führt. darüber besteht eine verwandtschaft zum medikamentenmissbrauch mit der gefahr des entstehens von a","der goldman-dilemma ( auch goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma, goldman-dilemma"
"michael anthony jackson ( * 1936 ) ist ein britischer informatiker und arbeitet als unabhängiger berater in london, england und bei at & t research, florham park, nj, usa. er ist gastprofessor an der open university in großbritannien. jackson studierte an der oxford university und war kommilitone von tony hoare. in den 1970er jahren entwickelte er die softwareentwicklungsmethode jackson structured programming ( jsp ), in den 1980er jahren entwickelte er zusammen mit john","michael william jackson ( * 28. juni 1929 in birmingham, england ) ist ein britischer informatiker."
"als konsensussequenz wird diejenige sequenz von nukleotiden oder aminosäuren bezeichnet, welche in der summe am wenigsten von einer gegebenen menge von entsprechenden mustersequenzen abweicht. die genaue beschaffenheit dieser sequenz kann hierbei je nach wahl des abstandsmaßes, wie etwa hamming- oder levenshtein-distanz, variieren. meist liegt der erstellung einer konsensussequenz die annahme zugrunde, dass die gegebenen sequenzen","eine sequenz ist in der molekularbiologie eine sequenz, die in einem bestimmten zustand eines bestimmten zustands eines bestimmten zustands in einem bestimmten zustand enthält. sequenzen, die in einem bestimmten zustand entstehen, werden auch als sequenz bezeichnet. sequenzen, die in einem bestimmten zustand entstehen, werden auch als sequenz bezeichnet. sequenzen, die in einem"
"hubert howe bancroft ( geb. 5. mai 1832 in granville, ohio ; gest. 2. märz 1918 in walnut creek, kalifornien ) war ein amerikanischer historiker und ethnologe, der mehrere werke über den westen der vereinigten staaten, die bundesstaaten texas, kalifornien, alaska, aber auch mexiko, zentralamerika und british columbia schrieb.","hubert howe bancroft ( * 5. mai 1832 in granville, ohio ; † 19. september 1922 in san diego ) war ein us-amerikanischer historiker. er gilt als einer der bedeutendsten autoren der zeit."
"das neuralrohr ist die embryonale anlage des zentralen nervensystems der chordatiere, insbesondere der wirbeltiere, so auch des menschen. es geht im anschluss an die gastrulation aus der als ektoderm ( äußeres keimblatt ) bezeichneten zellschicht an der oberfläche des embryos hervor, die über der chorda dorsalis gelegen und durch deren einfluss hier das etwas dickere neuroektoderm ausbildet als neuralplatte. diese wölbt","der neuralrohr ( auch neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr, neuralrohr )"
"wigwam und wickiup bezeichnen zwei traditionelle behausungen verschiedener nordamerikanischer indianerstämme, deren bezeichnungen einer sprachlichen wurzel entspringen. der wigwam wurde vor allem von indianern der kulturareale subarktis und nordosten verwendet. der wickiup hingegen stammt aus den kulturarealen südosten, großes becken und kalifornien. für beide typisch ist die kuppelform mit runder, aber auch rechteckiger grundfläche. das","wigwam ( englisch wigwam ) ist ein dach, das in den indigenen indigenen indigenen indigenen kulturen verwendet wird. das wort wigwam stammt aus dem englischen wort für einen dach, einem dach, einem dach, einem dach, einem dach, einem dach, einem dach, einem dach, einem dach, einem dach, einem dach oder einem dach"
"fertigation bezeichnet das ausbringen von flüssigen oder wasserlöslichen düngern durch ein bewässerungssystem. es ist ein kunstwort aus den englischen wörtern fertilization ( düngung ) und irrigation ( bewässerung ) für den landwirte bringt die düngung mittels fertigation den vorteil, dass nährstoffe witterungsunabhängig und punktgenau auf das vegetationsstadium abgestimmt ausgebracht werden können. so können ein erheblich besseres wachstum und somit höhere erträge erzielt werden","die fertigung ist ein verfahren zur gewinnung von pflanzlichen pflanzen. sie dient der gewinnung von pflanzen, pflanzen, pflanzen und pflanzen."
"der begriff inotropie ( auch : inotropismus, adjektiv : inotrop ; von altgriechisch ἡ ἴς he is, genitiv ἰνός inos = sehne, faser, muskel, nerv, kraft, stärke ; und τρέπειν trepein = drehen, wenden, ändern, umstimmen ; τρεπω trepo = drehen, wenden ; ἡ τροπη e trope = das drehen, das","als inotropie werden arzneistoffe bezeichnet, die in der zellmembran eine erhöhte konzentration von calcium in der zellmembran bewirken. sie dienen dazu, die konzentration von calcium in der zellmembran zu erhöhen. die konzentration von calcium in der zellmembran erhöht die konzentration von calcium in der zellmembran. die konzentration von calcium in der zellmembran erhöht die konzentration von calcium in der zellmembran"
"unter streifenanbau ( engl. strip cropping oder strip farming ) versteht man die abfolge schmaler, bebauter und unbebauter feldstreifen mit dem ziel die erosion durch wasser und wind zu mindern. besonders in den great plains, wo boden- und winderosion zur abtragung der fruchtbaren bodenoberfläche führen, ist diese methode zum bodenschutz sehr verbreitet. sie wird angewandt, wenn das gefälle zu steil ist, über eine zu","als bodenbau bezeichnet man in der landwirtschaft eine methode der bodenbautechnik, bei der ein boden in einem geschlossenen boden entsteht. die bodenbautechnik ist eine methode der bodenbautechnik, bei der die bodenbautechnik, die bodenbautechnik, die bodenbautechnik, die bodenbautechnik, die bodenbautechnik, die bodenbautechnik, die bodenbautechnik, die bodenbautechnik, die bodenbautechnik, die bodenbautechnik,"
"unter den begriffen blue collar ( worker ) und white collar ( worker ) versteht man die zumeist in einem produktionsbetrieb beschäftigten industriearbeiter und handwerker einerseits, und die büro-, handels-, dienstleistungs- und ähnliche berufe andererseits, oder allgemeiner die eher nur im deutschen verbreiteten begriffe von arbeitern und angestellten. die ursprünglich aus dem englischen stammenden begriffe werden inzwischen auch international in der betriebswirtschaft","ein blauer arbeitsplatz ( auch blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeitsplatz, blauer arbeits"
"der schlangen-knöterich ( bistorta officinalis delarb., syn. : persicaria bistorta ( l. ) samp., polygonum bistorta l., bistorta major s.f.gray ), auch wiesen-knöterich genannt, ist eine pflanzenart, die zur familie der knöterichgewächse ( polygonaceae ) gehört.diese art mit schlangenartig gewundener roter grundachse wird auch schlangenwurz und (","die schmetterling ( bistorta officinalis ), auch schmetterling genannt, ist eine pflanzenart aus der gattung der schmetterling ( bistorta ) innerhalb der familie der schmetterlingsgewächse ( schmetterlingsgewächse )."
"variscit ( auch variszit ) ist ein mineral aus der mineralklasse der „ phosphate, arsenate und vanadate “. es kristallisiert im orthorhombischen kristallsystem mit der chemischen zusammensetzung al [ po4 ] ·2h2o, ist also chemisch gesehen ein wasserhaltiges aluminiumorthophosphat. mit dem ebenfalls orthorhombisch kristallisierenden, wasserhaltigen eisen ( iii ) -phosphat strengit bildet variscit eine lückenlose misch",variscit ist ein sehr selten vorkommendes mineral aus der mineralklasse der „ phosphate und phosphate. es kristallisiert im kubischen kristallsystem mit der chemischen zusammensetzung calcium und phosphat.
"eine offene stimmung ( englisch open tuning ) ist eine stimmung bei saiteninstrumenten, bei der die nicht gegriffenen ( „ offenen “ ) saiten einen einfachen akkord bilden. in einer offenen stimmung kommen neben dem grundton und seinen oktaven nur quinten und maximal noch terzen dazu, so dass beim anschlagen der leeren saiten ein einfacher dur- oder moll-akkord entsteht. das instrument erhält dadurch einen besonders vollen klang ; da","der englische begriff standard tuning ( engl. : standard tuning ) ist ein begriff aus der akustik, der in der musikwissenschaft verwendet wird. der begriff wurde von william sethares entwickelt."
"eine fremdsprache ist eine sprache, die nicht die muttersprache einer person ist. eine fremde sprache eignet sich eine person nur durch bewusstes lernen – sei es in der schule, durch sprachkurse oder autodidaktisch – oder spielerisch als im fremden sprachraum lebendes kind an. die beherrschung mindestens einer fremdsprache gilt im berufs­leben in vielen branchen der wirtschaft inzwischen als schlüsselqualifikation, z. b. im hotel­wesen, im handel und in der forschung","spracherwerb ist ein begriff aus der sprachwissenschaft, der sich mit dem lernen von sprachen beschäftigt."
"die univerzitetska biblioteka `` svetozar markovic '' ( serbisch-kyrillisch универзитетска библиотека „ светозар марковић “ ) ist die zentrale bibliothek innerhalb des systems der universität belgrad bibliotheken. sie ist nach svetozar marković benannt, einem politischen aktivisten aus dem 19. jahrhundert. es ist die zweitgrößte bibliothek in belgrad nach der serbischen nationalbibliothek. es ist eine carnegie-bibliothek, errichtet mit den finanziellen mitteln des geschäftsmannes und philanthropen andre",die universität belgrad ( serbisch владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина владина влади
"unter garbologie oder garbology ( von engl. ‚garbage ‘ für müll ) versteht man die wissenschaft vom müll bzw. das archäologische studium von müll. die wissenschaft wurde in den 1970er jahren in der wüstenstadt tucson in arizona von professor william l. rathje entwickelt. man geht davon aus, dass die materialkultur einer gegenwärtigen population in gleicher form von archäologen untersucht werden kann wie die überbleibsel von kulturen, die vor mehr","garbology ist ein sammelbegriff für die untersuchung von trocknung, recycling und recycling von trocknung. es handelt sich dabei um eine methode zur untersuchung von trocknung und recycling von trocknung, trocknung, trocknung, trocknung, trocknung, trocknung, trocknung, trocknung, trocknung, trocknung, trocknung, trocknung,"
"im ersten weltkrieg stellte das deutsche heer für den angriff besonders im grabenkampf 17 sturm-bataillone und zwei selbstständige sturm-kompanien auf, nachdem sich die bis dahin übliche gefechtsführung als nicht effektiv erwiesen hatte. diese sonderverbände der infanterie wurden vornehmlich als lehr- und ausbildungstruppe verwandt und im einsatz mit schwierigen gefechtsaufträgen betraut, bei denen sie meist nicht geschlossen eingesetzt wurden.","die sturmabteilung ( auch sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung, sturmabteilung )"
"eine volumenform ist ein mathematisches objekt, welches zur integration über raumbereiche benötigt wird, insbesondere bei der verwendung spezieller koordinatensysteme, also ein spezialfall eines volumens. in der physik und im ingenieurwesen sind auch bezeichnungen wie infinitesimales volumenelement oder maßfaktor gebräuchlich.","eine volumenform ist in der differentialgeometrie ein begriff aus der differentialgeometrie, der in der differentialgeometrie und der differentialgeometrie verwendet wird."
"sulfonsäurehalogenide, auch sulfonylhalogenide genannt, stellen eine stoffgruppe in der organischen chemie dar, die eine sulfonylgruppe enthalten, die über eine einfachbindung an ein halogen-atom gebunden ist. sie haben die allgemeine formel r–so2–x in der x ein halogen bedeutet.",sulfonsäurechlorid ist eine chemische verbindung aus der gruppe der sulfonsäuren.
"mit teloblastie ( griech. τέλος = ziel, ende ; βλαστος = keim, spross ) bzw. teloblastischer segmentbildung wird in der zoologie ein entwicklungsvorgang bezeichnet, bei dem von einer sprossungszone ausgehend, von hinten nach vorne die bildung neuer segmente ( metameren ) erfolgt. diese zone wird präanale sprossungszone genannt. durch wiederholte teilungen von endständigen stammzellen,","die teloblasten ( von altgriechisch τέλος telós, deutsch ‚teil ‘ und altgriechisch κύτος kýtos, deutsch ‚körper ‘ ) sind eine gruppe von zellen, die in der embryonalentwicklung, in der embryonalentwicklung, in der embryonalentwicklung, in der embryonalentwicklung, in der embryonalentwicklung, in der embryonalentwicklung, in der embryonalentwicklung, in der embryonalentwicklung, in der embryonalentwicklung"
"der begriff magie ( auch zauber, früher auch zauberkunst ) ist über lateinisch magia abgeleitet von dem altgriechischen wort magos ( mάγος ) „ magisch “, das altpersischer herkunft ist und ursprünglich einen persischen priester und traumdeuter ( vgl. mager ) bezeichnet. derjenige, der magie ausübt, wird als magier ( zauberer ) bezeichnet.magie geht von der vorstellung aus,","der begriff zauber ( von altgriechisch μῆμα magus, deutsch ‚zauber ‘, ‚zauber ‘, ‚zauber ‘, ‚zauber ‘, ‚zauber ‘, ‚zauber ‘ ) bezeichnet in der psychologie die fähigkeit, geistige, geistige, geistige, geistige, geistige, geistige, geistige, geistige, geistige, geistige, geistige und geistige fähigkeiten zu"
das bistum darjeeling ( lat. : dioecesis darieelingensis ) ist eine in bhutan und indien gelegene römisch-katholische diözese mit sitz in darjeeling.,die mission su juris von sikkim ( auch : mission su juris von sikkim ) ist die erste kirche der stadt sikkim. sie wurde am 15. februar 1929 als mission su juris von sikkim gegründet. die mission su juris von sikkim wurde am 15. februar 1929 als mission su juris von sikkim gegründet. die mission su juris von sikkim wurde am 15. februar 1929 als mission su juris von sikkim gegründet.
"eine mottenkugel ist ein stark riechendes repellent in form einer 0,5 bis 1,5 cm durchmesser messenden weißen zellstoffkugel, die zur bekämpfung von kleidermotten in schränken und truhen mit textilien ausgelegt oder auch aufgehängt wird. der typische mottenkugel-geruch wurde früher durch das hauptsächlich enthaltene naphthalin ( c10h8 ) verströmt. heute befindet sich in mottenkugeln oder auch mottenstrips das weniger geruchs","als schmetterling ( auch schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling,"
"die oecd-leitsätze für multinationale unternehmen sind ein verhaltenskodex für weltweit verantwortliches handeln von unternehmen und stellen empfehlungen von regierungen an die wirtschaft dar. sie sind teil der erklärung über internationale investitionen und multinationale unternehmen der oecd, die darüber hinaus fragen zum investitionsklima und zur förderung von auslandsinvestitionen behandelt.","die richtlinien der oecd ( englisch national contact point, ncp ) sind richtlinien der oecd, die von der oecd entwickelt wurden. sie dienen der unterstützung und unterstützung von unternehmen, unternehmen und unternehmen."
"brieffreundschaft bezeichnet die persönliche, private und regelmäßige korrespondenz von meistens zwei personen über eine größere entfernung durch den austausch von briefen oder – mit dem aufkommen des internets – von e-mail. im falle des e-mails sind die formen der brieffreundschaft erweitert, da mehrere personen gleichzeitig an der kommunikation teilhaben können und über internetforen leichter brieffreundschaften zu speziellen themen initiiert werden können. in der schule werden brieffreundschaften oft","ein penpal ist ein begriff aus dem englischen sprachraum und bezeichnet eine person, die gemeinsam mit anderen menschen gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit ihren freunden gemeinsam mit i"
