reference,system
"das brüllen geht durch mark und bein - und ist ein einzigartiges dokument. denn mit einer kamerafalle gelang es russischen wildtierbiologen erstmals, den revierruf eines amurleoparden ( panthera pardus orientalis ) in der natur zu dokumentieren. diese unterart ist die größte der leoparden und vom aussterben bedroht, da in freier wildbahn wohl weniger als 100erwachsene tiere leben. ihr verbreitungsgebiet beschränkt sich auf wenige regionen im äußer","als amur-tier-nationalpark ( russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-nationalpark, russisch amur-tier-national"
"um herauszufinden, wie sich nervenzellen in der schwerelosigkeit entwickeln, schicken wissenschaftler um florian kohn von der universität hohenheim nun menschliche zellen zur internationalen raumstation iss. dort sollen sie in speziellen brutkisten zwei wochen lang zu neuronen heranreifen, bevor sie schließlich chemisch fixiert werden und mit hilfe einer transportkapsel zur erde zurückkehren, wo die experten sie einer eingehenden untersuchung unterziehen wollen. kohn und seine","die mars-mission ( auch mars-mission, mars-mission ) ist eine wissenschaftliche forschungs- und forschungseinrichtung, die von der nasa und der internationalen raumfahrtagentur nasa entwickelt wurde. sie wurde von der nasa gegründet, um die erkrankung der kosmischen strahlung zu beeinflussen."
"im jahr 1861 sorgte die beschreibung des urvogels archaeopteryx für furore : nur zwei jahre vorher hatte darwin seine evolutionstheorie vorgestellt, nun kamen die kronzeugen dieses naturgeschichtlichen vorgangs zum vorschein, die missing links im stammbaum. der archaeopteryx etwa galt als solches bindeglied zwischen reptilien und vögeln. inzwischen zählt die gattung, von der nur zwölf exemplare bekannt sind, die alle im soln",archaeopteryx ist ein fossil aus der familie der amphibien. er gehört zur familie der amphibien.
"einst stritten sich der sonnenmann und die mondfrau, wessen aufgabe es sei, den himmel zu erhellen. als sich beide nicht einigen konnten, begannen sie miteinander zu kämpfen. doch es stellte sich heraus, dass die mondfrau genauso stark war wie der sonnenmann. nach langem ringen fanden sie schließlich doch noch eine lösung : der sonnenmann sollte fortan für die eine hälfte des tages zuständig sein, die mondfrau hingegen für","der begriff storyteller bezeichnet in der biologie einen begriff aus dem bereich der sprachwissenschaft. er bezeichnet einen begriff aus dem bereich der sprachwissenschaft, der sich mit der geschichte der menschen beschäftigt. der begriff stammt aus dem englischen wort storyteller."
"primatenforscher fasziniert traditionell, wie unterschiedlich sich » intelligenz « bei verschiedenen menschenaffenarten äußert : umstritten bleibt am ende nicht selten, ob bestimmte verhaltensmuster der kleineren menschenähnlichen primaten oder der größeren orang - utans und gorillas als zeichen für besondere geistige beweglichkeit eingestuft werden können. als wichtiger parameter wird allerdings oft das lernverhalten der tiere herangezogen, und insbesondere das » sozial","als lebensmittelreinigung bezeichnet man die reinigung von lebensmitteln, die in einem bestimmten tierkreislauf verwendet werden. die lebensmittelreinigung wird auch als lebensmittelreinigung bezeichnet. die lebensmittelreinigung wird auch als lebensmittelreinigung bezeichnet. die lebensmittelreinigung wird auch als lebensmittelreinigung bezeichnet. die lebensmittelreinigung wird auch als lebensmittelreinigung bezeichnet. die lebensmittelreinigung wird auch als lebensmittelreinigung bezeichnet. die lebensmittelreinigung wird auch als lebensmittelreinigung bezeichnet."
"die menschen der liangzhu - kultur an der südostküste chinas haben im jangtse - flusstal bereits in der ausgehenden jungsteinzeit ein riesiges, wohlorganisiertes bewässerungsprojekt angelegt. archäologen dokumentierten dies nun auf einer fläche von 300hektar, wo vor etwa 5100jahren dämme, gräben und schleusen gestalt anzunehmen begannen und das terrain veränderten. die wohl streng hierarchisch organisierte gemeinschaft hinterließ schließlich eine der ältesten groß angelegten","wassermanagement ist ein begriff aus der wirtschaftswissenschaft, der sich mit dem wassermanagement befasst."
"erwachsene geben sich in aller regel mehr mühe bei der bewältigung einer aufgabe, wenn ihnen sonst eine besonders harte strafe – oder umgekehrt : eine besonders große belohnung winkt. jugendliche ticken in dieser hinsicht allerdings offenbar anders. darauf deutet nun eine untersuchung von wissenschaftlern um catherine insel von der harvard university in cambridge, massachusetts hin. die forscher beauftragten knapp 90teenager und junge erwachsen","der begriff value-contingent cognitive control ( fmri ) bezeichnet in der psychologie die fähigkeit, einen bestimmten prozess zu verbessern, um einen bestimmten prozess zu verbessern. der begriff wird in der psychologie verwendet, um einen bestimmten prozess zu verbessern. der begriff value-contingent cognitive control wird in der psychologie verwendet, um einen bestimmten prozess zu verbessern. der begriff value-contingent cognitive control wird"
"als kandidat für eine zweite erde galt der exoplanet wasp ‐ 18b nie : zu nah umkreist er seinen stern, zu groß wäre die gravitation auf dem heißen jupiter, der zehnmal größer ist als jupiter. wirklich besonders ist jedoch die atmosphäre des himmelskörpers, wie kyle sheppard vom nasa goddard space flight center und seine kollegen in den astrophysical journal letters schreiben. die zusammensetzung ist so extrem, dass die wissenschaftler","wasp-18b ist ein stern der spektralklasse f im sternbild wassermann. er ist ein stern mit einer scheinbaren helligkeit von 4,1 mag und einer scheinbaren helligkeit von 4,1 mag."
"eine lange umstrittene frage will ein britisches grabungsteam von der university of leicester nun geklärt haben : die gruppe habe jenen ort identifiziert, an dem cäsar seine zweite invasion von britannien im jahr54v. chr. begann. eine bis zu 20hektar große basis habe auf der ehemaligen isleofthanet gelegen, die bis ins späte mittelalter durch einen meeresarm vom festland getrennt war. bei der ausgrabung nahe der heutigen pegwell","ebbsfleet ( englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay, englisch : pegwell bay ) ist"
"frust über unbefriedigte psychologische grundbedürfnisse erhöht die wahrscheinlichkeit, schlecht zu träumen ebenso wie die neigung, träume negativ zu interpretieren. zu diesem schluss kommen netta weinstein von der university of cardiff und rachel campbell und maarten vansteenkiste von der universität gent in motivation and emotion. grundlage der schlussfolgerungen sind eine befragung von 200studentinnen und studenten sowie eine dreitägige folgestudie mit 110teilnehmern. demnach haben personen, die unter unbe","der begriff psychologische bedarf ist ein begriff aus der psychologie, der sich mit der fähigkeit einer person befasst. er beschreibt die fähigkeit einer person, einen bestimmten zustand zu erfüllen. der begriff bezeichnet die fähigkeit einer person, einen bestimmten zustand zu erfüllen. der begriff bezeichnet die fähigkeit einer person, einen bestimmten zustand zu erfüllen."
"menschen mit ehepartner sind offenbar eher vor demenz gefeit. das zeigt nun auch eine große metaanalyse, die forscher um andrew sommerlad vom university college london im journal of neurology, neurosurgery psychiarty veröffentlichten. die wissenschaftler trugen die daten von 15studien mit insgesamt mehr als 800000probanden aus europa, nord - und südamerika sowie asien zusammen. dabei ermittelten sie, dass personen, die zeit ihres lebens single blieben, mit","der englische begriff marital status and dementia ( englisch marital status and dementia ) ist ein wissenschaftliches forschungsgebiet der psychologie, das sich mit der entwicklung des menschen befasst."
"hartnäckig hält sich der glaube, im himalaja streife ein mysteriöser, behaarter schneemensch umher. wissenschaftler rütteln bereits seit geraumer zeit an dieser legende. zuletzt legten dna - analysen vermeintlicher yeti - überreste nahe, dass es sich bei dem fabelwesen tatsächlich um eine ziege handeln könnte, bestenfalls um ein rätselhaftes mischwesen aus braun - und eisbär. ein",der tibetische braunbär ( ursus arctos isabellinus ) ist ein gebirgsgebiet im südwesten der erde. er befindet sich im südwesten der tibetischen provinz himalaya.
"die frühen hochkulturen ägyptens und mesopotamiens entwickelten sich allesamt an einem fluss als lebensader. nicht anders soll dies im fall der immer noch rätselhaften induskultur gewesen sein, die ungefähr zur gleichen zeit im heutigen indien und pakistan entstand. doch womöglich irrten die forscher in dieser annahme : laut einer neuen studie führte bei der induskultur erst das verschwinden eines großen flusses dazu, dass die frühen städt","die indus-architektur ist eine historische architektur, die sich mit der entwicklung von städten, städten und städten beschäftigt. sie wurde ursprünglich in den frühen jahrzehnten v. chr. entwickelt. die indus-architektur begann im frühen jahrhundert v. chr., während die indus-architektur bereits im frühen jahrhundert v. chr. entwickelt wurde."
"rund 100verschiedene wirbellosenarten leben in jedem durchschnittlichen haushalt - das zeigte eine studie in scientific reports. zu den bekanntesten und unbeliebtesten dieser mitbewohner gehören sicherlich die stuben - und schmeißfliegen. sie surren nicht nur lästig um das essen, sondern gelten auch als überträger allerlei krankheitserreger. dass sie diese aufgabe sogar noch besser erledigen als bislang angenommen, zeigt eine weitere veröffentlichung in den scientific","die gartenbiome ( auch gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome, gartenbiome"
"astronomen können in zukunft möglicherweise auf den ersten blick sagen, was für planeten sich im orbit eines sterns vermutlich gebildet haben. diese hoffnung weckt zumindest eine studie im fachmagazin the astrophysical journal letters, in der ein team um sarah millholland von der yale university beobachtungsdaten des weltraumteleskops kepler ausgewertet hat. der nasa - satellit hatte bis zum ende seiner hauptmission im jahr2013 tausende planeten außerhalb unseres sonnensystems aufgespür","die kepler-mission ( engl. : kepler multis ) ist ein forschungsprojekt der nasa, das sich mit einer reihe von exoplaneten befasst. die kepler-mission wurde von der nasa entdeckt."
"menschen, die einen hund besitzen, leben länger und haben zudem ein geringeres risiko, herz - kreislauf - erkrankungen zu erliegen. darauf deutet zumindest eine große schwedische studie von forschern um mwenya mubanga von der universität uppsala hin. die wissenschaftler werteten die daten von mehr als 3, 4millionenschweden zwischen 40 und 80jahren aus, deren gesundheitszustand sie über 12jahre hinweg beobachtet hatten. besonders","die hundebesitzerschaft ( auch hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft, hundebesitzerschaft,"
"zu den allerersten lebensformen, deren fossile überreste man heute noch findet, zählen die stromatolithen : durch bakterienkolonien hervorgebrachte gesteinsstrukturen, die einen charakteristischen schichtartigen aufbau zeigen. heutzutage sind diese lebensformen in stark salzhaltige seen oder andere extreme nischen verdrängt. denn die biofilme, aus denen sie bestehen, haben unter den meisten heutigen umweltbedingungen keine chance gegen fressfeinde. in tasmanien haben wissenschaft","ein stromatolit ( von altgriechisch τρατόν, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “, „ wasser “"
"kleidung der zukunft könnte helfen, energie für heizung oder klimaanlage einzusparen - indem sie den träger selbst entweder wärmt oder kühlt. wie das klappen könnte, macht ein team um yi cui von der stanford university vor : ihr neues verbundmaterial führt körperwärme ab oder sperrt sie ein, je nachdem, welche seite nach außen zeigt. sollte sich das material, das bislang leider noch eher einer folie als einem gewebe gleicht","die körpertemperatur ( auch körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur, körpertemperatur )"
"schon vor rund 8000jahren stellten menschen aus trauben wein her. das schließen archäologen aus dem fund von keramikgefäßen, die laut chemischen analysen beim keltern zum einsatz gekommen sein dürften. die scherben tauchten bei ausgrabungen im südkaukasus auf. bislang stammten die ältesten belege für den weinbau aus dem weiter südlich gelegenen iran. sie sind 600 bis 1000jahre jünger. in seiner veröffentlichung in pnas geht das forscherteam","arukhlo, auch arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo, arukhlo"
"mit einer beinspannweite von bis zu einem meter und einem gewicht von rund vier kilogramm gehören die palmräuber oder kokosnussdiebe ( birgus latro ) zu den größten krebsen der erde - an land übertrifft sie kein krustentier. mit ihren gewaltigen scheren können sie sogar kokosnüsse knacken und kilogrammschwere gewichte in die höhe heben. und sie können diese scheren auch einsetzen, um große beute zu schlagen,","die pinching-kraft ( engl. pinching force, auch pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force, pinching force ) ist"
"weltweit existieren wohl nur noch drei nördliche breitmaulnashörner ( ceratotherium simum cottoni ): der bulle sudan, seine tochter najin und seine enkelin fatu. faktisch ist diese unterart der breitmaulnashörner also ausgestorben, zumal die beiden weibchen laut veterinärmedizinischer untersuchungen auf natürliche weise nicht empfängnisfähig sind und sudans spermienzahl angesichts seines fortgeschrittenen alters von 43jahren mittlerweile sehr nie",northern white rhino ( englisch northern white rhino ) ist eine tierart aus der gattung der roten rhino.
"man könnte von pech reden, wenn man als hoch entwickelte lebensform plötzlich und unerwartet mit drei vierteln aller lebewesen der erde von einem asteroidentreffer ins jenseits befördert wird. tatsächlich war der schicksalsschlag gerade für die dinosaurier sogar verdammtes pech, meinen nun japanische forscher - denn wäre der chicxulub - asteroidentreffer ein wenig weiter rechts oder links vom tatsächlichen einschlagpunkt erfolgt, dann hätten a","der chicxulub-effekt, auch chicxulub-effekt genannt, ist ein asteroiden-effekt, der in mexiko entstanden ist. er wurde von einem asteroiden, einem asteroiden und einem asteroiden entdeckt."
"australiens fauna steht von mehreren seiten unter druck : das land schneidet weltweit mit am schlechtesten ab, wenn es um den schutz seiner tierwelt geht. neben der immer noch ausgedehnten abholzung der wälder bedrohen vor allem der klimawandel und eingeschleppte arten wie kaninchen, katzen und füchse die biodiversität - die bramble - cay - mosaikschwanzratte gilt sogar als eines der ersten opfer der erderwärmung auf dem 5","der klimawandel ist ein begriff aus der ökologie, der sich mit der entwicklung von klimawandeln beschäftigt."
"unterwasserarchäologen haben das wahrscheinlich älteste bekannte see - astrolabium der welt gefunden. es stammt aus dem wrack der esmeralda, einem schiff aus der flotte von vasco dagama, das 1503 vor der küste des omans sank. erst ein 3 - d - laserscan, den jetzt forscher um mark williams von der university of warwick durchführten, offenbarte die ursprüngliche funktion der unscheinbaren bronzescheibe : bei dem scan wurden regelmäßige","der mountbatten-preis ( englisch : mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award, mountbatten award ) ist ein"
"als der anatomisch moderne mensch seine warme heimat afrika verließ, war er anpassungsfähig genug, sich auch in kälteren regionen niederzulassen - die neandertaler, auf die er dann im eiszeit - europa stieß, dürften ihm allerdings in manchen punkten voraus gewesen sein : sie hatten über jahrhunderttausende verschiedene anpassungen an das leben im rauen norden perfektioniert. dazu gehören auch anatomische und physiologische details","die nasenmorphologie ist ein teilgebiet der anatomie, das sich mit der anatomie und der anatomie der nasen beschäftigt."
"eine über zehn meter hohe flutwelle traf am 17. juli1998 die stadt aitape an der nordküste papua - neuguineas, zerstörte mehrere küstendörfer völlig und tötete mehr als 2000menschen. doch sie waren keineswegs die ersten opfer dort : laut einer arbeitsgruppe um james goff von der university of new south wales in sydney gehörte ein nahe aitape gefundener kopf zu einem menschen, den möglicherweise das gleiche schicksal","der begriff paläotsunami bezeichnet in der paläogeologie die größte erkrankung der menschheit, die während des pleistozäns während des pleistozäns während des pleistozäns entstanden ist. der paläotsunami entstand während des pleistozäns. der paläotsunami entstand während des pleistozäns während des pleistozäns. der paläotsunami entstand während des pleistozäns"
"sie gehörten zu den ersten bäumen auf erden : im nordwesten von china haben forscher jetzt fossilien von über 300millionen jahre alten holzstämmen entdeckt. diese außergewöhnlich gut erhaltenen dicken stümpfe geben zeugnis, wie diese pflanzen auf baumgröße heranwachsen konnten, berichtet das team jetzt in der fachzeitschrift proceedings of the national academy of sciences. es handelt sich um überreste einer art aus der gruppe der cladoxylopsida,",die kladoxylopsida ( auch kladoxylopsida genannt ) ist eine pflanzenart aus der familie der kladozytose. sie gehört zu den ältesten wäldern der erde. sie gehört zu den ältesten wäldern der erde. die kladoxylopsida gehört zu den ältesten wäldern der erde. die kladoxylopsida gehört zu den ältesten wäldern der erde.
"angeblich wusste es bereits aristoteles : heißes wasser gefriert rascher als kaltes. zumindest unter gewissen umständen. die beobachtung geriet aber wieder in vergessenheit, bis der 13 - jährige schüler erasto mpemba in den frühen 1960erjahren beschloss, speiseeis herzustellen. überraschenderweise gefror die warme milch schneller als die kalte. als student ging mpemba diesem phänomen auf den grund und veröffentlichte eine abhandlung da","der mpambe-effekt ist ein begriff aus der physik, der in der chemie verwendet wird. er beschreibt, wie viele stoffe in einem bestimmten zustand kühlt werden. der begriff wird auch als osborne-effekt bezeichnet."
"auch mit einzelnen kunststoffmolekülen lassen sich digitale daten speichern. diese polymeren datenspeicher wären 100 - mal kleiner als übliche festplatten. wie man dabei vorgehen könnte, zeigen nun forscher um abdelaziz alouahabi von der université de strasbourg in der aktuellen ausgabe des fachmagazins nature communications. sie verschlüsselten mehrere bytes in form eines langkettigen moleküls und lasen es anschließend wieder aus. als lesegerät diente ein massenspekt",der begriff digitales datenspeicher ( auch digitales datenspeicher ) bezeichnet die speicherung von daten in einem datenspeicher.
"gesichtsausdrücke bei hunden sind keineswegs nur unwillkürliche anzeichen von emotionen - sondern aktive kommunikation mit menschen. zu diesem schluss kommt eine arbeitsgruppe um juliane kaminski von der university of portsmouth anhand von versuchen, in denen die gesichtsausdrücke von hunden abhängig von der situation aufgezeichnet wurden. dabei zeigte sich, dass die tiere signifikant mehr unterschiedliche gesichtsausdrücke zeigten, wenn die aufmerksamkeit eines menschen auf sie","die gesichtsexpression ist ein begriff aus der psychologie, der sich mit der kommunikation mit anderen menschen befasst."
"künstliche intelligenz wird die gesundheitsversorgung von morgen revolutionieren, glauben etliche experten ; viele ansätze stecken aber noch in den kinderschuhen. nun haben ärzte und wissenschaftler eine technologie entwickelt, die mittels maschinellen lernens ( englisch : machine learning ) erkennen kann, welche herdbefunde in der brust – so genannte brustläsionen – sich wahrscheinlich zu krebs entwickeln werden. maschinelles lernen ist eine art künstliche intelligenz",ein maschinelles modell ist ein modell zur bestimmung der krebserkrankungen. es handelt sich um eine methode zur bestimmung der krebserkrankungen. es handelt sich dabei um eine methode zur bestimmung der krebserkrankungen.
"der weg durch den geburtskanal der mutter ist sicherlich nicht angenehm, aber die strapaze wird offenbar belohnt. laut einer landesweiten längsschnittstudie in australien können kinder, die auf natürlichem weg geboren werden, mit acht bis neun jahren besser rechnen, lesen und schreiben als kinder, die per kaiserschnitt das licht der welt erblickten. ein team um den neurowissenschaftler joel bornstein von der university of melbourne verfolgte die entwicklung von 3666repräsentativ","die schwangerschaft ( auch schwangerschaft ) ist ein begriff aus der genetik, der sich mit der entwicklung der schwangerschaft beschäftigt. die schwangerschaft wird auch als schwangerschaft bezeichnet. die schwangerschaft wird auch als schwangerschaft bezeichnet. die schwangerschaft wird auch als schwangerschaft bezeichnet. die schwangerschaft wird auch als schwangerschaft bezeichnet. die schwangerschaft wird auch als schwangerschaft bezeichnet. die"
"sie schmeckt wie edle vanillecreme, dafür riecht sie nach ansicht von verächtern wie eine latrine im hochsommer : an der stinkfrucht, durian genannt, scheiden sich die geister. nun hat eine arbeitsgruppe um bin tean teh von der national university of singapore das erbgut des in ihrer heimat südostasien als königin der früchte bezeichneten obstes sequenziert - und ist dabei dem geheimnis ihres berüchtigten geruchs nähergekommen. wie das",das durian ( durio zibethinus ) ist eine pflanzenart aus der gattung der malvalen ( malvales ) innerhalb der familie der malvalen ( malvales ).
"im jahr 2010 erschütterte eine messung am max - planck - institut für quantenoptik ( mpi ) in garching die welt - oder zumindest ein teilchen, das die welt mit zusammenhält : physiker um randolf pohl ermittelten damals, dass der radius des protons vier prozent kleiner sei als der lange geltende offizielle wert. seither versuchen wissenschaftler immer wieder, das proton neu zu vermessen, denn die abweichung könnte auch das standardmodell der teilchenphysik in",das proton-radius-problem ( codata ) ist ein verfahren zur messung der proton-energie-strahlung. es handelt sich um eine methode zur messung der proton-energie-strahlung. es handelt sich dabei um eine methode zur messung der proton-energie-strahlung. es handelt sich um eine methode zur messung der proton-energie-strahlung.
"es wäre zu schön gewesen : außerirdische, die mit hilfe einer dyson - sphäre energie von kic8462852 gewonnen hätten - was wir in form von stark schwankenden helligkeitsunterschieden des sterns auf der erde bemerkt hätten. doch die wahrheit um tabbys stern ist wohl profaner, wie eine neue studie von astronomen um huan meng von der university of arizona und tabetha boyajian von der louisiana state university im astrophysical journal nahelegt",kic 8462852 ist ein stern im sternbild schwan. er gehört der spektralklasse k im sternbild schwan.
"das menschliche gehirn ist gewissermaßen plastisch, kann es sich doch ein leben lang an neue bedingungen anpassen. ein forscherteam vom max - planck - institut für kognitions - und neurowissenschaften in leipzig hat nun herausgefunden, dass dieser effekt auch bei sozialen fähigkeiten auftritt. bisher war unklar, inwieweit solche neuronalen veränderungen auch diejenigen bereiche des gehirns umfassen, die insbesondere unser sozialverhalten steuern. für","die longitudinal magnetic resonance imaging ( mri ) ist eine methode der neurowissenschaften, die sich mit der entwicklung der strukturen des gehirns befasst. die longitudinal magnetic resonance imaging ( mri ) befasst sich mit der entwicklung der strukturen des gehirns. die longitudinal magnetic resonance imaging ( mri ) untersucht die entwicklung der strukturen des gehirns. die longitudinal magnetic resonance imaging ( mri ) untersucht die strukturen des ge"
"der heilige nikolaus war für seine gaben und hilfe für die armen bekannt. auf seiner person gründet die legende vom nikolaus ( und auch vom weihnachtsmann ), und viele glaubensgemeinschaften des christentums verehren ihn noch heutzutage. in der provinz antalya entdeckten forscher bei der radar - vermessung einer altertümlichen tempelanlage nun ein gräberfeld. sie vermuten, dass die berühmte person dort ihre letzte ruhe fand,","die kirche von st. nicholas ist eine archäologische kirche in antalya, türkei. sie wurde im jahr 1087 von cemil karabayram entdeckt. die kirche befindet sich in der stadt demre in der türkischen provinz antalya."
"das gehirn eines bilingualen menschen verarbeitet nicht nur zwei sprachen als muttersprache, sondern auch neue fremdsprachen. das berichtet ein team um michael ullmann von der georgetown university in der fachzeitschrift bilingualism : language and cognition. der hirnforscher und seine kollegen unterrichteten 13zweisprachige und 16einsprachige probanden in brocanto2, einer künstlichen fremdsprache mit einer grammatik ähnlich der von romanischen sprachen. alle teilnehmer waren in den","die zweite sprache ( englisch second language ) ist eine grammatik, die sich mit der entwicklung der künstlichen sprache beschäftigt. die grammatik beruht auf der entwicklung von künstlichen sprachen."
"ein monotoner vortrag, ein schier endloses meeting : wenn sich absolut nichts spannendes ereignet, nicken wir zuweilen vor langeweile ein. dahinter steckt offenbar ein eigener steuermechanismus, der unabhängig vom üblichen schlaf - wach - rhythmus operiert. das berichtete ein forscherteam aus japan und china in der fachzeitschrift » nature communications «. zwei systeme steuern den normalen nächtlichen erholungsschlaf, erläutern die forscher um","die schlafregulation ( englisch sleep regulation ) ist ein begriff aus der neurobiologie, der sich mit der regulation des schlafes befasst."
"heutige wombats sind eher possierliche tierchen mit einem gewicht von maximal 40kilogramm. doch bis vor etwa 25000jahren lebten verwandte von ihnen, die wahre giganten waren : diprotodon optatum brachte es auf eine schulterhöhe von knapp zwei metern und ein gewicht von bis zu drei tonnen, was die spezies zu den größten bekannten beuteltieren machte - in den dimensionen eines nashorns. aber das war",diprotodon ist eine pflanzenart der gattung diprotodontoidea.
"bereits das vierte bekannte paar verschmelzender schwarzer löcher vermelden die arbeitsgruppen an den gravitationswellendetektoren ligo und virgo in physical review letters. demnach verschmolzen in einer entfernung von 1, 1 bis 2, 2milliarden lichtjahren zwei löcher mit massen vom 25 - und 30 - fachen der sonne. für den virgo - detektor ist die am 14. august 2017 aufgefangene welle das erste nachgewiesene signal - nach nur zwei wochen","die american physical society ( aps ) ist ein us-amerikanischer physiker, der sich mit gravitationswellen befasst."
"enten gehören zu den wenigen vögeln, die für die fortpflanzung einen penis nutzen - und dieser phallus ist bei einigen arten auch von der form her unter wirbeltieren ziemlich einzigartig : er ist korkenzieherartig angelegt. das hängt wiederum damit zusammen, dass die vagina der weibchen ebenfalls spiralförmig angelegt ist. sie wollen damit verhindern, dass das falsche männchen erfolgreich seine spermien in der nähe der eierstöcke",die genitale morphologie ist ein teilgebiet der genetik. sie beschäftigt sich mit der entwicklung und entwicklung der genitale.
"die riesigen frösche der art beelzebufo ampinga, die vor rund 68millionen jahren madagaskar bevölkerten, könnten so mächtige kiefer gehabt haben, dass sie sogar dinosauriern gefährlich wurden. das legt eine studie nahe, die wissenschaftler um kristopher lappin von der california state polytechnic university in pomona im fachmagazin scientific reports veröffentlichten. lappin und seine kollegen untersuchten eigentlich die beißkraft von hornfröschen ( cera","die ontogenetik ist ein teilgebiet der ontogenetik, das sich mit der entwicklung der tiere befasst. die ontogenetik ist ein teilgebiet der ontogenetik. die ontogenetik beschäftigt sich mit der entwicklung von vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln und vögeln. die ontogenetik"
"unter dem namen international brain lab ( ibl ) haben sich jetzt 21führende neurowissenschaftliche forschungseinrichtungen zusammengeschlossen. die teams aus europa und den usa wollen künftig bei experimenten und theoretischer modellierung an einem strang ziehen. vorbild sind ähnliche großprojekte in der physik, beispielsweise am lhc in genf. dort arbeiten wissenschaftler aus hunderten labors gemeinsam an den beschleunigern und den dort produzierten daten. wie unter anderem nature berichtet, sollen","das international brain lab ( ibl ) ist ein forschungsprojekt, das von der europäischen kommission für hirnforschung entwickelt wurde. das ibl wurde am 19. september 2009 gegründet."
"wirbelsturm maria hat die meteorologen überrascht : der sturm hat sich schneller und stärker intensiviert, als sie erwartet hatten. erstmals in der jüngeren geschichte des landes erreichte ein hurrikan der höchsten kategorie5 den inselstaat dominica. insgesamt zogen vier weitere hurrikane seit 1851 über den karibikstaat. nach angaben des premierministers roosevelt skerrit auf facebook wurde die kleine insel schwer verwüstet. gleichzeitig richtete er einen",die karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische karibische
"langsam wird das gesamte ausmaß der schäden, die wirbelsturm irma in der karibik und in florida hinterlassen hat, sichtbar. mindestens 81menschen starben durch den hurrikan und seine begleiterscheinungen ; die wirtschaftlichen schäden lassen sich noch nicht abschließend beziffern, betragen aber sicher mehrere dutzend milliarden euro. neben dem menschlichen leid gibt es weiteres, und so richten ökologen auch schon den blick auf die ebenfalls stark getroffenen","die florida keys hawk watch ( auch : florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk watch, florida keys hawk"
