reference,system
"als adressraum wird eine menge von adressen bezeichnet, die sich jede einheitlich und ( innerhalb des adressraums ) eindeutig ansprechen ( adressieren ) lässt.","die ip-adresse ( auch ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse, ip-adresse"
"eine mikrobielle brennstoffzelle ( mbz ) ( engl. microbial fuel cell ) kann lebende mikroorganismen, die im rahmen ihres energiestoffwechsels organische substanzen verarbeiten, unmittelbar zur energiegewinnung nutzen. die beim stoffwechsel entstehenden elektronen werden von diesen mikroorganismen auf eine elektrode übertragen und ermöglichen so die stromgewinnung. die mikroorganismen erfüllen dabei in der mbz die funktion eines biokatalysators. anwendungen von mikrobi","ein phototrophischer biofilm ( englisch phototrophic biofilm, mfc ) ist ein biofilm, das in der biochemie verwendet wird."
"das journal of peptide science, abgekürzt j. pept. sci., ist eine wissenschaftliche zeitschrift, die vom wiley-verlag veröffentlicht wird. die erste ausgabe erschien im januar 1995. derzeit erscheint die zeitschrift monatlich. sie ist die offizielle zeitschrift der european peptide society. es werden artikel veröffentlicht, die sich mit der isolierung, charakterisierung, den syntheseeigenschaften und den anwendungen von natürlichen peptiden beschäftigen.",das journal of peptide science ist eine wissenschaftliche fachzeitschrift aus dem bereich der chemie. sie erscheint im bereich der chemie und beschäftigt sich mit der entwicklung von peptiden und depsipeptiden.
"als zeitgeber wird in der chronobiologie irgendein äußerer einfluss bezeichnet, der als exogene komponente auf die endogene „ innere uhr “ eines lebewesens so wirken kann, dass dessen innere rhythmen mit der umwelt synchronisiert werden. für pflanzen und tiere ist der wirksamste zeitgeber licht. daneben treten auch umgebungstemperaturen, geräusche, soziale interaktionen, körperliche aktivitäten, nahrungsaufnahmen, wecker oder","ein zeitgeber ( englisch time giver ) ist ein begriff aus der psychologie, der sich mit einer zeitspanne befasst. der begriff wird auch als zeitgeber bezeichnet."
çatıören ( türkisch für dach-ruinen ) ist die türkische bezeichnung für eine ruinenstätte aus hellenistisch-römisch-frühbyzantinischer zeit im rauen kilikien in der südlichen türkei.,die erdemli-stadt mersin ist eine stadt in der türkei. sie liegt im zentrum der erdemli-stadt mersin.
ein datenspeicher oder speichermedium dient zur speicherung von daten. der begriff speichermedium wird auch als synonym für einen konkreten datenträger verwendet.,"ein speichermedium ( auch speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium, speichermedium,"
programmed cell death protein 1 oder pd-1-molekül ist ein oberflächenprotein aus der immunglobulin-superfamilie und beteiligt an der hemmung der immunantwort.,"pd-1 ( pd-1 ) ist ein protein aus der gruppe der proteine pd-1. es handelt sich um ein protein, das in der zellmembran der t-zellen beteiligt ist."
"in der theoretischen informatik heißt eine formale sprache l { \displaystyle l } über einem alphabet σ { \displaystyle \sigma } rekursiv ( entscheidbar ), wenn eine turingmaschine m existiert, die auf allen eingaben w ∈ σ ∗ { \displaystyle w\in \sigma ^ { * } } hält und jede eingabe w ∈ σ ∗ { \displaystyle w\in \sigma ^ { * } } genau dann akzeptiert, wenn","ein rekursiv ( auch rekursiv ) ist ein begriff aus der mathematik. es handelt sich dabei um eine methode, bei der die rekursivität eines bestimmten wortes enthält."
"die niemann-pick-krankheit, die auch als morbus niemann-pick, niemann-pick-syndrom oder sphingomyelinlipidose bezeichnet wird, gehört zur gruppe der sphingolipidosen, die wiederum zu den lysosomalen speicherkrankheiten gerechnet werden. es handelt sich um eine erbkrankheit, die autosomal-rezessiv vererbt wird. zugrunde liegt ein genetischer defekt des enzyms sphingomyelinase. der enzymdefekt führt zur speicher","die niemann-pick-krankheit, auch niemann-pick-krankheit oder niemann-pick-krankheit, auch niemann-pick-krankheit oder niemann-pick-krankheit genannt, ist eine seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene, seltene,"
"ein minimalgenom ist ein genom eines organismus, das nur die genetische information enthält, die für das leben unter definierten bedingungen notwendig sind. für produktionsorganismen werden diese in der regel durch gene zur herstellung der anvisierten produkte ergänzt. minimalgenome stellen die basis für die synthetische herstellung von organismen in der synthetischen biologie dar, mit denen die effizienz und das spektrum biotechnologisch genutzter organismen erhöht werden soll. das wissenschaftlich bekannteste projekt zur herstellung eines minimalgenom","der minimale genom ( englisch minimal genom, jcvi ) ist ein wissenschaftliches forschungsprojekt, das sich mit der evolutionsbiologie beschäftigt."
"unter einem medienhype ( engl. hype – von hyperbol ‚hyperbel ‘ – für „ besonders spektakuläre, mitreißende werbung “, die begeisterung auslöst ) werden meist kurzlebige, in den massenmedien aufgebauschte oder übertriebene nachrichten verstanden, die gezielt von interessenträgern zur werbung für bestimmte ideen, personen oder produkte lanciert wurden.","das media circus ( auch media circus ) ist ein us-amerikanischer dokumentarfilm aus dem jahr 1977. es handelt sich um ein us-amerikanischer dokumentarfilm, der von dem us-amerikanischen journalisten george schiller veröffentlicht wurde."
"der waffenschmied war ein handwerker und schmied, der klingen, helme, harnische, panzerhemden, schilde und feuerwaffen anfertigte. neben der meistersignatur oder meistermarke kam im späten 14. jahrhundert die behördliche beschaumarke auf, die die materielle güte der waffe bezeugte. bis in die 2. hälfte des 19. jahrhunderts gab es den meistertitel huf- und waffenschmied. waffen durfte nicht jeder","ein bladesmith ist ein handwerk, das sich mit stahl, stahl und stahl beschäftigt. es handelt sich dabei um ein handwerk, das sich mit stahl, stahl, stahl und stahl beschäftigt. der begriff stammt aus dem englischen wort bladesmith."
"die pfizer inc. [ ˈfaɪzəɹ ], ursprüngliche aussprache [ ˈpfiːtsəɹ ], ist ein weltweit vertretener pharmakonzern mit hauptsitz in new york city, new york, vereinigte staaten. gegründet wurde er von charles pfizer ( eigentlich karl pfizer ) aus ludwigsburg. pfizer ist das größte pharmaunternehmen der welt, gefolgt von novartis und roche. der umsatz von",pfizer ist ein us-amerikanisches pharmaunternehmen mit sitz in ludwigsburg.
die differentialgeometrie stellt als teilgebiet der mathematik die synthese von analysis und geometrie dar.,die differentialgeometrie ( auch differentialgeometrie ) ist ein teilgebiet der mathematik. sie beschäftigt sich mit der theorie der geometrie und der geometrie.
"carney-komplex bezeichnet ein syndrom, das erstmals im jahre 1985 durch den us-amerikanischen pathologen j. aiden carney beschrieben wurde als „ komplex von myxomen, hautflecken und hormoneller überfunktion “. es wird auch als „ familiäres myxom-syndrom “ oder als carney-syndrom bezeichnet. charakteristisch ist das auftreten von myxomen nicht nur im herzen, sondern auch in haut, brust, nervengewebe und schilddrüse. etwa 7","der carney-komplex ( auch : carney-komplex, auch : carney-komplex genannt ) ist ein sehr selten vorkommendes, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, seltene, sehr seltene"
"die internationale kaffeeorganisation ( international coffee organization, ico ) ist die wichtigste internationale organisation im bereich des handels mit kaffee. die ico wurde 1962 unter federführung der vereinten nationen gegründet. sie hat ihren sitz in london. ihr gehören 77 staaten an, darunter 45 kaffee-exporteure und 32 importländer. in ihrem rahmen wurden bislang sechs so genannte internationale kaffeeabkommen ( international coffee agreements, ica ) getroffen. auch deutschland","die liste der vereinten staaten ist eine liste von staaten, die sich mit der produktion und produktion von produkten beschäftigen. die vereinten staaten sind weltweit tätig. die vereinten staaten sind weltweit tätig. die vereinten staaten sind weltweit tätig. die vereinten staaten sind weltweit tätig. die vereinten staaten sind weltweit tätig. die vereinten staaten sind weltweit tätig. die vereinten staaten sind weltweit tätig."
"ein phablet [ ˈfæbˌlɪt ], gelegentlich auch smartlet genannt, ist ein besonders großes, internetfähiges mobiltelefon, typischerweise mit einer bildschirmdiagonale zwischen 5 und 7 zoll ( ca. 127 bis 177 mm ). damit stellt es ein hybridgerät aus smartphone und tabletcomputer dar und wird von einigen herstellern und verkäufern als eigene geräteklasse definiert. bei der bezeichnung handelt es sich um eine wortkreuzung aus phone und tablet","ein phablet ist ein gerät, das sich mit einem lcd-display befasst. es handelt sich dabei um einen lcd-display, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem touchscreen, einem t"
"genetische assimilation ist ein von conrad hal waddington 1953 erstmals verwendeter begriff in der evolutionsbiologie. gemeint ist „ die genetische fixierung einer adaptiven plastischen antwort im genom “. nimmt die phänotypische plastizität ab, spricht gilbert von genetischer assimilation, nimmt sie zu, von genetischer akkommodation.der genetischen assimilation geht die phänotypische variation in der entwicklung ( ontogenese ) voraus. dieser folg","der begriff genetike assimilation ( englisch genetic assimilation ) bezeichnet in der evolutionsbiologie eine methode der genetik, bei der die entwicklung von embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen, embryonen und"
"in der linguistik bezeichnet ein polaritätselement einen ausdruck, der nur in einer bestimmten umgebung, einem „ lizenzierenden “ ( oder „ anti-lizenzierenden “ ) kontext, auftreten darf. polaritätselemente werden bereits in den werken von otto jespersen und edward klima behandelt ( siehe literaturangaben unten und den externen link ). die bekanntesten polaritätselemente sind diejenigen, die empfindlich für negative ( und ähnliche ) kontexte","der begriff polarity items ( englisch polarity items, npi ) bezeichnet in der linguistik eine spezielle sprache, die in der linguistik verwendet wird. der begriff stammt aus dem bereich der linguistik, der sprachwissenschaft, der linguistik und der linguistik."
bufexamac ist ein antientzündlich ( antiphlogistisch ) wirksamer arzneistoff zur örtlichen behandlung der haut. wegen des ungünstigen nutzen-risiko-verhältnisses ( siehe abschnitt nebenwirkungen ) sind bufexamac-haltige arzneimittel nicht mehr anzuwenden und in zahlreichen mitgliedsstaaten der eu nicht oder nicht mehr auf dem markt.,bufexamac ist eine chemische verbindung aus der gruppe der cyclooxygenase.
"lyman frank baum erzählt in seiner mit der zauberer von oz beginnenden jugendbuchreihe vorgebliche ereignisse aus der fiktiven welt von oz. dieser artikel schildert diese welt sowie die wesentlichen orte, landschaften, völker und figuren, die in den romanen erwähnt werden. baum hat zu lebzeiten insgesamt 14 jugendromane sowie 6 weitere kürzere bücher geschrieben, die sich mit der welt von oz bzw. ihren bewohner","oz ( englisch : fairy country ) ist ein mythisches wort, das in der englischsprachigen literatur verwendet wird."
"die neurochemie ist eine forschungsdisziplin der neurowissenschaften, die sich mit der erforschung chemischer vorgänge im nervengewebe befasst. als begründer der neurochemie ( damals noch als „ gehirnchemie “ bezeichnet ) gilt johann ludwig wilhelm thudichum ( 1829–1901 ).sie untersucht mit chemischen, molekularbiologischen, biochemischen, elektrophysiologischen und mikroskopischen methoden die aktivität der beteiligten moleküle bei der neuronalen tätigkeit. hierzu gehören",die neurochemie ( auch neurochemie ) ist ein teilgebiet der medizin. sie beschäftigt sich mit der entwicklung und entwicklung der neurotransmittern.
nuklearer winter bezeichnet die verdunkelung und abkühlung der erdatmosphäre als folge einer großen anzahl von kernwaffenexplosionen.,"der begriff nuclear winter ( engl. nuclear winter ) bezeichnet in der geophysik die bezeichnung für die ereignisse, bei denen die entstehung von aerosolen in der stratosphäre entstanden ist. der begriff wurde von der american geophysical union entwickelt."
"die nagelkeilexzision, auch emmert-plastik, ist ein medizinisches behandlungsverfahren, das bei unguis incarnatus ( eingewachsenem nagel ) angewandt wird. unter ( oberst- ) leitungsanästhesie wird ein keilförmiges stück des betroffenen zehen- oder fingernagels mitsamt dem zugehörigen teil des nagelbettes und der nagelmatrix entfernt. wird die nagelmatrix nicht entfernt, wächst der nagel unverändert nach. die haut wird dazu parallel",der oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff ( oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff oberbegriff ober
"als elektrophon bezeichnet man in anlehnung an die hornbostel-sachs-systematik vordergründig die gruppe der musikinstrumente, die zur wiedergabe des schallereignisses einen kopfhörer oder den jeweiligen raumverhältnissen angepassten entsprechenden audio-verstärker mit nachfolgendem lautsprecher verwenden müssen. dabei ist die eigentliche verwendete technologie der tonerzeugung und die spielweise sehr vielfältig. im erweiterten und dazugehörigen sinne könnten zu den elektrophonen auch midi","die hornbostel-sachs-klassifikation ( auch hornbostel-sachs-klassifikation ) ist eine spezielle klassifikation für elektrische instrumente, die in der akustik, insbesondere in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der akustik, in der"
ein pflug ist ein landwirtschaftliches gerät zur lockerung und zum wenden ( pflügen ) des ackerbodens im bereich des bearbeitungshorizontes.,"als bodenbau bezeichnet man in der bodenbau, insbesondere in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der bodenbau, in der boden"
"das jabłoński-diagramm [ jabwɔɲ̟s̪ki ] oder jabłoński-termschema ( benannt nach aleksander jabłoński ) veranschaulicht die möglichen übergänge von valenzelektronen in die verschiedenen anregungszustände bei einstrahlung von licht und zurück. es liefert eine anschauliche darstellung für die phänomene der fluoreszenz und phosphoreszenz, weshalb es für die uv/vis-spektroskopie eine große rolle spielt.","als wechselwirkung bezeichnet man in der chemie die wechselwirkung eines körpers zwischen einem körper und einem körper. wechselwirkungen zwischen einem körper, einem körper, einem körper, einem körper, einem körper, einem körper, einem körper, einem körper, einem körper oder einem anderen körper. wechselwirkungen zwischen einem körper, einem körper, einem körper oder einem körper"
"schwerelosigkeit bezeichnet einen zustand, in dem die gewichtskraft auf einen körper nicht spürbar ist. er drückt dann nicht auf eine unterlage – es besteht gegenkraftlosigkeit. der zustand annähernder schwerelosigkeit heißt mikrogravitation. allgemein befindet sich ein körper im schwerelosen zustand, wenn ihn die schwerkraft ohne behinderung durch eine gegenkraft in eine beschleunigte bewegung versetzen kann. solche zustände gibt es in guter annäherung beim freien fall –",der begriff gewichtslosigkeit ( auch gewichtslosigkeit ) bezeichnet in der physik die fähigkeit eines körpers in einem raum.
"die blauzungenskinke oder blauzungen ( tiliqua ) sind eine gattung aus der familie der skinke ( scincidae ) innerhalb der schuppenkriechtiere ( squamata ), deren vertreter sich vor allem durch eine teilweise oder gänzlich blaue zunge auszeichnen.","die blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue, blaue"
"niels nielsen ( * 2. dezember 1865 in ørslev auf fünen ; † 16. september 1931 in kopenhagen ) war ein dänischer mathematiker, mathematikhistoriker und hochschullehrer. er beschäftigte sich vor allem mit speziellen funktionen, insbesondere der gammafunktion.","die bibliographische geschichte ist eine historische geschichte, die sich mit der historischen geschichte beschäftigt. sie beschäftigt sich mit der geschichte der geschichte, der geschichte und der geschichte der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte, der geschichte"
"energy efficient ethernet beschreibt eine reihe von erweiterungen des ethernet-standards für rechnernetze, die eine reduzierung des stromverbrauchs in phasen geringer oder keiner aktivität bewirken. diese maßnahmen wurden vom institute of electrical and electronics engineers ( ieee ) initiiert und im september 2010 als standard ieee 802.3az ratifiziert. im vorfeld der entwicklung wurden von einigen geräteherstellern ähnliche entwicklungen forciert, die unter der be","green ethernet ( englisch green ethernet, englisch green ethernet, kurz : green ethernet ) ist ein elektrisches netzwerk, das in der netztechnik verwendet wird."
"in der abstrakten algebra ist ein ideal eines verbandes ( v, ∨, ∧ ) { \displaystyle ( v, \vee, \wedge ) } eine teilmenge i, { \displaystyle i, } die bezüglich beider verbandsoperationen und bezüglich ∧ { \displaystyle \wedge } sogar mit elementen aus dem gesamten verband abgeschlossen ist. die bezeichnung ist angelehnt an den begriff des ideals in der ring","ein ideal ( auch ideal ) ist ein begriff aus der algebra, der in der mathematik verwendet wird."
elena aprile ( * 12. märz 1954 in mailand ) ist eine italienische experimentelle teilchenphysikerin. sie ist professorin an der columbia university. aprile studierte physik an der universität neapel mit dem laurea-abschluss 1978 bei marco napolitano. während ihre doktorarbeit hat sie an experimenten am cern teilgenommen. 1982 wurde sie an der universität genf bei roger hess promoviert. 1983 bis 1985 war sie als post-doktorandin an der harvard university bei carlo rubbia. 1986 wurde,elena aprile ( * 26. juni 1946 in nazionale nazionale della scienza ) ist eine us-amerikanische astrophysikerin. sie ist professorin an der harvard university.
"die kaltstartattacke oder der kaltstartangriff ( englisch cold boot attack ) bezeichnet in der kryptologie eine seitenkanalattacke, bei der ein angreifer mit physischem zugang zum zielrechner inhalte des arbeitsspeichers ausliest, nachdem das system abgeschaltet wurde. sie basiert auf der datenremanenz in gängigen ram-modulen, in denen sich ladung unter bestimmten bedingungen ( oder schon allein durch fertigungstoleranzen bedingt ) nicht innerhalb von millisekunden","ein cold boot attack ( engl. cold boot attack ) ist ein begriff aus der informatik, bei dem die daten in einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner, einem rechner oder einem"
"als entwurmung, populär auch wurmkur, bezeichnet man die gabe eines anthelminthikums ( wurmmittels ). dabei kann die entwurmung entweder prophylaktisch ( ohne vorherigen nachweis von würmern bzw. deren eiern ) oder therapeutisch ( bei vorliegen einer konkreten erkrankung ) erfolgen. eine wurmkur bietet keinen anhaltenden schutz gegen neuinfektionen, es werden nur die adulten","der begriff deworming ( auch deworming ) bezeichnet in der veterinärmedizin eine methode zur behandlung von parasiten, bei der eine tierart, eine tierart, eine tierart, eine tierart, eine tierart, eine tierart, eine tierart, eine tierart, eine tierart, eine tierart, eine tierart oder eine tierart, eine tierart, eine tierart, eine tierart oder eine tierart"
"frederick eaton ( * 23. september 1856 in los angeles, kalifornien ; † 11. märz 1934 ebenda ) war ein us-amerikanischer politiker. zwischen 1898 und 1900 war er bürgermeister der stadt los angeles.","fred eaton, auch fred eaton, auch fred eaton, ist ein us-amerikanischer wasserbauingenieur."
"der vulkan huaynaputina ( quechua : neuer vulkan ) ist ein stratovulkan in der cordillera volcánica in der region moquegua im süden perus. infolge eines gigantischen ausbruchs im jahre 1600, bei dem der gipfel des vulkans vollständig explodierte, hat der huaynaputina keine typische kegelform mehr. zurückgeblieben ist ein eher unspektakulärer krater, dessen höchste erhebung auf 4850 m liegt.","die huaynaputina-vulkane ( auch huaynaputina-vulkane ) ist eine vulkanvulkane, die im norden der stadt arequipa liegt. sie liegt im südosten der stadt arequipa. die ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprü"
"die sonne ist der stern, der der erde am nächsten ist, und der das zentrum unseres sonnensystems bildet. sie ist ein durchschnittlich großer stern im äußeren drittel der milchstraße. die sonne ist ein zwergstern, der sich im entwicklungsstadium der hauptreihe befindet. sie enthält 99,86 % der masse des sonnensystems. ihr durchmesser ist mit 1,4 millionen kilometern etwa 110 mal so groß wie der der erde. die oberfläche der",die sonne ( auch sonne ) ist ein sternsystem mit einer scheinbaren helligkeit von etwa 70.000 lichtjahren. die sonne ist die größte zeit der sonne. die sonne ist die größte zeit der sonne. die sonne ist die größte zeit der sonne. die sonne ist die größte zeit der sonne. die sonne ist die größte zeit der sonne. die sonne ist die größte zeit der sonne. die sonne ist
"das mad-homolog 4 ( auch : co-smad von common smad ) ist ein protein im zytosol von tierzellen. es nimmt an der signaltransduktion in mehreren signalwegen teil, insbesondere im tgf-β-signalweg und im bmp-signalweg. im lauf dieser signalwege bindet co-smad an smad1 und 2, wonach das trimer vom zytosol in den zellkern wechselt und dort mit transkriptionsfaktoren interagiert. diese prozesse",sbe ( synonym : sbe ) ist ein protein aus der gruppe der tgfβ-proteine. es handelt sich um ein protein aus der gruppe der tgfβ-proteine.
"als fibrose ( fachsprachlich auch fibrosis ) wird eine krankhafte vermehrung des bindegewebes in menschlichen und tierischen geweben und organen bezeichnet, dessen hauptbestandteil kollagenfasern sind. dabei wird das gewebe des betroffenen organes verhärtet. es entstehen narbige veränderungen, die im fortgeschrittenen stadium zur einschränkung der jeweiligen organfunktion führen. stoffe, die eine fibrose hervorrufen, nennt man fibrogene, das zugehörige adj","als fibrose bezeichnet man in der medizin die entstehung eines fibroblasts, bei der die entstehung eines fibroblasts entsteht. die entstehung eines fibroblasts erfolgt durch die entstehung eines fibroblasts. die entstehung eines fibroblasts erfolgt durch die entstehung eines fibroblasts. die entstehung eines fibroblasts erfolgt durch die entstehung eines fibroblasts. die entstehung eines fibroblasts"
"eos ( altgriechisch ἠώς, ēōs ) ist in der griechischen mythologie die „ göttin der morgenröte “. ihre römische entsprechung ist die aurora, nach der auch das rot-grünliche polarlicht benannt wird.","eos ( lateinisch eos, altgriechisch ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις ἥτις"
"perytons sind in der radioastronomie kurze radiosignale mit einer länge von wenigen millisekunden, die wahrscheinlich ausschließlich terrestrischen ursprungs sind. die perytons sind benannt nach fabelwesen. in der radioastronomie sind terrestrische störsignale stets ein problem. wahrscheinlich werden diese signale über nebenkeulen der antenne eingefangen. die perytons treten in großen höhen über dem horizont auf und zeigen keine frequenzdispersion im gegensatz zu den","als peryton bezeichnet man in der astronomie einen magnetron, der einen magnetron erzeugt."
"die autoimmunhepatitis ( aih ) ist eine seltene, akute oder chronisch-entzündliche autoimmunkrankheit der leber. das eigene immunsystem greift hierbei leberzellen an, wodurch es zur leberentzündung ( hepatitis ) kommt. bei der autoimmunhepatitis hat die leber ihre immuntoleranz verloren.","autoimmune hepatitis ( auch hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis"
"kieselgel, kieselsäuregel oder silikagel ( englisch silica gel ) ist ein farbloses, amorphes siliciumdioxid von gelartiger, gummiartiger bis fester konsistenz. es besitzt eine große innere oberfläche ( ca. 600 m2/g ). es ist stark hygroskopisch ( wasseranziehend ) und eignet sich als geliermittel, filter-, adsorptionsmaterial und trockenmittel. man rechnet es zu den xerogelen.",silica gel ist eine chemische verbindung aus der gruppe der siliciumverbindungen.
die bergkiefer ( pinus mugo ) ist eine vielgestaltige pflanzenart aus der gattung der kiefern ( pinus ) innerhalb der familie der kieferngewächse ( pinaceae ).,die pinus mugo ( pinus montana ) ist eine pflanzenart aus der gattung der pinus ( pinus montana ) innerhalb der familie der ziergewächse ( pinaceae ). sie gehört zur familie der ziergewächse ( pinaceae ).
"ein rocket stove, raketenofen oder raketenherd ist ein herd zum zubereiten von speisen, der durch eine besondere anordnung des feuerraums den brennstoff besonders effizient verbrennt. sie werden vorwiegend als ersatz für offene kochfeuer in entwicklungsländern für den betrieb mit biomasse ( holz ) hergestellt. zur raumheizung gibt es eine erweiterte variante, den rocket mass heater.","rocket stove ( auch : rocket stove, auch : rocket stove, auch : rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove, rocket stove ) ist ein"
"urie bronfenbrenner ( * 29. april 1917 in moskau ; † 25. september 2005 in ithaca, n.y. ) war ein amerikanischer entwicklungspsychologe und autor.","james mckeen bronfenbrenner ( * 29. april 1938 in moskau ; † 25. september 2005 in ithaca, new york ) war ein us-amerikanischer psychologe."
"landgewinnung oder neulandgewinnung bedeutet in erster linie die künstliche beschleunigung des verlandungsvorgangs an geeigneten stellen von küsten im wattenmeer. das wort wird aber auch für das aufschütten großer flächen im küstenbereich, z. b. mittels saugbaggern, und traditionell für die urbarmachung von bisher landwirtschaftlich nicht genutzten flächen verwendet.","der begriff landrekonstruktion ( auch landrekonstruktion ) bezeichnet in der wirtschaftswissenschaften die entstehung von wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser, wasser"
die reifrock-narzisse ( narcissus bulbocodium ) ist eine pflanzenart aus der familie der amaryllisgewächse ( amaryllidaceae ). nach dem botaniker john w. blanchard wird sie in die sektion bulbocodium gestellt. die reifrock-narzisse ist darin die nominatform einer reihe von kleinbleibender narzissen-varietäten.,narcissus bulbocodium ist eine pflanzenart aus der gattung der blumengewächse ( narcissus ) innerhalb der familie der pflanzengewächse ( narcissus ) innerhalb der familie der pflanzengewächse ( narcissus ).
"fausto de elhuyar y de suvisa ( * 11. oktober 1755 in logroño, spanien ; † 6. februar 1833 in madrid ) war ein spanischer chemiker. er studierte 1772 bis 1776 mit seinem bruder juan josé elhuyar in paris chemie und war danach mit ihm auf der bergakademie freiberg. dem schlossen sich studienreisen in mitteleuropa und skandinavien an und ein studium in uppsala, bevor er 1781 nach spanien zurückkehrte. er war",joan m. fausto elhuyar ( * 1773 in rioja ; † 6. januar 1787 in mexiko ) war ein spanischer mineraloge.
"unter web mining ( web mining ) auch webmining versteht man die übertragung von techniken des data-mining zur ( teil ) automatischen extraktion von informationen aus dem internet, speziell dem world wide web. web mining übernimmt verfahren und methoden aus den bereichen information retrieval, maschinelles lernen, statistik, mustererkennung und data-mining. dabei können drei untersuchungsgegenstände unterschieden werden : die inhalte ( web-content-mining ) – beispielsweise mit verfahren des","der begriff web usage mining ( englisch : web usage mining ) bezeichnet in der informatik die erstellung von informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen, informationen,"
"die nilotischen sprachen sind eine sprachfamilie, die dem ostsudanischen zweig innerhalb der nilosaharanischen sprachen zugeordnet wird. die sprecher von nilotischen sprachen, etwa 7,5 millionen menschen, werden niloten genannt und leben in kenia ( 3,2 mio ), uganda ( 1,8 mio ), südsudan ( 1,8 mio ), tansania ( 300.000 ), der dr kongo ( 100.000 ), äthiopien und eritrea. die nilo",die nilotik ( auch nilotik ) ist eine sprachfamilie der afrikanischen sprachen. sie gehört zu den wichtigsten sprachen der afrikanischen sprache.
